patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.06,Ahri,mid,0,1,1,0,0,0
16.06,Ambessa,top,1,0,1,1,0,1
16.06,Anivia,sup,1,0,1,1,0,1
16.06,Annie,mid,1,0,1,0,0,0
16.06,Aphelios,bot,0,1,1,0,0,0
16.06,Caitlyn,bot,1,0,1,1,0,1
16.06,Galio,mid,0,1,1,0,0,0
16.06,Gnar,top,1,0,1,0,0,0
16.06,Jarvan IV,jng,1,0,1,1,0,1
16.06,Jayce,top,1,0,1,1,0,1
16.06,K'Sante,top,1,0,1,0,0,0
16.06,Lee Sin,jng,1,0,1,0,0,0
16.06,Lucian,bot,1,0,1,0,0,0
16.06,Nautilus,sup,0,1,1,0,1,1
16.06,Neeko,sup,1,0,1,1,0,1
16.06,Ryze,mid,0,1,1,0,1,1
16.06,Taliyah,mid,1,0,1,0,0,0
16.06,Vi,jng,1,0,1,0,0,0
16.06,Xin Zhao,jng,1,0,1,1,0,1
16.06,Yorick,top,0,1,1,0,1,1
16.06,Yunara,bot,0,1,1,0,1,1
16.07,Azir,mid,2,4,3,0,3,3
16.07,Bard,sup,0,5,2,0,2,2
16.07,Jayce,top,2,2,3,1,1,2
16.07,Neeko,sup,2,2,3,2,1,3
16.07,Orianna,mid,1,3,3,1,1,2
16.07,Caitlyn,bot,1,2,2,0,1,1
16.07,Gnar,top,2,1,3,0,0,0
16.07,Jarvan IV,jng,2,1,3,1,1,2
16.07,Nautilus,sup,0,3,2,0,1,1
16.07,Pantheon,jng,3,0,3,1,0,1
16.07,Rumble,top,1,2,3,1,2,3
16.07,Ryze,mid,2,1,3,2,1,3
16.07,Xin Zhao,jng,2,1,2,1,1,2
16.07,Ashe,bot,1,1,2,0,0,0
16.07,Ezreal,bot,2,0,2,2,0,2
16.07,Kalista,bot,1,1,2,1,0,1
16.07,Karma,sup,0,2,2,0,1,1
16.07,Lulu,sup,1,1,1,0,1,1
16.07,Nami,sup,0,2,2,0,0,0
16.07,Nocturne,jng,1,1,1,0,1,1
16.07,Renata Glasc,sup,1,1,2,1,0,1
16.07,Seraphine,sup,1,1,2,0,0,0
16.07,Ambessa,top,1,0,1,1,0,1
16.07,Anivia,mid,0,1,1,0,0,0
16.07,Annie,mid,1,0,1,0,0,0
16.07,Aurora,top,1,0,1,0,0,0
16.07,Aurora,mid,1,0,1,0,0,0
16.07,Camille,sup,1,0,1,1,0,1
16.07,Galio,mid,1,0,1,0,0,0
16.07,Jhin,bot,1,0,1,1,0,1
16.07,Kog'Maw,bot,0,1,1,0,0,0
16.07,Lee Sin,jng,1,0,1,1,0,1
16.07,Lucian,bot,1,0,1,0,0,0
16.07,Lux,sup,1,0,1,0,0,0
16.07,Mel,bot,1,0,1,0,0,0
16.07,Milio,sup,1,0,1,0,0,0
16.07,Poppy,sup,0,1,1,0,0,0
16.07,Pyke,sup,1,0,1,0,0,0
16.07,Renekton,top,0,1,1,0,0,0
16.07,Sion,top,1,0,1,1,0,1
16.07,Sivir,bot,0,1,1,0,0,0
16.07,Twisted Fate,mid,1,0,1,1,0,1
16.07,Varus,bot,0,1,1,0,0,0
16.07,Vayne,top,1,0,1,0,0,0
16.07,Yunara,bot,0,1,1,0,1,1
16.07,Yuumi,sup,0,1,1,0,1,1
16.07,Zeri,bot,1,0,1,0,0,0
16.08,Caitlyn,bot,2,5,4,0,2,2
16.08,Bard,sup,0,6,3,0,3,3
16.08,Orianna,mid,1,4,4,1,3,4
16.08,Jhin,bot,4,0,4,4,0,4
16.08,Karma,sup,2,2,3,2,1,3
16.08,Rumble,top,1,3,3,0,2,2
16.08,Jarvan IV,jng,1,2,2,0,1,1
16.08,Jayce,top,1,2,3,1,1,2
16.08,Nocturne,jng,3,0,3,2,0,2
16.08,Ryze,mid,0,3,3,0,0,0
16.08,Varus,bot,0,3,2,0,1,1
16.08,Xin Zhao,jng,2,1,3,2,1,3
16.08,Ambessa,top,1,1,2,0,0,0
16.08,Ashe,bot,0,2,2,0,0,0
16.08,Azir,mid,2,0,2,1,0,1
16.08,Lee Sin,jng,1,1,1,0,1,1
16.08,Lulu,sup,1,1,2,0,0,0
16.08,Nautilus,sup,0,2,1,0,1,1
16.08,Neeko,sup,1,1,2,1,0,1
16.08,Pantheon,jng,1,1,1,0,0,0
16.08,Pyke,sup,0,2,2,0,1,1
16.08,Sion,top,2,0,2,0,0,0
16.08,Twisted Fate,mid,2,0,2,0,0,0
16.08,Akali,mid,1,0,1,1,0,1
16.08,Alistar,sup,1,0,1,1,0,1
16.08,Anivia,mid,1,0,1,0,0,0
16.08,Anivia,top,1,0,1,1,0,1
16.08,Annie,mid,1,0,1,1,0,1
16.08,Aphelios,bot,1,0,1,0,0,0
16.08,Aurora,top,1,0,1,1,0,1
16.08,Aurora,mid,1,0,1,0,0,0
16.08,Ezreal,bot,0,1,1,0,1,1
16.08,Gragas,top,1,0,1,0,0,0
16.08,Kai'Sa,bot,1,0,1,0,0,0
16.08,Kog'Maw,bot,1,0,1,0,0,0
16.08,Lux,sup,1,0,1,0,0,0
16.08,Milio,sup,1,0,1,0,0,0
16.08,Morgana,sup,1,0,1,0,0,0
16.08,Nami,sup,0,1,1,0,0,0
16.08,Poppy,sup,1,0,1,0,0,0
16.08,Sivir,bot,0,1,1,0,1,1
16.08,Varus,top,1,0,1,1,0,1
16.08,Vi,jng,1,0,1,0,0,0
16.09,Bard,sup,1,10,6,1,5,6
16.09,Orianna,mid,1,7,5,0,4,4
16.09,Ashe,bot,6,0,6,5,0,5
16.09,Karma,sup,0,6,4,0,3,3
16.09,Ryze,mid,1,4,4,1,3,4
16.09,Varus,bot,0,5,4,0,2,2
16.09,Xin Zhao,jng,5,0,5,5,0,5
16.09,Anivia,mid,3,1,3,1,1,2
16.09,Azir,mid,1,3,2,0,2,2
16.09,Caitlyn,bot,1,3,3,0,1,1
16.09,Lee Sin,jng,1,3,4,0,0,0
16.09,Nocturne,jng,0,4,3,0,2,2
16.09,Twisted Fate,mid,3,1,3,2,1,3
16.09,Jayce,top,2,1,3,1,1,2
16.09,Lucian,bot,2,1,3,0,0,0
16.09,Seraphine,sup,3,0,3,3,0,3
16.09,Vi,jng,2,1,3,0,0,0
16.09,Akali,mid,2,0,2,1,0,1
16.09,Annie,mid,0,2,2,0,2,2
16.09,Camille,sup,2,0,2,0,0,0
16.09,Cassiopeia,mid,1,1,1,0,1,1
16.09,Gnar,top,0,2,2,0,1,1
16.09,Jarvan IV,jng,2,0,2,0,0,0
16.09,Lulu,sup,2,0,2,2,0,2
16.09,Milio,sup,2,0,2,0,0,0
16.09,Neeko,sup,2,0,2,0,0,0
16.09,Renekton,top,2,0,2,0,0,0
16.09,Sion,top,2,0,2,2,0,2
16.09,Sivir,bot,2,0,2,1,0,1
16.09,Wukong,jng,2,0,2,0,0,0
16.09,Yorick,top,2,0,2,2,0,2
16.09,Ahri,mid,1,0,1,1,0,1
16.09,Ambessa,top,1,0,1,0,0,0
16.09,Aurora,mid,0,1,1,0,1,1
16.09,Ezreal,bot,1,0,1,0,0,0
16.09,Galio,top,1,0,1,1,0,1
16.09,Gwen,top,0,1,1,0,0,0
16.09,Irelia,top,1,0,1,0,0,0
16.09,K'Sante,top,1,0,1,0,0,0
16.09,Kai'Sa,bot,0,1,1,0,0,0
16.09,Kalista,bot,0,1,1,0,0,0
16.09,Leona,sup,0,1,1,0,0,0
16.09,Lux,sup,1,0,1,0,0,0
16.09,Mel,bot,1,0,1,0,0,0
16.09,Nautilus,sup,0,1,1,0,0,0
16.09,Ornn,top,1,0,1,0,0,0
16.09,Pantheon,jng,0,1,1,0,0,0
16.09,Rumble,top,0,1,1,0,0,0
16.09,Skarner,jng,0,1,1,0,0,0
16.09,Trundle,jng,1,0,1,1,0,1
16.09,Ziggs,bot,0,1,1,0,0,0
16.10,Bard,sup,0,5,2,0,2,2
16.10,Ashe,bot,1,3,2,0,1,1
16.10,Anivia,mid,2,1,2,1,1,2
16.10,Caitlyn,bot,1,2,2,1,0,1
16.10,K'Sante,top,1,2,2,1,1,2
16.10,Varus,bot,0,2,1,0,1,1
16.10,Xin Zhao,jng,1,1,2,0,1,1
16.10,Ambessa,top,0,1,1,0,1,1
16.10,Corki,bot,0,1,1,0,0,0
16.10,Ezreal,bot,1,0,1,0,0,0
16.10,Galio,mid,0,1,1,0,0,0
16.10,Jayce,top,1,0,1,0,0,0
16.10,Karma,sup,0,1,1,0,1,1
16.10,Lucian,bot,1,0,1,1,0,1
16.10,Lulu,sup,0,1,1,0,0,0
16.10,Lux,sup,1,0,1,1,0,1
16.10,Milio,sup,1,0,1,1,0,1
16.10,Naafiri,jng,1,0,1,1,0,1
16.10,Neeko,sup,0,1,1,0,0,0
16.10,Nocturne,jng,0,1,1,0,1,1
16.10,Orianna,mid,1,0,1,0,0,0
16.10,Pyke,sup,1,0,1,0,0,0
16.10,Seraphine,sup,1,0,1,0,0,0
16.10,Sion,top,1,0,1,1,0,1
16.10,Skarner,jng,1,0,1,0,0,0
16.10,Tahm Kench,sup,1,0,1,0,0,0
16.10,Taliyah,mid,0,1,1,0,0,0
16.10,Trundle,jng,1,0,1,0,0,0
16.10,Twisted Fate,mid,1,0,1,1,0,1
16.10,Varus,top,1,0,1,0,0,0
16.10,Viktor,mid,1,0,1,0,0,0
16.10,Wukong,jng,1,0,1,1,0,1
16.10,Yorick,top,1,0,1,0,0,0
16.10,Zeri,bot,0,1,1,0,0,0
16.10,Ziggs,bot,1,0,1,0,0,0
