patch,champ,role,picks_by,bans_vs
16.06,Yunara,bot,2,0
16.06,Akali,mid,0,1
16.06,Aurora,mid,0,1
16.06,Azir,mid,1,0
16.06,Galio,mid,1,0
16.06,Jayce,top,1,0
16.06,Kai'Sa,bot,1,0
16.06,Kennen,top,0,1
16.06,Lee Sin,jng,0,1
16.06,Naafiri,jng,0,1
16.06,Neeko,sup,1,0
16.06,Seraphine,sup,1,0
16.06,Syndra,mid,1,0
16.06,Trundle,jng,1,0
16.06,Vayne,top,1,0
16.06,Vi,jng,0,1
16.07,Ryze,mid,1,7
16.07,Pantheon,jng,3,3
16.07,Gnar,top,4,1
16.07,Nocturne,jng,1,4
16.07,Orianna,mid,2,3
16.07,Rumble,top,2,3
16.07,Bard,sup,3,1
16.07,Jayce,top,2,2
16.07,Seraphine,sup,0,4
16.07,Ahri,mid,1,2
16.07,Anivia,mid,0,3
16.07,Anivia,sup,3,0
16.07,Aurora,mid,3,0
16.07,Ezreal,bot,3,0
16.07,Nautilus,sup,1,2
16.07,Xin Zhao,jng,1,2
16.07,Caitlyn,bot,2,0
16.07,Galio,mid,1,1
16.07,K'Sante,top,2,0
16.07,Karma,sup,1,1
16.07,Lulu,sup,1,1
16.07,Naafiri,jng,2,0
16.07,Rakan,sup,1,1
16.07,Sivir,bot,2,0
16.07,Skarner,jng,1,1
16.07,Varus,bot,1,1
16.07,Vayne,top,1,1
16.07,Wukong,jng,1,1
16.07,Yunara,bot,2,0
16.07,Akali,mid,0,1
16.07,Alistar,sup,0,1
16.07,Annie,mid,0,1
16.07,Azir,mid,0,1
16.07,Dr. Mundo,jng,1,0
16.07,Gwen,top,0,1
16.07,Kennen,top,0,1
16.07,LeBlanc,mid,1,0
16.07,Lee Sin,jng,1,0
16.07,Milio,sup,0,1
16.07,Miss Fortune,bot,1,0
16.07,Nami,sup,0,1
16.07,Neeko,sup,0,1
16.07,Rell,sup,1,0
16.07,Twisted Fate,mid,1,0
16.07,Viktor,mid,1,0
16.07,Yone,mid,0,1
16.08,Karma,sup,0,6
16.08,Bard,sup,0,4
16.08,Gnar,top,4,0
16.08,Nautilus,sup,2,2
16.08,Orianna,mid,0,4
16.08,Pantheon,jng,3,1
16.08,Varus,bot,0,4
16.08,Jayce,top,2,1
16.08,Lucian,bot,2,1
16.08,Lulu,sup,1,2
16.08,Nami,sup,3,0
16.08,Rumble,top,0,3
16.08,Ryze,mid,2,1
16.08,Vayne,top,0,3
16.08,Annie,mid,1,1
16.08,Aurora,mid,2,0
16.08,Corki,bot,2,0
16.08,Ezreal,bot,2,0
16.08,Jarvan IV,jng,2,0
16.08,LeBlanc,mid,1,1
16.08,Neeko,sup,0,2
16.08,Nocturne,jng,0,2
16.08,Renekton,top,1,1
16.08,Vi,jng,2,0
16.08,Xin Zhao,jng,1,1
16.08,Anivia,sup,1,0
16.08,Anivia,mid,0,1
16.08,Ashe,bot,0,1
16.08,Galio,mid,0,1
16.08,Jhin,bot,1,0
16.08,K'Sante,top,1,0
16.08,Lee Sin,jng,1,0
16.08,Mel,mid,0,1
16.08,Milio,sup,1,0
16.08,Miss Fortune,bot,1,0
16.08,Rell,sup,1,0
16.08,Seraphine,sup,0,1
16.08,Sion,top,1,0
16.08,Syndra,mid,1,0
16.08,Viktor,mid,1,0
16.08,Yunara,bot,1,0
16.08,Ziggs,mid,1,0
16.09,Varus,bot,0,7
16.09,Karma,sup,0,6
16.09,Bard,sup,2,3
16.09,Gnar,top,4,1
16.09,Twisted Fate,mid,3,2
16.09,Ashe,bot,1,3
16.09,Vayne,top,1,3
16.09,Vi,jng,2,2
16.09,Annie,mid,1,2
16.09,Jarvan IV,jng,1,2
16.09,Nautilus,sup,1,2
16.09,Pantheon,jng,1,2
16.09,Sion,top,3,0
16.09,Viktor,mid,1,2
16.09,Xin Zhao,jng,3,0
16.09,Akali,mid,0,2
16.09,Ambessa,top,0,2
16.09,Aurora,mid,1,1
16.09,Cassiopeia,mid,2,0
16.09,Ezreal,bot,2,0
16.09,Lucian,bot,2,0
16.09,Lulu,sup,2,0
16.09,Milio,sup,2,0
16.09,Miss Fortune,bot,2,0
16.09,Nocturne,jng,0,2
16.09,Renekton,top,2,0
16.09,Rumble,top,0,2
16.09,Ryze,mid,2,0
16.09,Skarner,jng,2,0
16.09,Taliyah,mid,1,1
16.09,Yunara,bot,2,0
16.09,Ahri,mid,0,1
16.09,Alistar,sup,1,0
16.09,Anivia,mid,0,1
16.09,Caitlyn,bot,1,0
16.09,Camille,sup,1,0
16.09,Gwen,top,0,1
16.09,Jayce,top,1,0
16.09,Jhin,bot,1,0
16.09,Kennen,top,0,1
16.09,Lee Sin,jng,1,0
16.09,Maokai,jng,1,0
16.09,Naafiri,jng,0,1
16.09,Neeko,sup,1,0
16.09,Orianna,mid,0,1
16.09,Pyke,sup,0,1
16.09,Seraphine,sup,1,0
16.09,Wukong,jng,0,1
16.1,Karma,sup,0,5
16.1,Cassiopeia,mid,1,3
16.1,Gnar,top,1,2
16.1,Varus,bot,0,3
16.1,Caitlyn,bot,1,1
16.1,Lulu,sup,2,0
16.1,Nocturne,jng,0,2
16.1,Rumble,top,0,2
16.1,Ryze,mid,1,1
16.1,Vayne,top,0,2
16.1,Yunara,bot,2,0
16.1,Akali,mid,1,0
16.1,Annie,mid,1,0
16.1,Ashe,bot,0,1
16.1,Aurora,mid,1,0
16.1,Bard,sup,1,0
16.1,Ezreal,bot,1,0
16.1,Jarvan IV,jng,1,0
16.1,Jayce,top,1,0
16.1,K'Sante,top,1,0
16.1,Miss Fortune,bot,1,0
16.1,Naafiri,jng,1,0
16.1,Nami,sup,1,0
16.1,Neeko,sup,0,1
16.1,Pantheon,jng,1,0
16.1,Rell,sup,1,0
16.1,Shen,top,1,0
16.1,Sion,top,0,1
16.1,Skarner,jng,1,0
16.1,Twisted Fate,mid,0,1
16.1,Xin Zhao,jng,1,0
16.1,Zaahen,top,1,0
