patch,champ,role,picks_by,bans_vs
16.07,Sivir,bot,1,0
16.07,Skarner,jng,1,0
16.07,Taliyah,mid,0,1
16.07,Varus,bot,1,0
16.07,Vi,jng,0,1
16.07,Wukong,jng,1,0
16.07,Xayah,bot,1,0
16.07,Xin Zhao,jng,1,0
16.07,Yunara,bot,1,0
16.07,Zed,mid,0,1
16.08,Sion,top,1,4
16.08,Yasuo,mid,1,3
16.08,Mel,mid,2,1
16.08,Nautilus,sup,1,2
16.08,Ryze,mid,0,3
16.08,Ahri,mid,1,1
16.08,Braum,sup,1,1
16.08,Zed,mid,1,1
16.08,Akali,mid,0,1
16.08,Ambessa,top,0,1
16.08,Bard,sup,0,1
16.08,Ezreal,bot,1,0
16.08,Gragas,top,1,0
16.08,Jarvan IV,jng,1,0
16.08,K'Sante,top,1,0
16.08,Karma,sup,1,0
16.08,Kog'Maw,bot,1,0
16.08,Leona,sup,1,0
16.08,Lulu,sup,1,0
16.08,Malphite,jng,0,1
16.08,Orianna,mid,0,1
16.08,Ornn,top,1,0
16.08,Pantheon,jng,1,0
16.08,Rumble,top,1,0
16.08,Sejuani,jng,0,1
16.08,Shen,top,0,1
16.08,Skarner,jng,1,0
16.08,Swain,bot,1,0
16.08,Sylas,mid,0,1
16.08,Varus,bot,1,0
16.08,Vi,jng,1,0
16.08,Xin Zhao,jng,1,0
16.08,Yunara,bot,1,0
16.08,Ziggs,bot,0,1
16.09,Yasuo,mid,0,5
16.09,Nautilus,sup,1,2
16.09,Orianna,mid,1,2
16.09,Sion,top,0,3
16.09,Zed,mid,1,2
16.09,K'Sante,top,1,1
16.09,Naafiri,jng,2,0
16.09,Pantheon,jng,2,0
16.09,Rumble,top,1,1
16.09,Alistar,sup,1,0
16.09,Ambessa,mid,1,0
16.09,Bard,sup,1,0
16.09,Ezreal,bot,0,1
16.09,Gragas,top,1,0
16.09,Gwen,top,0,1
16.09,Jarvan IV,jng,0,1
16.09,Jhin,bot,1,0
16.09,Kalista,bot,1,0
16.09,Karma,sup,1,0
16.09,Kled,top,0,1
16.09,LeBlanc,mid,0,1
16.09,Leona,sup,0,1
16.09,Maokai,top,1,0
16.09,Ornn,top,1,0
16.09,Rell,sup,0,1
16.09,Renata Glasc,sup,1,0
16.09,Sejuani,jng,0,1
16.09,Smolder,bot,1,0
16.09,Swain,bot,1,0
16.09,Taliyah,mid,1,0
16.09,Varus,bot,1,0
16.09,Vi,jng,1,0
16.09,Viktor,mid,1,0
16.09,Wukong,jng,0,1
16.1,Sion,top,0,4
16.1,Yasuo,mid,0,4
16.1,Rumble,top,2,1
16.1,Zed,mid,1,2
16.1,Karma,sup,2,0
16.1,Ornn,top,2,0
16.1,Varus,bot,2,0
16.1,Vi,jng,2,0
16.1,Viktor,mid,0,2
16.1,Ahri,mid,1,0
16.1,Alistar,sup,1,0
16.1,Anivia,mid,1,0
16.1,Corki,bot,1,0
16.1,Jhin,bot,1,0
16.1,Leona,sup,0,1
16.1,Naafiri,jng,0,1
16.1,Nami,sup,0,1
16.1,Orianna,mid,0,1
16.1,Pantheon,jng,1,0
16.1,Rell,sup,1,0
16.1,Renekton,top,0,1
16.1,Swain,mid,0,1
16.1,Syndra,mid,0,1
16.1,Taliyah,mid,1,0
16.1,Xin Zhao,jng,1,0
