patch,champ,role,picks_by,bans_vs
16.03,Tristana,mid,1,0
16.03,Twisted Fate,mid,1,0
16.03,Wukong,jng,0,1
16.03,Xayah,bot,0,1
16.03,Yone,mid,0,1
16.03,Zaahen,jng,1,0
16.06,Bard,sup,1,2
16.06,Nautilus,sup,1,2
16.06,Pantheon,jng,0,3
16.06,Varus,bot,1,2
16.06,Ambessa,jng,2,0
16.06,Azir,mid,1,1
16.06,Neeko,sup,1,1
16.06,Orianna,mid,0,2
16.06,Rumble,top,0,2
16.06,Ryze,mid,2,0
16.06,Xin Zhao,jng,2,0
16.06,Yunara,bot,2,0
16.06,Alistar,sup,0,1
16.06,Anivia,sup,1,0
16.06,Aurora,mid,1,0
16.06,Corki,bot,0,1
16.06,Ezreal,bot,1,0
16.06,Gnar,top,1,0
16.06,Jayce,top,1,0
16.06,K'Sante,top,1,0
16.06,Kennen,top,1,0
16.06,Lulu,sup,0,1
16.06,Poppy,sup,0,1
16.06,Vi,jng,0,1
16.07,Bard,sup,2,4
16.07,Varus,bot,0,6
16.07,Nocturne,jng,1,4
16.07,Orianna,mid,2,3
16.07,Karma,sup,1,3
16.07,Rumble,top,0,4
16.07,Yunara,bot,3,1
16.07,Gnar,top,3,0
16.07,Vi,jng,3,0
16.07,Xin Zhao,jng,0,3
16.07,Anivia,sup,2,0
16.07,Azir,mid,2,0
16.07,Caitlyn,bot,1,1
16.07,Ezreal,bot,2,0
16.07,Jarvan IV,jng,2,0
16.07,Jayce,top,2,0
16.07,Lulu,sup,1,1
16.07,Mel,mid,2,0
16.07,Nautilus,sup,0,2
16.07,Pantheon,jng,0,2
16.07,Renekton,top,2,0
16.07,Ryze,mid,1,1
16.07,Seraphine,sup,0,2
16.07,Alistar,sup,1,0
16.07,Annie,mid,1,0
16.07,Ashe,bot,0,1
16.07,Aurora,mid,1,0
16.07,Cassiopeia,mid,0,1
16.07,Corki,bot,1,0
16.07,Dr. Mundo,jng,1,0
16.07,Hwei,mid,0,1
16.07,K'Sante,top,1,0
16.07,Kalista,bot,1,0
16.07,Kennen,top,0,1
16.07,Naafiri,jng,0,1
16.07,Nami,sup,0,1
16.07,Neeko,sup,1,0
16.07,Poppy,jng,1,0
16.07,Pyke,sup,0,1
16.07,Renata Glasc,sup,1,0
16.07,Sivir,bot,1,0
16.07,Skarner,jng,0,1
16.07,Wukong,jng,1,0
16.07,Yorick,top,1,0
16.08,Nautilus,sup,4,3
16.08,Orianna,mid,0,7
16.08,Bard,sup,0,6
16.08,Rumble,top,1,4
16.08,Ezreal,bot,2,2
16.08,Xin Zhao,jng,4,0
16.08,Yunara,bot,2,2
16.08,Aurora,mid,2,1
16.08,Gnar,top,3,0
16.08,Karma,sup,1,2
16.08,Ryze,mid,2,1
16.08,Varus,bot,0,3
16.08,Ambessa,top,1,1
16.08,Azir,mid,1,1
16.08,Corki,bot,1,1
16.08,Jarvan IV,jng,1,1
16.08,Jayce,top,1,1
16.08,Jhin,bot,1,1
16.08,Lucian,bot,1,1
16.08,Neeko,sup,2,0
16.08,Ahri,mid,0,1
16.08,Anivia,mid,0,1
16.08,Annie,mid,1,0
16.08,Ashe,bot,1,0
16.08,Cassiopeia,mid,1,0
16.08,LeBlanc,mid,0,1
16.08,Lulu,sup,0,1
16.08,Mel,mid,1,0
16.08,Milio,sup,1,0
16.08,Miss Fortune,bot,1,0
16.08,Nami,sup,0,1
16.08,Nocturne,jng,1,0
16.08,Pantheon,jng,1,0
16.08,Poppy,jng,1,0
16.08,Renekton,top,1,0
16.08,Seraphine,sup,1,0
16.08,Shen,top,1,0
16.08,Sion,top,1,0
16.08,Vi,jng,0,1
16.08,Viktor,mid,1,0
16.08,Wukong,jng,1,0
16.08,Yorick,top,0,1
16.09,Jarvan IV,jng,4,4
16.09,Orianna,mid,1,6
16.09,Ryze,mid,3,4
16.09,Varus,bot,1,6
16.09,Lucian,bot,3,3
16.09,Nocturne,jng,1,5
16.09,Rumble,top,0,6
16.09,Aurora,mid,3,2
16.09,Lee Sin,jng,2,3
16.09,Nautilus,sup,3,2
16.09,Caitlyn,bot,1,3
16.09,Ezreal,bot,2,2
16.09,Gnar,top,3,1
16.09,Jayce,top,1,3
16.09,Karma,sup,1,3
16.09,Renekton,top,3,1
16.09,Yunara,bot,3,1
16.09,Annie,mid,3,0
16.09,Bard,sup,1,2
16.09,K'Sante,top,3,0
16.09,Lulu,sup,2,1
16.09,Milio,sup,2,1
16.09,Xin Zhao,jng,3,0
16.09,Cassiopeia,mid,2,0
16.09,Miss Fortune,bot,2,0
16.09,Sivir,bot,1,1
16.09,Skarner,jng,0,2
16.09,Vi,jng,2,0
16.09,Wukong,jng,1,1
16.09,Alistar,sup,1,0
16.09,Anivia,top,1,0
16.09,Ashe,bot,0,1
16.09,Gwen,top,0,1
16.09,Jhin,bot,1,0
16.09,Kennen,top,1,0
16.09,LeBlanc,mid,0,1
16.09,Leona,sup,0,1
16.09,Lissandra,mid,0,1
16.09,Lux,sup,1,0
16.09,Naafiri,jng,0,1
16.09,Nami,sup,1,0
16.09,Poppy,sup,1,0
16.09,Poppy,jng,1,0
16.09,Seraphine,sup,1,0
16.09,Sion,top,1,0
16.09,Taliyah,mid,1,0
16.09,Twisted Fate,mid,0,1
16.09,Viktor,mid,1,0
16.09,Yorick,top,1,0
16.10,Cassiopeia,mid,2,2
16.10,Jarvan IV,jng,0,4
16.10,Orianna,mid,0,3
16.10,Vi,jng,1,2
16.10,Karma,sup,2,0
16.10,Miss Fortune,bot,2,0
16.10,Nautilus,sup,1,1
16.10,Nocturne,jng,0,2
16.10,Sivir,bot,0,2
16.10,Varus,bot,0,2
16.10,Xin Zhao,jng,2,0
16.10,Yorick,top,1,1
16.10,Yunara,bot,1,1
16.10,Annie,mid,1,0
16.10,Bard,sup,1,0
16.10,Caitlyn,bot,0,1
16.10,Corki,bot,0,1
16.10,Ezreal,bot,1,0
16.10,Gnar,top,1,0
16.10,Jax,top,1,0
16.10,Jhin,bot,0,1
16.10,K'Sante,top,1,0
16.10,Kalista,bot,1,0
16.10,Lee Sin,jng,1,0
16.10,Leona,sup,1,0
16.10,Mel,mid,0,1
16.10,Pantheon,jng,1,0
16.10,Rumble,top,1,0
16.10,Ryze,mid,1,0
16.10,Sion,top,0,1
16.10,Viktor,mid,1,0
