patch,champ,role,picks_by,bans_vs
16.09,Azir,mid,1,0
16.09,Cassiopeia,mid,0,1
16.09,Corki,bot,1,0
16.09,Gnar,top,1,0
16.09,Gwen,top,1,0
16.09,Jayce,top,1,0
16.09,Jayce,mid,1,0
16.09,Jhin,bot,1,0
16.09,Jinx,bot,1,0
16.09,Kalista,bot,1,0
16.09,Lee Sin,jng,0,1
16.09,Maokai,jng,1,0
16.09,Miss Fortune,bot,1,0
16.09,Nami,sup,0,1
16.09,Nidalee,jng,1,0
16.09,Renata Glasc,sup,1,0
16.09,Sivir,bot,1,0
16.09,Thresh,sup,0,1
16.09,Vayne,top,0,1
16.09,Viktor,mid,0,1
16.09,Wukong,jng,0,1
16.09,Zaahen,top,1,0
