patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Neeko,sup,0,1,1,0,0,0
16.08,Orianna,mid,0,1,1,0,1,1
16.08,Pantheon,jng,0,1,1,0,1,1
16.08,Seraphine,sup,0,1,1,0,0,0
16.08,Varus,bot,0,1,1,0,0,0
16.09,Gnar,top,2,3,3,1,1,2
16.09,Varus,bot,1,4,2,0,2,2
16.09,Cassiopeia,mid,2,2,2,0,2,2
16.09,Nocturne,jng,1,3,3,0,0,0
16.09,Rumble,top,1,3,2,0,2,2
16.09,Annie,mid,3,0,3,3,0,3
16.09,Lucian,bot,1,2,2,1,0,1
16.09,Lulu,sup,3,0,3,0,0,0
16.09,Orianna,mid,0,3,2,0,1,1
16.09,Seraphine,sup,0,3,2,0,2,2
16.09,Trundle,jng,2,1,3,1,0,1
16.09,Xin Zhao,jng,2,1,2,1,1,2
16.09,Yunara,bot,3,0,3,1,0,1
16.09,Bard,sup,1,1,1,0,1,1
16.09,Jhin,bot,1,1,2,0,1,1
16.09,Karma,sup,2,0,2,2,0,2
16.09,Lee Sin,jng,2,0,2,1,0,1
16.09,Sejuani,jng,1,1,2,0,0,0
16.09,Sion,top,1,1,2,1,0,1
16.09,Skarner,jng,0,2,1,0,0,0
16.09,Yone,mid,2,0,2,0,0,0
16.09,Yorick,top,2,0,2,1,0,1
16.09,Ahri,mid,1,0,1,0,0,0
16.09,Akali,mid,0,1,1,0,0,0
16.09,Anivia,mid,0,1,1,0,1,1
16.09,Aphelios,bot,1,0,1,0,0,0
16.09,Caitlyn,bot,0,1,1,0,0,0
16.09,Ezreal,bot,1,0,1,1,0,1
16.09,Gwen,top,1,0,1,0,0,0
16.09,Jayce,top,0,1,1,0,0,0
16.09,K'Sante,top,0,1,1,0,0,0
16.09,Maokai,jng,0,1,1,0,0,0
16.09,Milio,sup,1,0,1,1,0,1
16.09,Nautilus,sup,0,1,1,0,0,0
16.09,Rakan,sup,1,0,1,0,0,0
16.09,Sivir,bot,0,1,1,0,1,1
16.09,Twisted Fate,mid,0,1,1,0,0,0
16.09,Vayne,top,1,0,1,0,0,0
16.10,Cassiopeia,mid,0,5,1,0,1,1
16.10,Nocturne,jng,0,5,1,0,1,1
16.10,Karma,sup,1,1,1,0,0,0
16.10,Miss Fortune,bot,1,1,1,0,0,0
16.10,Orianna,mid,0,2,1,0,0,0
16.10,Xin Zhao,jng,1,1,1,0,1,1
16.10,Ambessa,top,1,0,1,0,0,0
16.10,Annie,mid,1,0,1,1,0,1
16.10,Bard,sup,1,0,1,0,0,0
16.10,Caitlyn,bot,0,1,1,0,0,0
16.10,Galio,mid,1,0,1,0,0,0
16.10,Gnar,top,1,0,1,1,0,1
16.10,Jax,top,0,1,1,0,0,0
16.10,Jayce,top,0,1,1,0,0,0
16.10,Jayce,jng,1,0,1,0,0,0
16.10,Jinx,bot,1,0,1,0,0,0
16.10,LeBlanc,mid,0,1,1,0,0,0
16.10,Lee Sin,jng,0,1,1,0,1,1
16.10,Lucian,bot,1,0,1,1,0,1
16.10,Lulu,sup,1,0,1,0,0,0
16.10,Maokai,jng,1,0,1,0,0,0
16.10,Mel,mid,0,1,1,0,0,0
16.10,Milio,sup,1,0,1,1,0,1
16.10,Nautilus,sup,1,0,1,0,0,0
16.10,Poppy,sup,0,1,1,0,0,0
16.10,Rumble,top,1,0,1,0,0,0
16.10,Sivir,bot,1,0,1,0,0,0
16.10,Tristana,mid,1,0,1,0,0,0
16.10,Trundle,jng,1,0,1,0,0,0
16.10,Twisted Fate,mid,1,0,1,0,0,0
16.10,Varus,bot,0,1,1,0,1,1
16.10,Viktor,mid,0,1,1,0,0,0
16.10,Wukong,jng,1,0,1,1,0,1
16.10,Yone,mid,1,0,1,0,0,0
16.10,Yorick,top,1,0,1,0,0,0
16.10,Yunara,bot,1,0,1,0,0,0
16.10,Zaahen,top,1,0,1,0,0,0
16.10,Ziggs,bot,0,1,1,0,0,0
