patch,champ,role,picks_by,bans_vs
16.02,LeBlanc,mid,1,0
16.02,Naafiri,jng,0,1
16.02,Rakan,sup,1,0
16.02,Rumble,top,0,1
16.02,Thresh,sup,1,0
16.02,Wukong,jng,1,0
16.02,Xayah,bot,1,0
16.03,Naafiri,jng,1,9
16.03,Varus,bot,1,7
16.03,Akali,mid,5,2
16.03,Aphelios,bot,2,4
16.03,Galio,mid,3,3
16.03,Rumble,top,3,3
16.03,Wukong,jng,6,0
16.03,Ahri,mid,3,2
16.03,Ambessa,top,0,5
16.03,Kai'Sa,bot,1,4
16.03,Neeko,sup,0,5
16.03,Bard,sup,2,2
16.03,Caitlyn,bot,3,1
16.03,Jayce,top,0,4
16.03,Jhin,bot,2,2
16.03,Renekton,top,4,0
16.03,Gwen,top,2,1
16.03,Karma,sup,3,0
16.03,Ambessa,jng,2,0
16.03,Braum,sup,1,1
16.03,Gnar,top,1,1
16.03,Rakan,sup,2,0
16.03,Thresh,sup,2,0
16.03,Vi,jng,2,0
16.03,Xayah,bot,2,0
16.03,Alistar,sup,0,1
16.03,Aurora,mid,1,0
16.03,Corki,bot,1,0
16.03,Jarvan IV,jng,1,0
16.03,Kayle,top,1,0
16.03,Nautilus,sup,1,0
16.03,Orianna,mid,0,1
16.03,Rell,sup,1,0
16.03,Sion,top,0,1
16.03,Varus,top,1,0
16.03,Zaahen,top,0,1
16.07,Orianna,mid,0,13
16.07,Pantheon,jng,3,9
16.07,Aurora,mid,1,8
16.07,Jayce,top,4,5
16.07,Karma,sup,3,6
16.07,Ambessa,top,2,4
16.07,Ryze,mid,3,3
16.07,Akali,mid,1,4
16.07,Ezreal,bot,4,1
16.07,Jarvan IV,jng,2,3
16.07,Lulu,sup,4,1
16.07,Rumble,top,3,2
16.07,Seraphine,sup,5,0
16.07,Vi,jng,2,3
16.07,Anivia,mid,2,2
16.07,Ashe,bot,4,0
16.07,Caitlyn,bot,3,1
16.07,Gnar,top,2,2
16.07,Syndra,mid,2,2
16.07,Varus,bot,0,4
16.07,Xin Zhao,jng,4,0
16.07,Ahri,mid,3,0
16.07,Bard,sup,1,2
16.07,Dr. Mundo,jng,3,0
16.07,LeBlanc,mid,1,2
16.07,Skarner,jng,2,1
16.07,Aatrox,top,2,0
16.07,Aurelion Sol,mid,1,1
16.07,Galio,mid,1,1
16.07,Nami,sup,2,0
16.07,Nautilus,sup,0,2
16.07,Neeko,sup,2,0
16.07,Sivir,bot,2,0
16.07,Vayne,top,1,1
16.07,Wukong,jng,2,0
16.07,Yunara,bot,2,0
16.07,Aatrox,jng,0,1
16.07,Alistar,sup,1,0
16.07,Annie,mid,0,1
16.07,Aphelios,bot,1,0
16.07,Aurora,top,1,0
16.07,Azir,mid,1,0
16.07,Corki,bot,1,0
16.07,Gwen,top,0,1
16.07,Hwei,mid,1,0
16.07,Jax,top,0,1
16.07,Jhin,bot,0,1
16.07,Mel,mid,0,1
16.07,Renekton,top,1,0
16.07,Sion,top,1,0
16.07,Smolder,bot,1,0
16.07,Taliyah,mid,0,1
16.07,Twisted Fate,mid,1,0
16.07,Varus,top,1,0
16.09,Pantheon,jng,1,4
16.09,Aurora,mid,3,1
16.09,Jarvan IV,jng,3,1
16.09,Jayce,top,2,2
16.09,Orianna,mid,1,3
16.09,Seraphine,sup,3,1
16.09,Varus,bot,0,4
16.09,Vayne,top,2,2
16.09,Vi,jng,2,2
16.09,Ashe,bot,3,0
16.09,Bard,sup,2,1
16.09,Gnar,top,2,1
16.09,Karma,sup,0,3
16.09,Neeko,sup,1,2
16.09,Ryze,mid,1,2
16.09,Caitlyn,bot,1,1
16.09,Ezreal,bot,2,0
16.09,Jhin,bot,2,0
16.09,Nautilus,sup,0,2
16.09,Ahri,mid,1,0
16.09,Akali,mid,1,0
16.09,Alistar,sup,1,0
16.09,Ambessa,top,0,1
16.09,Anivia,sup,1,0
16.09,Anivia,mid,1,0
16.09,Cassiopeia,mid,0,1
16.09,Galio,mid,0,1
16.09,Naafiri,jng,1,0
16.09,Nami,sup,0,1
16.09,Rell,sup,0,1
16.09,Rumble,top,0,1
16.09,Shen,jng,1,0
16.09,Sion,top,1,0
16.09,Skarner,jng,0,1
16.09,Twisted Fate,top,1,0
16.09,Zoe,mid,0,1
