patch,champ,role,picks_vs,bans_vs
16.08,Azir,mid,1,2
16.08,Caitlyn,bot,1,2
16.08,Orianna,mid,0,3
16.08,Renekton,top,1,2
16.08,Ryze,mid,3,0
16.08,Seraphine,sup,3,0
16.08,Varus,bot,1,2
16.08,Xin Zhao,jng,2,1
16.08,Yunara,bot,3,0
16.08,Annie,mid,1,1
16.08,Aurora,mid,1,1
16.08,LeBlanc,mid,0,2
16.08,Lulu,sup,2,0
16.08,Nami,sup,0,2
16.08,Ahri,mid,1,0
16.08,Akali,mid,1,0
16.08,Ambessa,top,1,0
16.08,Anivia,mid,1,0
16.08,Cassiopeia,mid,0,1
16.08,Corki,bot,1,0
16.08,Gwen,top,0,1
16.08,Jayce,top,1,0
16.08,Jhin,bot,1,0
16.08,K'Sante,top,1,0
16.08,Kalista,bot,1,0
16.08,Milio,sup,1,0
16.08,Neeko,sup,1,0
16.08,Nidalee,jng,1,0
16.08,Nocturne,jng,0,1
16.08,Poppy,sup,0,1
16.08,Qiyana,jng,1,0
16.08,Rell,sup,1,0
16.08,Renata Glasc,sup,1,0
16.08,Sejuani,jng,1,0
16.08,Sion,top,1,0
16.08,Skarner,jng,0,1
16.08,Taliyah,mid,0,1
16.08,Vayne,top,0,1
16.08,Viktor,mid,1,0
16.08,Wukong,jng,1,0
16.08,Yorick,top,1,0
16.08,Zaahen,jng,1,0
16.08,Ziggs,bot,0,1
16.08,Zoe,mid,0,1
16.09,Azir,mid,0,3
16.09,Nautilus,sup,0,3
16.09,Orianna,mid,0,3
16.09,Ashe,bot,0,2
16.09,Braum,sup,1,1
16.09,Ezreal,bot,1,1
16.09,Gnar,top,1,1
16.09,Lulu,sup,2,0
16.09,Nocturne,jng,0,2
16.09,Pantheon,jng,1,1
16.09,Rakan,sup,1,1
16.09,Renekton,top,0,2
16.09,Sion,top,0,2
16.09,Varus,bot,0,2
16.09,Vayne,top,0,2
16.09,Anivia,top,1,0
16.09,Aurora,mid,1,0
16.09,Caitlyn,bot,1,0
16.09,Ekko,mid,1,0
16.09,Irelia,mid,1,0
16.09,Jarvan IV,jng,0,1
16.09,Jayce,top,0,1
16.09,Jhin,bot,1,0
16.09,K'Sante,top,1,0
16.09,Kai'Sa,bot,1,0
16.09,Kog'Maw,bot,1,0
16.09,Mel,mid,0,1
16.09,Naafiri,jng,1,0
16.09,Neeko,sup,0,1
16.09,Ornn,top,1,0
16.09,Rell,sup,1,0
16.09,Ryze,top,1,0
16.09,Ryze,mid,1,0
16.09,Seraphine,sup,1,0
16.09,Shyvana,top,1,0
16.09,Skarner,jng,1,0
16.09,Taliyah,mid,1,0
16.09,Vi,jng,1,0
16.09,Xin Zhao,jng,1,0
16.09,Yasuo,mid,1,0
16.09,Yunara,bot,1,0
16.09,Zaahen,jng,1,0
16.1,Jarvan IV,jng,0,3
16.1,Pantheon,jng,0,3
16.1,Gnar,top,0,2
16.1,Vayne,top,0,2
16.1,Akali,mid,1,0
16.1,Ashe,bot,1,0
16.1,Bard,sup,0,1
16.1,Caitlyn,bot,1,0
16.1,Cassiopeia,mid,1,0
16.1,Jax,top,0,1
16.1,Jhin,bot,0,1
16.1,Lee Sin,jng,1,0
16.1,Neeko,sup,1,0
16.1,Nocturne,jng,1,0
16.1,Pyke,sup,0,1
16.1,Rakan,sup,1,0
16.1,Renekton,top,1,0
16.1,Rumble,top,1,0
16.1,Seraphine,sup,1,0
16.1,Taliyah,mid,1,0
16.1,Varus,top,1,0
16.1,Wukong,jng,1,0
16.1,Xayah,bot,1,0
16.1,Yasuo,mid,0,1
