patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Seraphine,sup,1,0,1,1,0,1
16.08,Swain,top,1,0,1,1,0,1
16.08,Vi,jng,1,0,1,0,0,0
16.08,Viktor,mid,1,0,1,0,0,0
16.08,Xin Zhao,jng,1,0,1,1,0,1
16.09,Aatrox,jng,0,3,2,0,1,1
16.09,Viktor,mid,0,3,1,0,1,1
16.09,Anivia,mid,2,0,2,0,0,0
16.09,Jarvan IV,jng,1,1,1,0,1,1
16.09,K'Sante,top,1,1,2,0,1,1
16.09,Nautilus,sup,0,2,1,0,1,1
16.09,Nocturne,jng,0,2,2,0,2,2
16.09,Orianna,mid,1,1,2,1,0,1
16.09,Senna,bot,2,0,2,1,0,1
16.09,Seraphine,sup,2,0,2,1,0,1
16.09,Skarner,jng,2,0,2,1,0,1
16.09,Swain,top,2,0,2,0,0,0
16.09,Xin Zhao,jng,0,2,2,0,1,1
16.09,Akali,mid,1,0,1,1,0,1
16.09,Ashe,bot,0,1,1,0,1,1
16.09,Bard,sup,1,0,1,0,0,0
16.09,Corki,bot,1,0,1,0,0,0
16.09,Ezreal,bot,1,0,1,0,0,0
16.09,Illaoi,top,0,1,1,0,0,0
16.09,Jayce,top,0,1,1,0,0,0
16.09,Karma,sup,0,1,1,0,0,0
16.09,Lissandra,mid,0,1,1,0,0,0
16.09,Lucian,bot,1,0,1,1,0,1
16.09,Mel,mid,0,1,1,0,0,0
16.09,Milio,sup,1,0,1,1,0,1
16.09,Naafiri,jng,1,0,1,1,0,1
16.09,Nami,sup,1,0,1,0,0,0
16.09,Rakan,sup,0,1,1,0,0,0
16.09,Ryze,top,1,0,1,1,0,1
16.09,Ryze,mid,0,1,1,0,1,1
16.09,Sion,top,1,0,1,1,0,1
16.09,Twisted Fate,mid,1,0,1,0,0,0
16.09,Vi,jng,1,0,1,0,0,0
16.09,Yunara,bot,0,1,1,0,0,0
16.09,Yuumi,sup,0,1,1,0,0,0
16.10,Naafiri,jng,0,2,1,0,1,1
16.10,Diana,top,1,0,1,1,0,1
16.10,Ezreal,bot,0,1,1,0,1,1
16.10,Irelia,top,0,1,1,0,1,1
16.10,Kha'Zix,jng,1,0,1,0,0,0
16.10,Lucian,bot,1,0,1,1,0,1
16.10,Lulu,sup,1,0,1,0,0,0
16.10,Mel,mid,1,0,1,1,0,1
16.10,Milio,sup,1,0,1,1,0,1
16.10,Nocturne,jng,0,1,1,0,0,0
16.10,Orianna,mid,0,1,1,0,0,0
16.10,Qiyana,jng,1,0,1,1,0,1
16.10,Ryze,mid,1,0,1,0,0,0
16.10,Sion,top,0,1,1,0,1,1
16.10,Smolder,bot,0,1,1,0,0,0
16.10,Vi,jng,0,1,1,0,0,0
16.10,Viktor,mid,0,1,1,0,1,1
16.10,Xin Zhao,top,1,0,1,0,0,0
16.10,Yunara,bot,1,0,1,0,0,0
