patch,champ,role,picks_vs,bans_vs
16.03,Zoe,mid,3,0
16.03,Akali,mid,1,1
16.03,Alistar,sup,2,0
16.03,Ambessa,jng,2,0
16.03,Ashe,bot,2,0
16.03,Ezreal,bot,1,1
16.03,Gnar,top,2,0
16.03,Gwen,top,2,0
16.03,Jayce,top,0,2
16.03,Jhin,bot,2,0
16.03,Jinx,bot,2,0
16.03,Malphite,jng,1,1
16.03,Mel,mid,1,1
16.03,Nami,sup,1,1
16.03,Renata Glasc,sup,0,2
16.03,Seraphine,sup,2,0
16.03,Sivir,bot,1,1
16.03,Aatrox,jng,1,0
16.03,Aatrox,top,1,0
16.03,Ahri,mid,0,1
16.03,Ambessa,top,1,0
16.03,Anivia,mid,1,0
16.03,Annie,mid,1,0
16.03,Aurora,top,1,0
16.03,Bard,sup,1,0
16.03,Caitlyn,bot,1,0
16.03,Cassiopeia,mid,1,0
16.03,Jarvan IV,jng,1,0
16.03,K'Sante,top,0,1
16.03,Kha'Zix,jng,0,1
16.03,Leona,sup,1,0
16.03,Miss Fortune,bot,1,0
16.03,Naafiri,jng,0,1
16.03,Nidalee,jng,1,0
16.03,Ornn,top,1,0
16.03,Rammus,jng,1,0
16.03,Rell,sup,1,0
16.03,Sion,top,1,0
16.03,Smolder,mid,1,0
16.03,Sylas,mid,1,0
16.03,Taliyah,mid,1,0
16.03,Thresh,sup,1,0
16.03,Yone,mid,1,0
16.03,Yuumi,sup,1,0
16.03,Zeri,bot,0,1
16.03,Ziggs,bot,1,0
16.05,Rumble,top,1,5
16.05,Ashe,bot,1,4
16.05,Ezreal,bot,1,3
16.05,Gwen,top,1,3
16.05,Karma,sup,0,4
16.05,Lucian,bot,0,4
16.05,Lulu,sup,1,3
16.05,Orianna,mid,0,4
16.05,Ryze,mid,1,3
16.05,Azir,mid,1,2
16.05,Jarvan IV,jng,3,0
16.05,LeBlanc,mid,3,0
16.05,Twisted Fate,mid,0,3
16.05,Ahri,mid,2,0
16.05,Alistar,sup,2,0
16.05,Aphelios,bot,1,1
16.05,Braum,sup,0,2
16.05,Corki,bot,2,0
16.05,Galio,mid,1,1
16.05,K'Sante,top,1,1
16.05,Kai'Sa,bot,0,2
16.05,Nami,sup,2,0
16.05,Nautilus,sup,1,1
16.05,Ornn,top,2,0
16.05,Pantheon,jng,2,0
16.05,Sion,top,2,0
16.05,Sivir,bot,2,0
16.05,Varus,bot,2,0
16.05,Yunara,bot,0,2
16.05,Akali,mid,0,1
16.05,Ambessa,top,0,1
16.05,Aurora,mid,1,0
16.05,Bard,sup,0,1
16.05,Caitlyn,bot,1,0
16.05,Camille,sup,1,0
16.05,Dr. Mundo,jng,0,1
16.05,Jax,top,1,0
16.05,Jayce,top,1,0
16.05,Maokai,jng,1,0
16.05,Mel,mid,0,1
16.05,Morgana,mid,1,0
16.05,Naafiri,jng,1,0
16.05,Poppy,jng,1,0
16.05,Rakan,sup,1,0
16.05,Seraphine,sup,1,0
16.05,Thresh,sup,1,0
16.05,Trundle,jng,0,1
16.05,Vi,jng,1,0
16.05,Viktor,mid,0,1
16.05,Volibear,top,1,0
16.05,Wukong,jng,1,0
16.05,Xin Zhao,jng,1,0
16.05,Yorick,top,1,0
16.05,Yuumi,sup,1,0
16.05,Zeri,bot,1,0
16.05,Zoe,mid,1,0
16.06,Rumble,top,1,3
16.06,Karma,sup,0,3
16.06,Akali,mid,0,2
16.06,Anivia,mid,2,0
16.06,Azir,mid,1,1
16.06,Caitlyn,bot,2,0
16.06,Ezreal,bot,1,1
16.06,K'Sante,top,1,1
16.06,Nocturne,jng,0,2
16.06,Pantheon,jng,2,0
16.06,Alistar,sup,1,0
16.06,Annie,mid,1,0
16.06,Ashe,bot,0,1
16.06,Bard,sup,1,0
16.06,Corki,bot,0,1
16.06,Elise,sup,1,0
16.06,Jayce,top,1,0
16.06,LeBlanc,mid,0,1
16.06,Orianna,mid,0,1
16.06,Ornn,top,0,1
16.06,Seraphine,sup,1,0
16.06,Sion,top,1,0
16.06,Sivir,bot,0,1
16.06,Skarner,jng,1,0
16.06,Syndra,mid,0,1
16.06,Xin Zhao,jng,1,0
16.06,Yunara,bot,1,0
16.07,Karma,sup,1,8
16.07,Jayce,top,3,2
16.07,Rumble,top,0,5
16.07,Bard,sup,3,1
16.07,Jarvan IV,jng,1,3
16.07,Pantheon,jng,1,3
16.07,Vi,jng,3,1
16.07,Azir,mid,3,0
16.07,Jhin,bot,3,0
16.07,Yunara,bot,2,1
16.07,Annie,mid,1,1
16.07,Ashe,bot,0,2
16.07,Ezreal,bot,1,1
16.07,Gnar,top,2,0
16.07,Lulu,sup,1,1
16.07,Nautilus,sup,0,2
16.07,Orianna,mid,1,1
16.07,Rakan,sup,2,0
16.07,Ryze,mid,0,2
16.07,Sion,top,1,1
16.07,Yorick,top,0,2
16.07,Ahri,mid,1,0
16.07,Akali,mid,0,1
16.07,Ambessa,jng,1,0
16.07,Ambessa,top,1,0
16.07,Anivia,mid,1,0
16.07,Caitlyn,bot,1,0
16.07,Cassiopeia,mid,1,0
16.07,Dr. Mundo,jng,1,0
16.07,Kai'Sa,bot,0,1
16.07,Kennen,top,1,0
16.07,Lee Sin,jng,1,0
16.07,Lucian,bot,0,1
16.07,Mel,mid,1,0
16.07,Naafiri,jng,0,1
16.07,Nocturne,jng,0,1
16.07,Poppy,sup,0,1
16.07,Pyke,sup,1,0
16.07,Rell,sup,1,0
16.07,Sylas,mid,0,1
16.07,Varus,bot,0,1
16.07,Xayah,bot,1,0
16.07,Xin Zhao,jng,1,0
16.07,Zaahen,top,1,0
16.07,Ziggs,bot,1,0
16.08,Jayce,top,3,2
16.08,Rumble,top,1,4
16.08,Pantheon,jng,0,4
16.08,Annie,mid,2,1
16.08,Azir,mid,1,2
16.08,Jarvan IV,jng,2,1
16.08,Karma,sup,1,2
16.08,Nocturne,jng,0,3
16.08,Orianna,mid,1,2
16.08,Ryze,mid,1,2
16.08,Ahri,mid,1,1
16.08,Akali,mid,0,2
16.08,Ambessa,top,1,1
16.08,Anivia,mid,0,2
16.08,Ashe,bot,2,0
16.08,Bard,sup,0,2
16.08,Gnar,top,1,1
16.08,Jhin,bot,2,0
16.08,Lee Sin,jng,1,1
16.08,Lulu,sup,2,0
16.08,Trundle,jng,2,0
16.08,Varus,bot,0,2
16.08,Vi,jng,1,1
16.08,Xin Zhao,jng,2,0
16.08,Yuumi,sup,2,0
16.08,Alistar,sup,1,0
16.08,Aurora,mid,1,0
16.08,Caitlyn,bot,1,0
16.08,Ezreal,bot,0,1
16.08,K'Sante,top,1,0
16.08,Lucian,bot,0,1
16.08,Lux,sup,1,0
16.08,Renekton,top,1,0
16.08,Seraphine,sup,1,0
16.08,Sion,top,0,1
16.08,Sivir,bot,1,0
16.08,Sylas,mid,1,0
16.08,Yorick,top,0,1
16.08,Yunara,bot,1,0
16.08,Zeri,bot,1,0
16.09,Varus,bot,0,8
16.09,Karma,sup,1,5
16.09,Lucian,bot,4,2
16.09,Vayne,top,2,3
16.09,Gnar,top,2,2
16.09,Jayce,top,3,1
16.09,Milio,sup,4,0
16.09,Nocturne,jng,3,1
16.09,Orianna,mid,0,4
16.09,Ryze,mid,4,0
16.09,Vi,jng,1,3
16.09,Xin Zhao,jng,2,2
16.09,Akali,mid,1,2
16.09,Anivia,mid,0,3
16.09,Ashe,bot,2,1
16.09,Cassiopeia,mid,1,2
16.09,Jhin,bot,3,0
16.09,Lee Sin,jng,0,3
16.09,Lulu,sup,2,1
16.09,Pantheon,jng,2,1
16.09,Rumble,top,0,3
16.09,Seraphine,sup,2,1
16.09,Twisted Fate,mid,1,2
16.09,Ahri,mid,1,1
16.09,Annie,mid,0,2
16.09,Aurora,mid,1,1
16.09,Bard,sup,0,2
16.09,Caitlyn,bot,1,1
16.09,Neeko,sup,2,0
16.09,Wukong,jng,2,0
16.09,Alistar,sup,1,0
16.09,Azir,mid,0,1
16.09,Galio,top,1,0
16.09,Galio,mid,1,0
16.09,Jarvan IV,jng,1,0
16.09,K'Sante,top,1,0
16.09,Kog'Maw,bot,1,0
16.09,Mel,mid,1,0
16.09,Nautilus,sup,0,1
16.09,Renekton,top,1,0
16.09,Sion,top,1,0
16.09,Taliyah,mid,1,0
16.09,Trundle,jng,1,0
16.09,Yorick,top,0,1
16.09,Yunara,bot,1,0
16.09,Zaahen,top,1,0
16.1,Jarvan IV,jng,2,3
16.1,Nocturne,jng,0,5
16.1,Ashe,bot,2,2
16.1,Rumble,top,3,1
16.1,Ezreal,bot,1,2
16.1,Karma,sup,1,2
16.1,Nautilus,sup,2,1
16.1,Orianna,mid,0,3
16.1,Pantheon,jng,2,1
16.1,Seraphine,sup,3,0
16.1,Varus,bot,0,3
16.1,Akali,mid,0,2
16.1,Annie,mid,0,2
16.1,Jayce,top,2,0
16.1,Lee Sin,jng,1,1
16.1,Mel,mid,1,1
16.1,Nami,sup,1,1
16.1,Renekton,top,1,1
16.1,Ryze,mid,2,0
16.1,Vi,jng,1,1
16.1,Xin Zhao,jng,1,1
16.1,Ambessa,top,1,0
16.1,Azir,mid,1,0
16.1,Caitlyn,bot,1,0
16.1,Cassiopeia,mid,0,1
16.1,Corki,bot,1,0
16.1,Gnar,top,1,0
16.1,Jhin,bot,1,0
16.1,K'Sante,top,0,1
16.1,LeBlanc,mid,1,0
16.1,Miss Fortune,bot,1,0
16.1,Poppy,sup,1,0
16.1,Sion,top,0,1
16.1,Skarner,jng,1,0
16.1,Trundle,jng,0,1
16.1,Twisted Fate,mid,1,0
16.1,Viktor,mid,1,0
16.1,Wukong,jng,0,1
16.1,Xayah,bot,1,0
16.1,Yone,mid,1,0
16.1,Yorick,top,0,1
16.1,Yunara,bot,0,1
