patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Gnar,top,2,4,4,2,2,4
16.08,Ivern,jng,0,5,2,0,2,2
16.08,Xin Zhao,jng,3,2,4,3,1,4
16.08,Azir,mid,1,3,3,0,3,3
16.08,Jarvan IV,jng,0,4,2,0,2,2
16.08,Naafiri,jng,2,2,3,1,1,2
16.08,Ashe,bot,2,1,3,2,1,3
16.08,Aurora,mid,3,0,3,1,0,1
16.08,Jayce,top,1,2,2,1,1,2
16.08,Lulu,sup,2,1,2,0,1,1
16.08,Nami,sup,3,0,3,1,0,1
16.08,Orianna,mid,2,1,3,2,0,2
16.08,Aatrox,top,2,0,2,0,0,0
16.08,Ambessa,top,1,1,2,1,1,2
16.08,Jhin,bot,1,1,2,0,1,1
16.08,Kai'Sa,bot,1,1,2,1,1,2
16.08,Karma,sup,1,1,2,0,0,0
16.08,Seraphine,sup,2,0,2,2,0,2
16.08,Varus,bot,0,2,1,0,1,1
16.08,Zaahen,jng,2,0,2,0,0,0
16.08,Ahri,mid,1,0,1,0,0,0
16.08,Akali,mid,0,1,1,0,0,0
16.08,Ambessa,jng,1,0,1,0,0,0
16.08,Anivia,mid,1,0,1,1,0,1
16.08,Aphelios,bot,1,0,1,0,0,0
16.08,Azir,top,1,0,1,0,0,0
16.08,Camille,top,1,0,1,0,0,0
16.08,Draven,bot,1,0,1,0,0,0
16.08,Galio,mid,0,1,1,0,0,0
16.08,Lucian,bot,1,0,1,0,0,0
16.08,Malphite,jng,0,1,1,0,0,0
16.08,Nautilus,sup,1,0,1,1,0,1
16.08,Nunu & Willump,jng,1,0,1,0,0,0
16.08,Renekton,top,1,0,1,0,0,0
16.08,Sion,mid,1,0,1,0,0,0
16.08,Sivir,bot,0,1,1,0,0,0
16.08,Syndra,mid,0,1,1,0,0,0
16.08,Twitch,bot,1,0,1,0,0,0
16.08,Wukong,jng,0,1,1,0,0,0
16.08,Xayah,bot,0,1,1,0,0,0
16.08,Yunara,bot,0,1,1,0,0,0
16.09,Aurora,mid,0,4,2,0,2,2
16.09,Lucian,bot,1,3,2,1,1,2
16.09,Xin Zhao,jng,1,3,3,0,1,1
16.09,Azir,mid,1,2,2,0,1,1
16.09,Braum,sup,1,2,3,0,1,1
16.09,Caitlyn,bot,2,1,2,0,1,1
16.09,Gnar,top,2,1,3,1,1,2
16.09,Jarvan IV,jng,3,0,3,3,0,3
16.09,Nami,sup,2,1,3,2,1,3
16.09,Orianna,mid,1,2,2,1,0,1
16.09,Ashe,bot,1,1,2,0,0,0
16.09,Corki,bot,0,2,1,0,0,0
16.09,Ivern,jng,1,1,2,0,1,1
16.09,Renekton,top,1,1,2,0,1,1
16.09,Taliyah,mid,2,0,2,1,0,1
16.09,Zaahen,top,0,2,2,0,1,1
16.09,Aatrox,top,1,0,1,0,0,0
16.09,Ahri,mid,1,0,1,1,0,1
16.09,Akali,mid,1,0,1,0,0,0
16.09,Anivia,top,1,0,1,1,0,1
16.09,Aurora,top,1,0,1,0,0,0
16.09,Bard,sup,1,0,1,0,0,0
16.09,Brand,bot,1,0,1,1,0,1
16.09,Camille,top,1,0,1,1,0,1
16.09,Dr. Mundo,jng,0,1,1,0,0,0
16.09,Draven,bot,0,1,1,0,0,0
16.09,Jayce,top,0,1,1,0,1,1
16.09,Jhin,bot,1,0,1,0,0,0
16.09,Kai'Sa,bot,1,0,1,1,0,1
16.09,Karma,sup,0,1,1,0,0,0
16.09,Leona,sup,1,0,1,0,0,0
16.09,Neeko,sup,0,1,1,0,0,0
16.09,Nunu & Willump,jng,1,0,1,0,0,0
16.09,Pantheon,jng,0,1,1,0,0,0
16.09,Rakan,sup,0,1,1,0,1,1
16.09,Rek'Sai,jng,1,0,1,0,0,0
16.09,Rell,sup,1,0,1,1,0,1
16.09,Ryze,mid,1,0,1,0,0,0
16.09,Seraphine,sup,1,0,1,0,0,0
16.09,Twitch,bot,0,1,1,0,0,0
16.09,Varus,bot,0,1,1,0,1,1
