patch,champ,role,picks_by,bans_vs,series_presence
16.09,Jax,jng,1,0,1
16.09,Jayce,jng,1,0,1
16.09,Jhin,bot,1,0,1
16.09,Kalista,bot,0,1,1
16.09,Kha'Zix,jng,1,0,1
16.09,LeBlanc,mid,0,1,1
16.09,Lucian,bot,0,1,1
16.09,Neeko,sup,0,1,1
16.09,Nocturne,jng,0,1,1
16.09,Olaf,top,0,1,1
16.09,Poppy,sup,0,1,1
16.09,Rell,sup,1,0,1
16.09,Renekton,top,1,0,1
16.09,Skarner,jng,0,1,1
16.09,Skarner,top,1,0,1
16.09,Smolder,bot,1,0,1
16.09,Sylas,mid,1,0,1
16.09,Syndra,mid,0,1,1
16.09,Tristana,bot,1,0,1
16.09,Trundle,jng,0,1,1
16.09,Vel'Koz,sup,1,0,1
16.09,Wukong,jng,1,0,1
16.09,Xayah,bot,0,1,1
16.09,Yone,top,1,0,1
16.09,Zeri,bot,1,0,1
16.10,Vayne,top,0,3,1
16.10,Azir,mid,1,1,1
16.10,Jarvan IV,jng,0,2,1
16.10,Lucian,bot,0,2,1
16.10,Nocturne,jng,0,2,1
16.10,Varus,bot,0,2,1
16.10,Akali,mid,0,1,1
16.10,Ambessa,top,1,0,1
16.10,Annie,mid,1,0,1
16.10,Ashe,bot,1,0,1
16.10,Bard,sup,0,1,1
16.10,Brand,mid,1,0,1
16.10,Corki,bot,1,0,1
16.10,Jayce,top,0,1,1
16.10,Jhin,bot,1,0,1
16.10,Milio,sup,0,1,1
16.10,Miss Fortune,bot,1,0,1
16.10,Naafiri,jng,1,0,1
16.10,Nami,sup,1,0,1
16.10,Neeko,sup,1,0,1
16.10,Orianna,mid,0,1,1
16.10,Rakan,sup,1,0,1
16.10,Rumble,top,1,0,1
16.10,Seraphine,sup,1,0,1
16.10,Sivir,bot,0,1,1
16.10,Taliyah,mid,1,0,1
16.10,Trundle,jng,1,0,1
16.10,Twisted Fate,top,1,0,1
16.10,Vi,jng,1,0,1
16.10,Viktor,mid,0,1,1
16.10,Wukong,jng,1,0,1
16.10,Yone,top,1,0,1
16.10,Yunara,bot,0,1,1
