patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.06,Viktor,mid,1,0,1,0,0,0
16.06,Xayah,bot,1,0,1,0,0,0
16.06,Xin Zhao,jng,0,1,1,0,0,0
16.06,Yorick,top,0,1,1,0,0,0
16.07,Karma,sup,2,6,6,1,5,6
16.07,Orianna,mid,1,7,7,1,5,6
16.07,Rumble,top,3,5,6,3,3,6
16.07,Ryze,mid,3,4,7,3,4,7
16.07,Gnar,top,4,2,5,2,2,4
16.07,Ashe,bot,2,3,5,2,3,5
16.07,Jarvan IV,jng,2,3,4,1,3,4
16.07,Pantheon,jng,2,3,5,2,3,5
16.07,Bard,sup,3,1,4,3,0,3
16.07,Cassiopeia,mid,1,3,4,1,1,2
16.07,Corki,bot,4,0,4,3,0,3
16.07,Nami,sup,4,0,4,3,0,3
16.07,Aatrox,jng,3,0,3,2,0,2
16.07,Aurora,mid,0,3,1,0,1,1
16.07,Mel,mid,0,3,3,0,1,1
16.07,Seraphine,sup,2,1,3,1,1,2
16.07,Sion,top,1,2,3,1,1,2
16.07,Anivia,mid,0,2,2,0,1,1
16.07,Azir,mid,2,0,2,1,0,1
16.07,Ezreal,bot,2,0,2,1,0,1
16.07,Gwen,top,0,2,2,0,1,1
16.07,LeBlanc,mid,1,1,2,1,1,2
16.07,Nautilus,sup,0,2,1,0,1,1
16.07,Ornn,top,1,1,2,0,0,0
16.07,Sion,mid,2,0,2,1,0,1
16.07,Varus,bot,1,1,2,1,0,1
16.07,Viktor,mid,2,0,2,0,0,0
16.07,Wukong,jng,1,1,2,1,0,1
16.07,Ambessa,jng,1,0,1,0,0,0
16.07,Anivia,top,1,0,1,1,0,1
16.07,Caitlyn,bot,0,1,1,0,0,0
16.07,Jax,top,0,1,1,0,1,1
16.07,Jinx,bot,1,0,1,0,0,0
16.07,Kennen,top,1,0,1,1,0,1
16.07,Miss Fortune,bot,1,0,1,0,0,0
16.07,Qiyana,jng,1,0,1,1,0,1
16.07,Rell,sup,1,0,1,0,0,0
16.07,Renekton,top,1,0,1,0,0,0
16.07,Sivir,bot,1,0,1,1,0,1
16.07,Sylas,jng,1,0,1,0,0,0
16.07,Taliyah,mid,0,1,1,0,1,1
16.07,Vi,jng,0,1,1,0,1,1
16.07,Xin Zhao,jng,1,0,1,1,0,1
16.08,Aatrox,jng,0,4,2,0,1,1
16.08,Wukong,jng,0,4,2,0,1,1
16.08,Bard,sup,1,2,2,0,1,1
16.08,Cassiopeia,mid,2,1,2,1,1,2
16.08,Ezreal,bot,1,2,2,1,1,2
16.08,Jarvan IV,jng,1,2,2,1,1,2
16.08,Pantheon,jng,0,3,1,0,1,1
16.08,Lee Sin,jng,2,0,2,1,0,1
16.08,Rumble,top,1,1,1,0,1,1
16.08,Ryze,mid,1,1,1,0,1,1
16.08,Anivia,top,1,0,1,1,0,1
16.08,Anivia,mid,0,1,1,0,1,1
16.08,Ashe,bot,1,0,1,1,0,1
16.08,Caitlyn,bot,1,0,1,0,0,0
16.08,Gnar,top,0,1,1,0,0,0
16.08,Karma,sup,1,0,1,0,0,0
16.08,Kennen,top,1,0,1,1,0,1
16.08,Lucian,bot,1,0,1,0,0,0
16.08,Milio,sup,1,0,1,0,0,0
16.08,Naafiri,jng,0,1,1,0,0,0
16.08,Nami,sup,1,0,1,1,0,1
16.08,Olaf,jng,1,0,1,0,0,0
16.08,Orianna,mid,0,1,1,0,0,0
16.08,Qiyana,jng,0,1,1,0,0,0
16.08,Renekton,top,1,0,1,0,0,0
16.08,Seraphine,sup,1,0,1,1,0,1
16.08,Sion,mid,1,0,1,1,0,1
16.08,Sivir,bot,1,0,1,0,0,0
16.08,Viktor,mid,1,0,1,0,0,0
16.08,Zaahen,top,1,0,1,0,0,0
16.08,Zaahen,jng,1,0,1,0,0,0
16.09,Orianna,mid,0,4,2,0,2,2
16.09,Karma,sup,0,3,2,0,2,2
16.09,Pantheon,jng,1,2,2,1,1,2
16.09,Aatrox,jng,1,1,2,0,0,0
16.09,Anivia,mid,0,2,1,0,0,0
16.09,Ashe,bot,1,1,2,0,1,1
16.09,Aurora,mid,1,1,2,0,1,1
16.09,Caitlyn,bot,0,2,1,0,0,0
16.09,Cassiopeia,mid,1,1,2,1,1,2
16.09,Lucian,bot,2,0,2,1,0,1
16.09,Nocturne,jng,0,2,1,0,0,0
16.09,Rumble,top,2,0,2,1,0,1
16.09,Wukong,jng,1,1,2,0,0,0
16.09,Bard,sup,1,0,1,0,0,0
16.09,Cassiopeia,top,1,0,1,0,0,0
16.09,Corki,bot,1,0,1,1,0,1
16.09,Ezreal,bot,1,0,1,0,0,0
16.09,Gnar,top,1,0,1,0,0,0
16.09,Hwei,mid,1,0,1,0,0,0
16.09,Jarvan IV,jng,1,0,1,1,0,1
16.09,K'Sante,top,1,0,1,1,0,1
16.09,Milio,sup,1,0,1,1,0,1
16.09,Nami,sup,1,0,1,1,0,1
16.09,Nautilus,sup,0,1,1,0,0,0
16.09,Qiyana,jng,1,0,1,0,0,0
16.09,Seraphine,sup,1,0,1,0,0,0
16.09,Sion,top,0,1,1,0,1,1
16.09,Sion,mid,1,0,1,0,0,0
16.09,Sona,sup,1,0,1,0,0,0
16.09,Varus,bot,0,1,1,0,0,0
16.09,Viktor,mid,0,1,1,0,1,1
16.09,Yone,mid,1,0,1,1,0,1
16.09,Zaahen,top,0,1,1,0,0,0
