patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.07,Aatrox,jng,1,0,1,1,0,1
16.07,Ezreal,bot,0,1,1,0,1,1
16.07,Jhin,bot,1,0,1,1,0,1
16.07,Kai'Sa,bot,0,1,1,0,1,1
16.07,Orianna,mid,0,1,1,0,1,1
16.07,Rell,sup,1,0,1,1,0,1
16.07,Renekton,top,1,0,1,1,0,1
16.07,Ryze,mid,0,1,1,0,1,1
16.07,Seraphine,sup,1,0,1,1,0,1
16.07,Xin Zhao,jng,0,1,1,0,1,1
16.08,Ambessa,top,2,1,3,2,1,3
16.08,Fiora,top,0,3,3,0,3,3
16.08,Ashe,bot,0,2,2,0,2,2
16.08,Ezreal,bot,1,1,2,1,1,2
16.08,Jarvan IV,jng,2,0,2,2,0,2
16.08,K'Sante,top,0,2,2,0,2,2
16.08,Taliyah,mid,2,0,2,2,0,2
16.08,Vi,jng,1,1,2,1,1,2
16.08,Ahri,mid,1,0,1,1,0,1
16.08,Anivia,mid,0,1,1,0,1,1
16.08,Bard,sup,1,0,1,1,0,1
16.08,Caitlyn,bot,1,0,1,1,0,1
16.08,Corki,bot,1,0,1,1,0,1
16.08,Karma,sup,1,0,1,1,0,1
16.08,Nami,sup,0,1,1,0,1,1
16.08,Orianna,mid,0,1,1,0,1,1
16.08,Rell,sup,1,0,1,1,0,1
16.08,Sion,top,1,0,1,1,0,1
16.08,Yunara,bot,0,1,1,0,1,1
16.08,Zoe,mid,0,1,1,0,1,1
16.09,Ahri,mid,1,2,2,0,1,1
16.09,Nautilus,sup,0,3,2,0,2,2
16.09,Sion,top,1,2,2,0,1,1
16.09,Ashe,bot,1,1,1,0,1,1
16.09,Bard,sup,1,1,2,1,0,1
16.09,Fiora,top,1,1,2,0,0,0
16.09,Jarvan IV,jng,0,2,1,0,1,1
16.09,Lucian,bot,1,1,1,0,1,1
16.09,Renekton,top,0,2,1,0,0,0
16.09,Varus,bot,1,1,2,1,0,1
16.09,Vi,jng,2,0,2,1,0,1
16.09,Aatrox,jng,1,0,1,0,0,0
16.09,Ambessa,top,1,0,1,1,0,1
16.09,Anivia,sup,1,0,1,0,0,0
16.09,Anivia,top,1,0,1,1,0,1
16.09,Aurora,mid,0,1,1,0,1,1
16.09,Caitlyn,bot,1,0,1,0,0,0
16.09,Corki,bot,0,1,1,0,1,1
16.09,Ezreal,bot,1,0,1,1,0,1
16.09,Gwen,top,1,0,1,0,0,0
16.09,Karma,sup,0,1,1,0,0,0
16.09,Mel,mid,1,0,1,1,0,1
16.09,Milio,sup,1,0,1,0,0,0
16.09,Naafiri,jng,1,0,1,0,0,0
16.09,Orianna,mid,0,1,1,0,0,0
16.09,Pantheon,jng,1,0,1,1,0,1
16.09,Poppy,sup,0,1,1,0,0,0
16.09,Pyke,sup,1,0,1,1,0,1
16.09,Ryze,mid,0,1,1,0,0,0
16.09,Seraphine,sup,1,0,1,0,0,0
16.09,Syndra,mid,1,0,1,0,0,0
16.09,Taliyah,mid,1,0,1,0,0,0
16.09,Viktor,mid,1,0,1,1,0,1
16.09,Wukong,jng,0,1,1,0,0,0
16.09,Yunara,bot,0,1,1,0,0,0
16.09,Zoe,mid,0,1,1,0,1,1
16.10,Anivia,mid,0,2,1,0,0,0
16.10,Orianna,mid,0,2,1,0,1,1
16.10,Ahri,mid,0,1,1,0,0,0
16.10,Ambessa,top,0,1,1,0,0,0
16.10,Aurora,top,1,0,1,0,0,0
16.10,Cassiopeia,mid,1,0,1,0,0,0
16.10,Ezreal,bot,0,1,1,0,1,1
16.10,Fiora,top,0,1,1,0,0,0
16.10,Galio,mid,1,0,1,0,0,0
16.10,Jarvan IV,jng,1,0,1,0,0,0
16.10,Jinx,bot,1,0,1,1,0,1
16.10,K'Sante,top,1,0,1,1,0,1
16.10,Karma,sup,1,0,1,0,0,0
16.10,Lee Sin,jng,1,0,1,0,0,0
16.10,Leona,sup,1,0,1,0,0,0
16.10,Milio,sup,1,0,1,1,0,1
16.10,Nautilus,sup,0,1,1,0,0,0
16.10,Pyke,sup,0,1,1,0,0,0
16.10,Ryze,mid,0,1,1,0,1,1
16.10,Seraphine,sup,0,1,1,0,0,0
16.10,Sion,top,0,1,1,0,0,0
16.10,Sivir,bot,1,0,1,0,0,0
16.10,Skarner,jng,0,1,1,0,1,1
16.10,Varus,bot,1,0,1,0,0,0
16.10,Vayne,top,1,0,1,0,0,0
16.10,Vi,jng,0,1,1,0,1,1
16.10,Viktor,mid,1,0,1,1,0,1
16.10,Xin Zhao,jng,1,0,1,1,0,1
