patch,champ,role,picks_vs,bans_vs
16.02,Galio,mid,1,0
16.02,Gwen,top,1,0
16.02,Jhin,bot,1,0
16.02,Kai'Sa,bot,1,0
16.02,Lulu,sup,0,1
16.02,Miss Fortune,bot,0,1
16.02,Rek'Sai,top,0,1
16.02,Sona,sup,1,0
16.02,Syndra,mid,1,0
16.02,Taliyah,mid,1,0
16.02,Vi,jng,1,0
16.02,Viktor,mid,1,0
16.02,Wukong,jng,1,0
16.02,Yorick,top,0,1
16.02,Zaahen,top,1,0
16.02,Zaahen,jng,1,0
16.02,Zeri,bot,1,0
16.02,Zoe,mid,0,1
16.06,Orianna,mid,0,3
16.06,Ashe,bot,2,0
16.06,Bard,sup,2,0
16.06,Caitlyn,bot,0,2
16.06,Nautilus,sup,0,2
16.06,Ryze,mid,2,0
16.06,Varus,bot,0,2
16.06,Ambessa,top,0,1
16.06,Azir,mid,0,1
16.06,Cassiopeia,mid,0,1
16.06,Corki,bot,0,1
16.06,Ezreal,bot,1,0
16.06,Galio,mid,1,0
16.06,Gnar,top,1,0
16.06,Jarvan IV,jng,1,0
16.06,Jayce,top,1,0
16.06,Jhin,bot,1,0
16.06,K'Sante,top,0,1
16.06,Karma,sup,1,0
16.06,Kennen,top,1,0
16.06,Mel,mid,0,1
16.06,Pantheon,jng,1,0
16.06,Poppy,sup,0,1
16.06,Pyke,sup,0,1
16.06,Rumble,top,0,1
16.06,Seraphine,sup,1,0
16.06,Sion,top,0,1
16.06,Wukong,jng,1,0
16.06,Xin Zhao,jng,1,0
16.06,Yorick,top,1,0
16.06,Yunara,bot,0,1
16.06,Ziggs,mid,1,0
16.07,Rumble,top,0,7
16.07,Jarvan IV,jng,2,4
16.07,Karma,sup,0,4
16.07,Orianna,mid,0,4
16.07,Pantheon,jng,0,4
16.07,Xin Zhao,jng,2,2
16.07,Azir,mid,3,0
16.07,Gnar,top,3,0
16.07,Nocturne,jng,2,1
16.07,Varus,bot,0,3
16.07,Yunara,bot,3,0
16.07,Ambessa,top,1,1
16.07,Annie,mid,1,1
16.07,Ashe,bot,1,1
16.07,Bard,sup,2,0
16.07,Caitlyn,bot,1,1
16.07,Jayce,top,2,0
16.07,K'Sante,top,0,2
16.07,Lulu,sup,2,0
16.07,Mel,mid,2,0
16.07,Naafiri,jng,0,2
16.07,Renekton,top,2,0
16.07,Ryze,mid,0,2
16.07,Seraphine,sup,1,1
16.07,Sivir,bot,1,1
16.07,Vi,jng,2,0
16.07,Yorick,top,1,1
16.07,Ahri,mid,1,0
16.07,Akali,mid,0,1
16.07,Alistar,sup,1,0
16.07,Anivia,sup,1,0
16.07,Anivia,mid,1,0
16.07,Corki,bot,1,0
16.07,Elise,sup,0,1
16.07,Ezreal,bot,1,0
16.07,Galio,mid,0,1
16.07,Gwen,top,0,1
16.07,Kalista,bot,1,0
16.07,Kennen,top,0,1
16.07,LeBlanc,mid,1,0
16.07,Leona,sup,1,0
16.07,Nami,sup,1,0
16.07,Nautilus,sup,0,1
16.07,Neeko,sup,0,1
16.07,Poppy,jng,1,0
16.07,Renata Glasc,sup,1,0
16.07,Sion,top,1,0
16.07,Tristana,bot,0,1
16.07,Wukong,jng,1,0
16.07,Yone,mid,1,0
16.07,Ziggs,bot,1,0
16.08,Nocturne,jng,1,4
16.08,Varus,bot,0,5
16.08,Jarvan IV,jng,4,0
16.08,Jhin,bot,4,0
16.08,Rumble,top,1,3
16.08,Ahri,mid,3,0
16.08,Jayce,top,1,2
16.08,Nautilus,sup,0,3
16.08,Orianna,mid,0,3
16.08,Ryze,mid,0,3
16.08,Anivia,mid,1,1
16.08,Azir,mid,1,1
16.08,Bard,sup,2,0
16.08,Caitlyn,bot,2,0
16.08,Ezreal,bot,0,2
16.08,Pantheon,jng,0,2
16.08,Renekton,top,2,0
16.08,Yunara,bot,1,1
16.08,Akali,mid,0,1
16.08,Alistar,sup,1,0
16.08,Ambessa,top,0,1
16.08,Annie,mid,1,0
16.08,Aphelios,bot,1,0
16.08,Ashe,bot,0,1
16.08,Aurora,top,1,0
16.08,Aurora,mid,1,0
16.08,Gnar,top,0,1
16.08,Gwen,top,0,1
16.08,Jax,top,0,1
16.08,Kai'Sa,bot,0,1
16.08,Lee Sin,jng,1,0
16.08,Lucian,bot,0,1
16.08,Lulu,sup,1,0
16.08,Mel,mid,1,0
16.08,Morgana,sup,1,0
16.08,Neeko,sup,1,0
16.08,Poppy,sup,0,1
16.08,Seraphine,sup,1,0
16.08,Sion,top,1,0
16.08,Thresh,sup,1,0
16.08,Varus,top,1,0
16.08,Vi,jng,1,0
16.08,Wukong,jng,1,0
16.08,Xin Zhao,jng,0,1
16.08,Yorick,top,1,0
16.09,Jayce,top,0,7
16.09,Ezreal,bot,1,5
16.09,Jarvan IV,jng,4,2
16.09,Orianna,mid,0,6
16.09,Annie,mid,2,3
16.09,Ashe,bot,4,1
16.09,Varus,bot,0,5
16.09,Gnar,top,2,2
16.09,Nocturne,jng,0,4
16.09,Rumble,top,0,4
16.09,Vi,jng,3,1
16.09,Ambessa,top,3,0
16.09,Bard,sup,3,0
16.09,Seraphine,sup,3,0
16.09,Taliyah,mid,3,0
16.09,Vayne,top,0,3
16.09,Akali,mid,0,2
16.09,Anivia,mid,2,0
16.09,Caitlyn,bot,1,1
16.09,Lee Sin,jng,1,1
16.09,Lucian,bot,0,2
16.09,Pantheon,jng,1,1
16.09,Renekton,top,2,0
16.09,Sion,top,1,1
16.09,Ahri,mid,1,0
16.09,Alistar,sup,1,0
16.09,Aurora,mid,0,1
16.09,Azir,mid,1,0
16.09,Camille,sup,1,0
16.09,Cassiopeia,mid,1,0
16.09,Corki,bot,1,0
16.09,Irelia,top,1,0
16.09,Jhin,bot,1,0
16.09,K'Sante,top,1,0
16.09,Karma,sup,1,0
16.09,Miss Fortune,bot,1,0
16.09,Naafiri,jng,0,1
16.09,Nami,sup,1,0
16.09,Nautilus,sup,1,0
16.09,Neeko,sup,0,1
16.09,Ryze,mid,1,0
16.09,Sivir,bot,1,0
16.09,Skarner,jng,1,0
16.09,Trundle,jng,1,0
16.09,Twisted Fate,mid,0,1
16.09,Yorick,top,1,0
16.09,Yunara,bot,1,0
16.1,Karma,sup,2,3
16.1,Cassiopeia,mid,2,2
16.1,Lucian,bot,0,4
16.1,Orianna,mid,0,4
16.1,Xin Zhao,jng,2,2
16.1,Annie,mid,0,3
16.1,Ashe,bot,3,0
16.1,Ezreal,bot,1,2
16.1,Naafiri,jng,2,1
16.1,Nocturne,jng,0,3
16.1,Seraphine,sup,3,0
16.1,Varus,bot,0,3
16.1,Aurora,mid,1,1
16.1,Bard,sup,2,0
16.1,Caitlyn,bot,1,1
16.1,Elise,sup,0,2
16.1,Gnar,top,0,2
16.1,Jarvan IV,jng,1,1
16.1,K'Sante,top,2,0
16.1,Rumble,top,0,2
16.1,Sion,top,2,0
16.1,Sivir,bot,2,0
16.1,Yorick,top,1,1
16.1,Akali,mid,0,1
16.1,Alistar,sup,0,1
16.1,Ambessa,top,0,1
16.1,Anivia,top,1,0
16.1,Anivia,mid,1,0
16.1,Azir,mid,1,0
16.1,Illaoi,top,1,0
16.1,Jayce,top,1,0
16.1,Jhin,bot,1,0
16.1,Kog'Maw,mid,1,0
16.1,Lee Sin,jng,1,0
16.1,Lux,sup,1,0
16.1,Mel,mid,0,1
16.1,Nautilus,sup,0,1
16.1,Neeko,sup,1,0
16.1,Pantheon,jng,1,0
16.1,Pyke,sup,0,1
16.1,Renekton,top,1,0
16.1,Skarner,jng,1,0
16.1,Taliyah,mid,1,0
16.1,Trundle,jng,0,1
16.1,Twisted Fate,mid,1,0
16.1,Viktor,mid,1,0
16.1,Wukong,jng,1,0
16.1,Yunara,bot,1,0
16.1,Ziggs,bot,0,1
