patch,champ,role,picks_vs,bans_vs
16.02,Taliyah,mid,1,0
16.02,Twisted Fate,mid,0,1
16.02,Xin Zhao,jng,1,0
16.02,Yunara,bot,0,1
16.03,Rumble,top,4,6
16.03,Vi,jng,2,7
16.03,Ambessa,top,0,8
16.03,Pantheon,jng,2,6
16.03,Orianna,mid,1,6
16.03,Gwen,top,1,5
16.03,Karma,sup,3,3
16.03,Lulu,sup,3,3
16.03,Varus,bot,3,3
16.03,Yunara,bot,4,2
16.03,Gnar,top,1,4
16.03,Jarvan IV,jng,1,4
16.03,Neeko,sup,1,4
16.03,Ahri,mid,1,3
16.03,Kalista,bot,4,0
16.03,Kennen,top,3,1
16.03,Lucian,bot,0,4
16.03,Poppy,sup,1,3
16.03,Renata Glasc,sup,4,0
16.03,Renekton,top,4,0
16.03,Ryze,mid,3,1
16.03,Taliyah,mid,4,0
16.03,Akali,mid,0,3
16.03,Anivia,mid,1,2
16.03,Cassiopeia,mid,0,3
16.03,Corki,bot,3,0
16.03,Galio,mid,3,0
16.03,Jayce,top,2,1
16.03,Rakan,sup,3,0
16.03,Sivir,bot,1,2
16.03,Xin Zhao,jng,3,0
16.03,Zoe,mid,0,3
16.03,Aphelios,bot,2,0
16.03,Aurora,mid,1,1
16.03,Ezreal,bot,0,2
16.03,LeBlanc,mid,0,2
16.03,Leona,sup,0,2
16.03,Naafiri,jng,2,0
16.03,Nautilus,sup,2,0
16.03,Nocturne,jng,2,0
16.03,Sejuani,jng,2,0
16.03,Twisted Fate,mid,1,1
16.03,Viktor,mid,1,1
16.03,Yone,mid,1,1
16.03,Yorick,top,0,2
16.03,Zaahen,jng,2,0
16.03,Aatrox,jng,1,0
16.03,Alistar,sup,0,1
16.03,Ashe,bot,1,0
16.03,Aurora,top,1,0
16.03,Azir,mid,1,0
16.03,Bard,sup,0,1
16.03,Dr. Mundo,jng,0,1
16.03,Jhin,bot,1,0
16.03,K'Sante,top,1,0
16.03,Kha'Zix,jng,1,0
16.03,Lee Sin,jng,0,1
16.03,Miss Fortune,bot,1,0
16.03,Nami,sup,1,0
16.03,Olaf,jng,1,0
16.03,Olaf,top,0,1
16.03,Rek'Sai,top,1,0
16.03,Rell,sup,1,0
16.03,Seraphine,sup,1,0
16.03,Sion,top,1,0
16.03,Sylas,mid,1,0
16.03,Sylas,top,1,0
16.03,Syndra,mid,1,0
16.03,Tristana,mid,1,0
16.03,Trundle,jng,1,0
16.03,Wukong,jng,1,0
16.03,Yuumi,sup,1,0
16.03,Zaahen,top,1,0
16.03,Zeri,bot,1,0
16.03,Ziggs,bot,0,1
16.06,Rumble,top,0,4
16.06,Ashe,bot,0,3
16.06,Yunara,bot,2,1
16.06,Bard,sup,1,1
16.06,Ezreal,bot,1,1
16.06,Jarvan IV,jng,1,1
16.06,Jayce,top,0,2
16.06,K'Sante,top,2,0
16.06,Nami,sup,0,2
16.06,Vi,jng,1,1
16.06,Ambessa,jng,1,0
16.06,Anivia,sup,1,0
16.06,Aurora,mid,1,0
16.06,Azir,mid,0,1
16.06,Gnar,top,1,0
16.06,Karma,sup,0,1
16.06,Kennen,top,1,0
16.06,LeBlanc,mid,1,0
16.06,Nautilus,sup,1,0
16.06,Neeko,sup,1,0
16.06,Nocturne,jng,0,1
16.06,Orianna,mid,1,0
16.06,Poppy,sup,0,1
16.06,Ryze,mid,1,0
16.06,Varus,bot,1,0
16.06,Xin Zhao,jng,1,0
16.07,Varus,bot,0,6
16.07,Karma,sup,1,4
16.07,Rumble,top,0,5
16.07,Yunara,bot,2,3
16.07,Ashe,bot,2,2
16.07,Bard,sup,0,4
16.07,Orianna,mid,1,3
16.07,Ryze,mid,3,1
16.07,Aurora,mid,2,1
16.07,Ezreal,bot,3,0
16.07,Jarvan IV,jng,2,1
16.07,Nami,sup,1,2
16.07,Pantheon,jng,2,1
16.07,Seraphine,sup,3,0
16.07,Sivir,bot,0,3
16.07,Caitlyn,bot,1,1
16.07,Gnar,top,2,0
16.07,Nocturne,jng,1,1
16.07,Pyke,sup,2,0
16.07,Vi,jng,0,2
16.07,Xin Zhao,jng,2,0
16.07,Yorick,top,2,0
16.07,Ahri,mid,1,0
16.07,Ambessa,top,1,0
16.07,Anivia,mid,0,1
16.07,Annie,mid,1,0
16.07,Azir,mid,1,0
16.07,Blitzcrank,sup,0,1
16.07,Corki,bot,1,0
16.07,Galio,mid,0,1
16.07,Hwei,mid,1,0
16.07,Jayce,top,1,0
16.07,Jhin,bot,0,1
16.07,K'Sante,top,1,0
16.07,Kha'Zix,jng,1,0
16.07,LeBlanc,mid,0,1
16.07,Lulu,sup,1,0
16.07,Lux,sup,1,0
16.07,Mel,bot,1,0
16.07,Miss Fortune,bot,0,1
16.07,Naafiri,top,1,0
16.07,Neeko,sup,1,0
16.07,Sion,top,0,1
16.07,Trundle,jng,1,0
16.07,Twisted Fate,mid,0,1
16.07,Vayne,top,1,0
16.07,Wukong,jng,1,0
16.07,Yuumi,sup,0,1
16.07,Zaahen,top,1,0
16.07,Ziggs,bot,0,1
16.08,Karma,sup,1,6
16.08,Nautilus,sup,1,4
16.08,Ezreal,bot,4,0
16.08,Lulu,sup,1,3
16.08,Orianna,mid,1,3
16.08,Rumble,top,1,3
16.08,Ryze,mid,2,2
16.08,Varus,bot,0,4
16.08,Caitlyn,bot,1,2
16.08,Jarvan IV,jng,1,2
16.08,Vi,jng,1,2
16.08,Xin Zhao,jng,3,0
16.08,Ashe,bot,1,1
16.08,Aurora,mid,2,0
16.08,Bard,sup,1,1
16.08,Jayce,top,0,2
16.08,Jhin,bot,0,2
16.08,K'Sante,top,2,0
16.08,LeBlanc,mid,0,2
16.08,Neeko,sup,2,0
16.08,Renekton,top,1,1
16.08,Seraphine,sup,2,0
16.08,Twisted Fate,mid,0,2
16.08,Vayne,top,0,2
16.08,Aatrox,top,1,0
16.08,Akali,mid,1,0
16.08,Ambessa,top,1,0
16.08,Anivia,top,1,0
16.08,Azir,mid,1,0
16.08,Corki,bot,1,0
16.08,Lee Sin,jng,1,0
16.08,Lucian,bot,1,0
16.08,Milio,sup,1,0
16.08,Nami,sup,0,1
16.08,Nidalee,top,1,0
16.08,Pantheon,jng,1,0
16.08,Sejuani,jng,1,0
16.08,Sion,top,1,0
16.08,Skarner,jng,1,0
16.08,Sylas,mid,1,0
16.08,Yone,mid,1,0
16.08,Yunara,bot,1,0
16.09,Karma,sup,1,11
16.09,Rumble,top,0,8
16.09,Orianna,mid,2,5
16.09,Ezreal,bot,3,3
16.09,Gnar,top,2,3
16.09,Anivia,mid,1,3
16.09,Lee Sin,jng,1,3
16.09,Lucian,bot,2,2
16.09,Pantheon,jng,3,1
16.09,Varus,bot,0,4
16.09,Viktor,mid,1,3
16.09,Annie,mid,1,2
16.09,Jarvan IV,jng,2,1
16.09,Lulu,sup,3,0
16.09,Ryze,mid,3,0
16.09,Sion,top,3,0
16.09,Twisted Fate,mid,1,2
16.09,Vi,jng,1,2
16.09,Xin Zhao,jng,3,0
16.09,Yorick,top,3,0
16.09,Akali,mid,0,2
16.09,Ashe,bot,2,0
16.09,Caitlyn,bot,1,1
16.09,Cassiopeia,mid,1,1
16.09,Milio,sup,2,0
16.09,Miss Fortune,bot,1,1
16.09,Naafiri,jng,2,0
16.09,Nautilus,sup,2,0
16.09,Neeko,sup,2,0
16.09,Seraphine,sup,2,0
16.09,Vayne,top,0,2
16.09,Yunara,bot,2,0
16.09,Ahri,mid,1,0
16.09,Ambessa,top,1,0
16.09,Bard,sup,0,1
16.09,Corki,bot,1,0
16.09,Gwen,top,1,0
16.09,Jayce,top,0,1
16.09,Jhin,bot,1,0
16.09,LeBlanc,mid,0,1
16.09,Nami,sup,1,0
16.09,Renekton,top,1,0
16.09,Skarner,jng,0,1
16.09,Sylas,mid,1,0
16.09,Sylas,top,1,0
16.09,Taliyah,mid,1,0
16.09,Tristana,bot,0,1
16.09,Wukong,jng,1,0
16.09,Zaahen,top,1,0
16.1,Cassiopeia,mid,1,4
16.1,Lee Sin,jng,1,3
16.1,Varus,bot,0,4
16.1,Bard,sup,0,3
16.1,Sion,top,1,2
16.1,Twisted Fate,mid,0,3
16.1,Ambessa,top,1,1
16.1,Lucian,bot,1,1
16.1,Naafiri,jng,2,0
16.1,Neeko,sup,1,1
16.1,Orianna,mid,2,0
16.1,Pantheon,jng,2,0
16.1,Viktor,mid,0,2
16.1,Yorick,top,1,1
16.1,Ahri,mid,1,0
16.1,Alistar,sup,1,0
16.1,Annie,mid,1,0
16.1,Ashe,bot,1,0
16.1,Caitlyn,bot,1,0
16.1,Ezreal,bot,1,0
16.1,Jayce,top,1,0
16.1,Jhin,bot,1,0
16.1,Karma,sup,0,1
16.1,LeBlanc,mid,0,1
16.1,Lulu,sup,1,0
16.1,Lux,sup,1,0
16.1,Milio,sup,1,0
16.1,Miss Fortune,bot,1,0
16.1,Nautilus,sup,1,0
16.1,Renekton,top,1,0
16.1,Rumble,top,1,0
16.1,Ryze,mid,0,1
16.1,Sivir,bot,0,1
16.1,Taliyah,mid,1,0
16.1,Vi,jng,1,0
16.1,Wukong,jng,0,1
