patch,champ,role,picks_vs,bans_vs
16.07,Lucian,bot,1,0
16.07,Lulu,sup,1,0
16.07,Mel,mid,1,0
16.07,Nami,sup,1,0
16.07,Nocturne,jng,1,0
16.07,Ornn,top,0,1
16.07,Renekton,top,1,0
16.07,Rumble,top,1,0
16.07,Trundle,jng,1,0
16.07,Varus,bot,0,1
16.07,Wukong,jng,0,1
16.07,Xin Zhao,jng,1,0
16.08,Varus,bot,0,4
16.08,Karma,sup,0,3
16.08,Xin Zhao,jng,1,2
16.08,Ahri,mid,0,2
16.08,Akali,mid,1,1
16.08,Ambessa,top,0,2
16.08,Annie,mid,1,1
16.08,Wukong,jng,1,1
16.08,Aurora,mid,1,0
16.08,Caitlyn,bot,1,0
16.08,Dr. Mundo,jng,0,1
16.08,Ezreal,bot,1,0
16.08,Galio,mid,0,1
16.08,Gnar,top,1,0
16.08,Jhin,bot,1,0
16.08,Maokai,sup,1,0
16.08,Miss Fortune,bot,1,0
16.08,Nautilus,sup,1,0
16.08,Neeko,sup,1,0
16.08,Nocturne,jng,1,0
16.08,Orianna,mid,1,0
16.08,Rakan,sup,1,0
16.08,Rumble,top,0,1
16.08,Shen,top,1,0
16.08,Trundle,jng,1,0
16.08,Vayne,top,1,0
16.08,Vi,jng,0,1
16.08,Zaahen,top,1,0
16.09,Jayce,top,0,3
16.09,Smolder,bot,1,2
16.09,Anivia,mid,1,1
16.09,Nocturne,jng,0,2
16.09,Aatrox,jng,1,0
16.09,Annie,mid,0,1
16.09,Aurora,mid,1,0
16.09,Braum,sup,1,0
16.09,Corki,bot,0,1
16.09,K'Sante,top,1,0
16.09,Karma,sup,0,1
16.09,LeBlanc,mid,1,0
16.09,Leona,sup,0,1
16.09,Lucian,bot,1,0
16.09,Lulu,sup,1,0
16.09,Ornn,top,1,0
16.09,Pantheon,jng,0,1
16.09,Rakan,sup,0,1
16.09,Rumble,top,1,0
16.09,Sivir,bot,1,0
16.09,Skarner,jng,0,1
16.09,Tahm Kench,sup,1,0
16.09,Trundle,jng,1,0
16.09,Xin Zhao,jng,1,0
16.1,Karma,sup,0,3
16.1,Ahri,mid,1,1
16.1,Jarvan IV,jng,1,1
16.1,Ryze,mid,0,2
16.1,Vayne,top,0,2
16.1,Aphelios,bot,1,0
16.1,Camille,sup,1,0
16.1,Gwen,top,0,1
16.1,Jhin,bot,1,0
16.1,Milio,sup,1,0
16.1,Nami,sup,0,1
16.1,Nautilus,sup,0,1
16.1,Neeko,sup,1,0
16.1,Rumble,top,1,0
16.1,Shyvana,top,1,0
16.1,Sion,top,1,0
16.1,Sylas,mid,0,1
16.1,Taliyah,mid,1,0
16.1,Trundle,jng,1,0
16.1,Varus,bot,1,0
16.1,Viktor,mid,1,0
16.1,Wukong,jng,0,1
16.1,Xin Zhao,jng,1,0
16.1,Yone,mid,0,1
