patch,champ,role,picks_by,bans_vs
16.07,Miss Fortune,bot,2,0
16.07,Nautilus,sup,1,1
16.07,Orianna,mid,1,1
16.07,Seraphine,sup,2,0
16.07,Sion,top,2,0
16.07,Alistar,sup,0,1
16.07,Annie,mid,1,0
16.07,Aurora,mid,1,0
16.07,Azir,mid,1,0
16.07,Bard,sup,1,0
16.07,Dr. Mundo,jng,0,1
16.07,Jhin,bot,1,0
16.07,Karma,sup,0,1
16.07,Lee Sin,jng,1,0
16.07,Leona,sup,0,1
16.07,Lulu,sup,1,0
16.07,Mel,bot,1,0
16.07,Olaf,jng,1,0
16.07,Pantheon,jng,1,0
16.07,Renekton,top,1,0
16.07,Ryze,mid,0,1
16.07,Sivir,bot,0,1
16.07,Skarner,jng,0,1
16.07,Varus,bot,0,1
16.07,Vi,jng,0,1
16.07,Wukong,jng,0,1
16.07,Xin Zhao,jng,1,0
16.07,Yunara,bot,1,0
16.07,Zaahen,top,1,0
16.08,Nautilus,sup,0,4
16.08,Orianna,mid,0,4
16.08,Bard,sup,2,1
16.08,Xin Zhao,jng,1,2
16.08,Akali,mid,0,2
16.08,Annie,mid,1,1
16.08,Azir,mid,1,1
16.08,Lee Sin,jng,0,2
16.08,Pantheon,jng,1,1
16.08,Varus,bot,1,1
16.08,Ahri,mid,0,1
16.08,Ambessa,top,1,0
16.08,Ashe,bot,1,0
16.08,Aurora,mid,1,0
16.08,Caitlyn,bot,1,0
16.08,Corki,bot,1,0
16.08,Galio,mid,1,0
16.08,Jarvan IV,jng,1,0
16.08,Jhin,bot,1,0
16.08,K'Sante,top,0,1
16.08,Karma,sup,0,1
16.08,Lux,sup,1,0
16.08,Naafiri,jng,0,1
16.08,Nocturne,jng,1,0
16.08,Rell,sup,1,0
16.08,Renekton,top,1,0
16.08,Rumble,top,1,0
16.08,Ryze,mid,1,0
16.08,Seraphine,sup,1,0
16.08,Sylas,top,1,0
16.08,Talon,jng,1,0
16.08,Vi,jng,0,1
16.08,Wukong,jng,0,1
16.08,Yorick,top,1,0
16.09,Ashe,bot,1,4
16.09,Lucian,bot,3,2
16.09,Nocturne,jng,1,4
16.09,Orianna,mid,0,5
16.09,Pantheon,jng,1,4
16.09,Renekton,top,4,0
16.09,Caitlyn,bot,1,2
16.09,Jarvan IV,jng,3,0
16.09,Ambessa,top,2,0
16.09,Anivia,mid,1,1
16.09,Annie,mid,1,1
16.09,Aurora,mid,2,0
16.09,Bard,sup,2,0
16.09,Cassiopeia,mid,0,2
16.09,Milio,sup,2,0
16.09,Rumble,top,1,1
16.09,Skarner,jng,1,1
16.09,Xin Zhao,jng,1,1
16.09,Akali,mid,1,0
16.09,Alistar,sup,1,0
16.09,Ezreal,bot,1,0
16.09,Jhin,bot,1,0
16.09,K'Sante,top,1,0
16.09,Karma,sup,1,0
16.09,Lee Sin,jng,1,0
16.09,Mel,bot,1,0
16.09,Mel,mid,1,0
16.09,Miss Fortune,bot,0,1
16.09,Nami,sup,1,0
16.09,Nautilus,sup,0,1
16.09,Poppy,sup,0,1
16.09,Rell,sup,0,1
16.09,Ryze,mid,1,0
16.09,Seraphine,sup,1,0
16.09,Shen,sup,1,0
16.09,Varus,bot,1,0
16.09,Vayne,top,1,0
16.09,Vi,jng,0,1
16.09,Viktor,mid,1,0
16.09,Wukong,jng,1,0
16.09,Yone,mid,0,1
16.09,Zoe,mid,1,0
16.10,Nocturne,jng,0,3
16.10,Caitlyn,bot,0,2
16.10,Cassiopeia,mid,0,2
16.10,Lee Sin,jng,1,1
16.10,Sion,top,1,1
16.10,Annie,mid,1,0
16.10,Ashe,bot,0,1
16.10,Bard,sup,1,0
16.10,K'Sante,top,1,0
16.10,Lucian,bot,1,0
16.10,Lulu,sup,1,0
16.10,Milio,sup,1,0
16.10,Miss Fortune,bot,1,0
16.10,Naafiri,jng,0,1
16.10,Nautilus,sup,0,1
16.10,Orianna,mid,1,0
16.10,Pantheon,jng,0,1
16.10,Ryze,mid,1,0
16.10,Skarner,jng,1,0
16.10,Trundle,jng,0,1
16.10,Wukong,jng,1,0
16.10,Xin Zhao,jng,0,1
16.10,Yunara,bot,1,0
16.10,Zaahen,top,1,0
