patch,champ,role,picks_by,bans_vs
16.06,Ryze,mid,1,1
16.06,Sivir,bot,1,1
16.06,Yone,mid,2,0
16.06,Zaahen,top,1,1
16.06,Akali,mid,0,1
16.06,Anivia,sup,1,0
16.06,Annie,mid,0,1
16.06,Bard,top,1,0
16.06,Galio,mid,0,1
16.06,Lee Sin,jng,1,0
16.06,Lulu,sup,0,1
16.06,Mel,bot,1,0
16.06,Poppy,sup,1,0
16.06,Pyke,sup,0,1
16.06,Rek'Sai,top,1,0
16.06,Renekton,top,0,1
16.06,Sion,top,0,1
16.06,Swain,mid,1,0
16.06,Taliyah,mid,0,1
16.06,Viktor,mid,0,1
16.06,Wukong,jng,0,1
16.06,Yunara,bot,0,1
16.06,Yuumi,sup,1,0
16.06,Zoe,mid,1,0
16.07,Pantheon,jng,4,3
16.07,Rumble,top,0,7
16.07,Jayce,top,2,4
16.07,Nautilus,sup,1,5
16.07,Orianna,mid,1,5
16.07,Azir,mid,3,2
16.07,Gnar,top,4,1
16.07,Karma,sup,2,3
16.07,Vi,jng,2,3
16.07,Xin Zhao,jng,4,1
16.07,Bard,sup,0,4
16.07,Nocturne,jng,2,2
16.07,Ryze,mid,3,1
16.07,Ambessa,top,2,1
16.07,Jhin,bot,1,2
16.07,Sivir,bot,1,2
16.07,Varus,bot,0,3
16.07,Akali,mid,0,2
16.07,Anivia,mid,0,2
16.07,Annie,mid,2,0
16.07,Aphelios,bot,2,0
16.07,Ashe,bot,1,1
16.07,Caitlyn,bot,1,1
16.07,Gwen,top,0,2
16.07,Lulu,sup,1,1
16.07,Mel,bot,2,0
16.07,Nami,sup,1,1
16.07,Rell,sup,1,1
16.07,Vayne,top,1,1
16.07,Ahri,mid,1,0
16.07,Alistar,sup,1,0
16.07,Anivia,sup,1,0
16.07,Aurora,mid,1,0
16.07,Dr. Mundo,jng,0,1
16.07,Ezreal,bot,0,1
16.07,Hwei,mid,1,0
16.07,Jarvan IV,jng,1,0
16.07,Kai'Sa,bot,1,0
16.07,Leona,sup,0,1
16.07,Lucian,bot,1,0
16.07,Mel,mid,1,0
16.07,Miss Fortune,bot,1,0
16.07,Neeko,sup,1,0
16.07,Poppy,sup,1,0
16.07,Pyke,sup,1,0
16.07,Rek'Sai,top,1,0
16.07,Renekton,top,0,1
16.07,Seraphine,sup,1,0
16.07,Sion,top,1,0
16.07,Thresh,sup,1,0
16.07,Vladimir,top,1,0
16.07,Xayah,bot,1,0
16.07,Yunara,bot,1,0
16.07,Zaahen,top,1,0
16.08,Karma,sup,1,6
16.08,Rumble,top,0,7
16.08,Orianna,mid,1,5
16.08,Pantheon,jng,2,4
16.08,Vi,jng,3,3
16.08,Xin Zhao,jng,5,1
16.08,Bard,sup,3,1
16.08,Gnar,top,2,2
16.08,Varus,bot,0,4
16.08,Ahri,mid,2,1
16.08,Caitlyn,bot,2,1
16.08,Ezreal,bot,2,1
16.08,Jhin,bot,1,2
16.08,Lulu,sup,3,0
16.08,Neeko,sup,2,1
16.08,Ryze,mid,2,1
16.08,Yorick,top,1,2
16.08,Yunara,bot,3,0
16.08,Akali,mid,1,1
16.08,Annie,mid,1,1
16.08,Ashe,bot,0,2
16.08,Azir,mid,2,0
16.08,Jarvan IV,jng,1,1
16.08,Jayce,top,1,1
16.08,K'Sante,top,1,1
16.08,Kai'Sa,bot,1,1
16.08,Lucian,bot,1,1
16.08,Nautilus,sup,1,1
16.08,Olaf,top,1,1
16.08,Viktor,mid,1,1
16.08,Vladimir,top,2,0
16.08,Xayah,bot,1,1
16.08,Ambessa,top,1,0
16.08,Anivia,mid,1,0
16.08,Aphelios,bot,1,0
16.08,Braum,sup,1,0
16.08,Dr. Mundo,jng,0,1
16.08,Dr. Mundo,top,1,0
16.08,Galio,mid,0,1
16.08,Lissandra,mid,1,0
16.08,Naafiri,jng,0,1
16.08,Nocturne,jng,0,1
16.08,Rakan,sup,1,0
16.08,Renekton,top,1,0
16.08,Sion,top,1,0
16.08,Sivir,bot,0,1
16.08,Wukong,jng,1,0
16.09,Orianna,mid,0,7
16.09,Nautilus,sup,2,4
16.09,Pantheon,jng,1,5
16.09,Rumble,top,0,6
16.09,Varus,bot,0,5
16.09,Xin Zhao,jng,2,3
16.09,Annie,mid,3,1
16.09,Aphelios,bot,2,2
16.09,Bard,sup,2,2
16.09,Caitlyn,bot,2,2
16.09,Karma,sup,0,4
16.09,Nocturne,jng,2,2
16.09,Vi,jng,3,1
16.09,Aurora,mid,3,0
16.09,Azir,mid,3,0
16.09,Gnar,top,2,1
16.09,Jarvan IV,jng,1,2
16.09,Jayce,top,1,2
16.09,Jhin,bot,2,1
16.09,Kai'Sa,bot,1,2
16.09,Naafiri,jng,3,0
16.09,Neeko,sup,2,1
16.09,Pyke,sup,0,3
16.09,Rell,sup,3,0
16.09,Ryze,mid,0,3
16.09,Vayne,top,0,3
16.09,Ziggs,bot,1,2
16.09,Ambessa,top,2,0
16.09,Ashe,bot,2,0
16.09,Cassiopeia,mid,0,2
16.09,K'Sante,top,2,0
16.09,Lee Sin,jng,2,0
16.09,Milio,sup,1,1
16.09,Seraphine,sup,2,0
16.09,Sion,top,2,0
16.09,Twisted Fate,mid,2,0
16.09,Viktor,mid,2,0
16.09,Yorick,top,2,0
16.09,Yunara,bot,2,0
16.09,Alistar,sup,1,0
16.09,Anivia,mid,0,1
16.09,Ezreal,bot,0,1
16.09,Galio,mid,0,1
16.09,Gragas,top,1,0
16.09,Kalista,bot,0,1
16.09,Lulu,sup,1,0
16.09,Olaf,top,0,1
16.09,Rakan,sup,1,0
16.09,Rek'Sai,top,1,0
16.09,Samira,bot,1,0
16.09,Sivir,bot,0,1
16.09,Skarner,jng,1,0
16.09,Smolder,bot,0,1
16.09,Thresh,sup,0,1
16.09,Vel'Koz,mid,1,0
16.09,Vladimir,mid,1,0
16.09,Xayah,bot,1,0
16.09,Yasuo,bot,1,0
16.09,Yone,top,1,0
16.09,Zaahen,top,1,0
