patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.03,Nocturne,jng,1,0,1,0,0,0
16.03,Rakan,sup,1,0,1,0,0,0
16.03,Syndra,mid,0,1,1,0,0,0
16.03,Trundle,jng,0,1,1,0,0,0
16.03,Viktor,mid,1,0,1,1,0,1
16.03,Wukong,jng,1,0,1,1,0,1
16.03,Xayah,bot,1,0,1,0,0,0
16.03,Yunara,bot,1,0,1,1,0,1
16.06,Heimerdinger,sup,0,3,1,0,1,1
16.06,Pyke,sup,0,3,1,0,1,1
16.06,Ambessa,top,0,2,1,0,1,1
16.06,Akali,mid,0,1,1,0,1,1
16.06,Alistar,sup,1,0,1,1,0,1
16.06,Annie,bot,1,0,1,0,0,0
16.06,Bard,sup,0,1,1,0,0,0
16.06,Blitzcrank,sup,1,0,1,0,0,0
16.06,Fiora,top,1,0,1,1,0,1
16.06,Gwen,top,0,1,1,0,0,0
16.06,Jayce,top,1,0,1,0,0,0
16.06,Jhin,bot,1,0,1,0,0,0
16.06,Karma,sup,0,1,1,0,1,1
16.06,Kindred,jng,1,0,1,0,0,0
16.06,Nautilus,sup,1,0,1,0,0,0
16.06,Nidalee,jng,0,1,1,0,0,0
16.06,Orianna,mid,1,0,1,1,0,1
16.06,Renekton,top,0,1,1,0,0,0
16.06,Ryze,mid,1,0,1,0,0,0
16.06,Seraphine,sup,0,1,1,0,0,0
16.06,Varus,bot,1,0,1,1,0,1
16.06,Xin Zhao,jng,1,0,1,1,0,1
16.06,Yone,mid,1,0,1,0,0,0
16.06,Zaahen,top,1,0,1,0,0,0
16.06,Zyra,jng,1,0,1,0,0,0
16.07,Heimerdinger,sup,0,5,2,0,2,2
16.07,Azir,mid,1,2,2,1,1,2
16.07,Fiora,top,0,3,2,0,1,1
16.07,Jhin,bot,0,3,1,0,1,1
16.07,Seraphine,sup,0,3,1,0,1,1
16.07,Braum,sup,2,0,2,2,0,2
16.07,Jayce,top,1,1,1,0,0,0
16.07,K'Sante,top,2,0,2,1,0,1
16.07,Nocturne,jng,1,1,2,1,0,1
16.07,Pyke,sup,1,1,2,0,0,0
16.07,Varus,bot,2,0,2,2,0,2
16.07,Ahri,mid,0,1,1,0,1,1
16.07,Ambessa,top,1,0,1,0,0,0
16.07,Bard,sup,0,1,1,0,1,1
16.07,Gwen,top,0,1,1,0,0,0
16.07,Irelia,top,0,1,1,0,0,0
16.07,Jax,jng,1,0,1,0,0,0
16.07,Kog'Maw,bot,1,0,1,0,0,0
16.07,Mel,bot,1,0,1,0,0,0
16.07,Nautilus,sup,1,0,1,0,0,0
16.07,Nidalee,jng,1,0,1,0,0,0
16.07,Orianna,mid,1,0,1,0,0,0
16.07,Pantheon,jng,1,0,1,1,0,1
16.07,Poppy,top,1,0,1,1,0,1
16.07,Rakan,sup,0,1,1,0,1,1
16.07,Rell,sup,1,0,1,0,0,0
16.07,Renekton,top,0,1,1,0,1,1
16.07,Renekton,mid,1,0,1,0,0,0
16.07,Ryze,mid,1,0,1,1,0,1
16.07,Sejuani,jng,1,0,1,0,0,0
16.07,Seraphine,bot,1,0,1,0,0,0
16.07,Yone,mid,1,0,1,0,0,0
16.08,Heimerdinger,sup,0,6,2,0,2,2
16.08,Kindred,jng,0,3,1,0,1,1
16.08,Ryze,mid,0,3,1,0,1,1
16.08,Yone,mid,0,3,2,0,0,0
16.08,Yorick,top,1,2,2,1,1,2
16.08,Ambessa,top,1,1,1,0,1,1
16.08,Fiora,top,2,0,2,0,0,0
16.08,Jarvan IV,jng,0,2,1,0,0,0
16.08,Mel,mid,1,1,2,0,0,0
16.08,Nautilus,sup,0,2,2,0,2,2
16.08,Poppy,sup,1,1,2,0,0,0
16.08,Pyke,sup,1,1,2,1,1,2
16.08,Varus,bot,2,0,2,2,0,2
16.08,Ziggs,bot,2,0,2,0,0,0
16.08,Akali,mid,1,0,1,0,0,0
16.08,Alistar,sup,1,0,1,0,0,0
16.08,Aurora,mid,1,0,1,1,0,1
16.08,Azir,mid,1,0,1,0,0,0
16.08,Bard,sup,1,0,1,1,0,1
16.08,Braum,sup,1,0,1,0,0,0
16.08,Gwen,top,1,0,1,1,0,1
16.08,Irelia,top,0,1,1,0,0,0
16.08,Jayce,top,0,1,1,0,0,0
16.08,Jhin,bot,1,0,1,0,0,0
16.08,K'Sante,top,0,1,1,0,1,1
16.08,Leona,sup,0,1,1,0,0,0
16.08,Naafiri,jng,1,0,1,0,0,0
16.08,Nocturne,jng,1,0,1,1,0,1
16.08,Pantheon,jng,1,0,1,1,0,1
16.08,Rell,sup,1,0,1,0,0,0
16.08,Renekton,top,1,0,1,0,0,0
16.08,Sejuani,jng,1,0,1,0,0,0
16.08,Seraphine,sup,0,1,1,0,0,0
16.08,Seraphine,bot,1,0,1,0,0,0
16.08,Sylas,mid,1,0,1,0,0,0
16.08,Vi,jng,1,0,1,0,0,0
16.08,Viktor,mid,1,0,1,1,0,1
16.08,Zaahen,jng,1,0,1,0,0,0
16.09,Heimerdinger,sup,0,3,1,0,1,1
16.09,Nautilus,sup,0,3,2,0,2,2
16.09,Seraphine,sup,1,2,2,1,0,1
16.09,Akali,mid,0,2,2,0,0,0
16.09,Fiora,top,0,2,1,0,1,1
16.09,Irelia,top,0,2,2,0,1,1
16.09,Orianna,mid,0,2,1,0,1,1
16.09,Varus,bot,1,1,2,1,0,1
16.09,Vi,jng,1,1,1,0,1,1
16.09,Yorick,top,1,1,2,1,0,1
16.09,Aatrox,top,1,0,1,0,0,0
16.09,Ahri,mid,1,0,1,1,0,1
16.09,Ambessa,top,1,0,1,0,0,0
16.09,Ashe,bot,1,0,1,1,0,1
16.09,Aurora,mid,1,0,1,0,0,0
16.09,Bard,sup,1,0,1,0,0,0
16.09,Gwen,top,1,0,1,0,0,0
16.09,Hwei,mid,1,0,1,0,0,0
16.09,Jax,jng,1,0,1,1,0,1
16.09,Jayce,top,0,1,1,0,0,0
16.09,Jhin,bot,1,0,1,0,0,0
16.09,LeBlanc,mid,0,1,1,0,0,0
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Naafiri,jng,0,1,1,0,1,1
16.09,Pyke,sup,1,0,1,1,0,1
16.09,Rakan,sup,1,0,1,0,0,0
16.09,Rell,sup,0,1,1,0,1,1
16.09,Renekton,top,0,1,1,0,0,0
16.09,Rumble,top,1,0,1,1,0,1
16.09,Ryze,mid,1,0,1,0,0,0
16.09,Sejuani,jng,0,1,1,0,1,1
16.09,Senna,bot,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,1,0,1
16.09,Yone,mid,1,0,1,1,0,1
16.09,Yunara,bot,1,0,1,0,0,0
16.09,Zaahen,jng,1,0,1,0,0,0
16.09,Zyra,jng,1,0,1,0,0,0
16.10,Karma,sup,1,2,1,0,1,1
16.10,Rumble,top,0,3,1,0,1,1
16.10,Anivia,mid,0,2,1,0,0,0
16.10,Ashe,bot,0,2,1,0,0,0
16.10,Fiora,top,1,1,1,0,1,1
16.10,Ambessa,top,1,0,1,1,0,1
16.10,Annie,mid,0,1,1,0,0,0
16.10,Aurora,mid,1,0,1,0,0,0
16.10,Gwen,top,0,1,1,0,1,1
16.10,Kai'Sa,bot,1,0,1,0,0,0
16.10,Lucian,bot,1,0,1,1,0,1
16.10,Milio,sup,1,0,1,1,0,1
16.10,Neeko,sup,1,0,1,0,0,0
16.10,Orianna,mid,0,1,1,0,1,1
16.10,Pantheon,jng,1,0,1,0,0,0
16.10,Ryze,mid,0,1,1,0,0,0
16.10,Sion,top,1,0,1,0,0,0
16.10,Syndra,mid,1,0,1,0,0,0
16.10,Taliyah,mid,1,0,1,1,0,1
16.10,Varus,bot,1,0,1,0,0,0
16.10,Viktor,mid,0,1,1,0,0,0
16.10,Xin Zhao,jng,1,0,1,1,0,1
16.10,Zaahen,jng,1,0,1,0,0,0
