patch,champ,role,picks_by,bans_vs,series_presence
16.08,Xayah,bot,1,0,1
16.08,Xin Zhao,jng,1,0,1
16.09,Bard,sup,0,3,1
16.09,Pyke,sup,0,3,1
16.09,Orianna,mid,0,2,1
16.09,Xin Zhao,jng,1,1,1
16.09,Aatrox,jng,0,1,1
16.09,Azir,mid,1,0,1
16.09,Caitlyn,bot,0,1,1
16.09,Gnar,top,1,0,1
16.09,Jarvan IV,jng,1,0,1
16.09,K'Sante,top,0,1,1
16.09,Kai'Sa,bot,0,1,1
16.09,Kalista,bot,1,0,1
16.09,Karma,sup,1,0,1
16.09,Kassadin,mid,1,0,1
16.09,Lulu,sup,1,0,1
16.09,Malphite,jng,0,1,1
16.09,Maokai,top,1,0,1
16.09,Nautilus,sup,1,0,1
16.09,Ornn,top,1,0,1
16.09,Pantheon,jng,1,0,1
16.09,Renekton,top,0,1,1
16.09,Syndra,mid,1,0,1
16.09,Vayne,bot,1,0,1
16.09,Yasuo,bot,1,0,1
16.10,Jarvan IV,jng,0,4,2
16.10,Annie,mid,0,2,1
16.10,Bard,sup,0,2,2
16.10,Pyke,sup,1,1,2
16.10,Yunara,bot,0,2,1
16.10,Ahri,mid,1,0,1
16.10,Ashe,bot,0,1,1
16.10,Bel'Veth,jng,1,0,1
16.10,Fiora,top,1,0,1
16.10,Gnar,top,1,0,1
16.10,Hwei,mid,1,0,1
16.10,Jhin,bot,1,0,1
16.10,K'Sante,top,0,1,1
16.10,Karma,sup,0,1,1
16.10,Karma,bot,1,0,1
16.10,Kindred,jng,1,0,1
16.10,Nautilus,sup,1,0,1
16.10,Orianna,mid,1,0,1
16.10,Ornn,top,1,0,1
16.10,Pantheon,jng,1,0,1
16.10,Rakan,sup,1,0,1
16.10,Renekton,top,0,1,1
16.10,Seraphine,sup,0,1,1
16.10,Sion,top,0,1,1
16.10,Skarner,sup,1,0,1
16.10,Smolder,bot,1,0,1
16.10,Sylas,mid,1,0,1
16.10,Syndra,mid,0,1,1
16.10,Taliyah,mid,0,1,1
16.10,Viktor,mid,0,1,1
16.10,Vladimir,top,1,0,1
16.10,Xayah,bot,1,0,1
16.10,Xin Zhao,jng,1,0,1
