patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.09,Rumble,top,1,1,1,0,1,1
16.09,Vi,jng,1,1,1,0,1,1
16.09,Annie,mid,1,0,1,1,0,1
16.09,Aurora,mid,0,1,1,0,0,0
16.09,Corki,bot,1,0,1,0,0,0
16.09,Ezreal,bot,1,0,1,1,0,1
16.09,Gnar,top,1,0,1,0,0,0
16.09,Jarvan IV,jng,1,0,1,1,0,1
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Naafiri,jng,0,1,1,0,0,0
16.09,Nautilus,sup,1,0,1,0,0,0
16.09,Neeko,sup,1,0,1,1,0,1
16.09,Orianna,mid,0,1,1,0,0,0
16.09,Seraphine,sup,0,1,1,0,0,0
16.09,Shen,jng,1,0,1,0,0,0
16.09,Sion,top,1,0,1,1,0,1
16.09,Taliyah,mid,1,0,1,0,0,0
16.09,Varus,bot,0,1,1,0,0,0
16.09,Yorick,top,0,1,1,0,0,0
16.09,Yunara,bot,1,0,1,0,0,0
16.10,Aurora,mid,1,2,2,0,1,1
16.10,Pantheon,jng,1,2,2,0,1,1
16.10,Ezreal,bot,2,0,2,2,0,2
16.10,Gnar,top,0,2,1,0,1,1
16.10,Gwen,top,0,2,1,0,1,1
16.10,Neeko,sup,2,0,2,2,0,2
16.10,Nocturne,jng,0,2,1,0,1,1
16.10,Orianna,mid,2,0,2,2,0,2
16.10,Seraphine,sup,1,1,2,0,0,0
16.10,Vi,jng,0,2,1,0,1,1
16.10,Xin Zhao,jng,1,1,1,0,1,1
16.10,Annie,mid,0,1,1,0,0,0
16.10,Ashe,bot,1,0,1,0,0,0
16.10,Corki,bot,1,0,1,0,0,0
16.10,Hwei,mid,1,0,1,0,0,0
16.10,Jarvan IV,jng,1,0,1,1,0,1
16.10,K'Sante,top,1,0,1,1,0,1
16.10,Karma,sup,0,1,1,0,1,1
16.10,Naafiri,jng,1,0,1,1,0,1
16.10,Nami,sup,1,0,1,0,0,0
16.10,Rumble,top,1,0,1,1,0,1
16.10,Shyvana,top,1,0,1,0,0,0
16.10,Sion,top,1,0,1,0,0,0
16.10,Varus,bot,0,1,1,0,1,1
16.10,Vayne,top,0,1,1,0,0,0
16.10,Viktor,mid,0,1,1,0,0,0
16.10,Wukong,jng,0,1,1,0,1,1
