patch,champ,role,picks_by,bans_vs
16.04,Syndra,mid,1,0
16.04,Taliyah,mid,1,0
16.04,Vi,jng,1,0
16.04,Xin Zhao,jng,1,0
16.04,Yorick,top,1,0
16.04,Yuumi,sup,1,0
16.06,Azir,mid,1,2
16.06,Nautilus,sup,1,2
16.06,Yunara,bot,1,2
16.06,Anivia,mid,1,1
16.06,Aurora,mid,0,2
16.06,Lulu,sup,0,2
16.06,Xin Zhao,jng,2,0
16.06,Aurora,top,1,0
16.06,Corki,bot,0,1
16.06,Jarvan IV,jng,1,0
16.06,Jayce,top,1,0
16.06,Jhin,bot,1,0
16.06,Nilah,bot,1,0
16.06,Orianna,mid,0,1
16.06,Ornn,top,1,0
16.06,Pyke,sup,1,0
16.06,Ryze,mid,1,0
16.06,Senna,sup,1,0
16.06,Sivir,bot,0,1
16.06,Varus,bot,0,1
16.07,Xin Zhao,jng,1,4
16.07,Jarvan IV,jng,2,2
16.07,LeBlanc,mid,1,3
16.07,Nautilus,sup,1,3
16.07,Azir,mid,1,2
16.07,Pyke,sup,2,1
16.07,Skarner,jng,2,1
16.07,Yunara,bot,2,1
16.07,Ahri,mid,1,1
16.07,Aurora,mid,0,2
16.07,Gnar,top,2,0
16.07,Jayce,top,2,0
16.07,Jinx,bot,2,0
16.07,Orianna,mid,1,1
16.07,Ryze,mid,0,2
16.07,Akali,mid,0,1
16.07,Ambessa,top,1,0
16.07,Anivia,sup,1,0
16.07,Anivia,mid,0,1
16.07,Bard,sup,0,1
16.07,Braum,sup,1,0
16.07,Cassiopeia,mid,1,0
16.07,Ezreal,bot,0,1
16.07,Jhin,bot,1,0
16.07,Karma,sup,1,0
16.07,Nunu & Willump,jng,1,0
16.07,Rumble,top,0,1
16.07,Sivir,bot,1,0
16.07,Syndra,mid,0,1
16.07,Varus,bot,0,1
16.07,Viktor,mid,1,0
16.07,Volibear,top,1,0
16.08,Azir,mid,0,4
16.08,Orianna,mid,0,3
16.08,Anivia,mid,0,2
16.08,Aurora,mid,1,1
16.08,Bard,sup,0,2
16.08,Gnar,top,2,0
16.08,Karma,sup,0,2
16.08,Lulu,sup,2,0
16.08,Nautilus,sup,0,2
16.08,Neeko,sup,0,2
16.08,Nocturne,jng,2,0
16.08,Xin Zhao,jng,1,1
16.08,Ahri,mid,1,0
16.08,Aurora,top,1,0
16.08,Cassiopeia,mid,0,1
16.08,Corki,bot,1,0
16.08,Ezreal,mid,1,0
16.08,Jarvan IV,jng,0,1
16.08,Jayce,top,0,1
16.08,Jhin,bot,0,1
16.08,Jinx,bot,1,0
16.08,K'Sante,top,1,0
16.08,Kai'Sa,bot,1,0
16.08,Mel,mid,0,1
16.08,Nami,sup,1,0
16.08,Ornn,top,0,1
16.08,Pyke,sup,1,0
16.08,Rumble,top,1,0
16.08,Ryze,mid,1,0
16.08,Shen,sup,1,0
16.08,Skarner,jng,1,0
16.08,Vi,jng,1,0
16.08,Yunara,bot,1,0
16.08,Ziggs,bot,1,0
16.08,Zoe,mid,1,0
16.09,Pyke,sup,1,3
16.09,Azir,mid,1,2
16.09,Jarvan IV,jng,1,2
16.09,Nautilus,sup,0,3
16.09,Xin Zhao,jng,1,2
16.09,Aatrox,top,2,0
16.09,Bard,sup,1,1
16.09,Ezreal,bot,2,0
16.09,Gnar,top,1,1
16.09,Lulu,sup,0,2
16.09,Orianna,mid,0,2
16.09,Skarner,jng,2,0
16.09,Yunara,bot,2,0
16.09,Ahri,mid,1,0
16.09,Anivia,mid,0,1
16.09,Aurora,mid,0,1
16.09,Blitzcrank,sup,1,0
16.09,Cassiopeia,mid,0,1
16.09,Jayce,top,0,1
16.09,K'Sante,top,0,1
16.09,Karma,sup,1,0
16.09,LeBlanc,mid,1,0
16.09,Malphite,jng,0,1
16.09,Rakan,sup,0,1
16.09,Shen,sup,1,0
16.09,Shyvana,top,1,0
16.09,Smolder,bot,1,0
16.09,Syndra,mid,1,0
16.09,Varus,top,1,0
16.09,Vi,jng,1,0
16.09,Viktor,mid,1,0
16.10,Skarner,jng,0,4
16.10,Karma,sup,1,2
16.10,Vi,jng,0,3
16.10,Neeko,sup,0,2
16.10,Pyke,sup,1,1
16.10,Yunara,bot,0,2
16.10,Aurora,mid,1,0
16.10,Bard,sup,0,1
16.10,Caitlyn,bot,1,0
16.10,Elise,sup,1,0
16.10,Ezreal,mid,1,0
16.10,Gnar,top,1,0
16.10,Gwen,top,1,0
16.10,Jayce,top,0,1
16.10,Kennen,top,1,0
16.10,Kog'Maw,bot,1,0
16.10,LeBlanc,mid,1,0
16.10,Lulu,sup,0,1
16.10,Lux,sup,0,1
16.10,Mel,bot,1,0
16.10,Nami,sup,1,0
16.10,Nautilus,sup,0,1
16.10,Nocturne,jng,1,0
16.10,Rumble,top,0,1
16.10,Sejuani,jng,1,0
16.10,Sivir,bot,1,0
16.10,Trundle,jng,1,0
16.10,Vayne,top,1,0
16.10,Wukong,jng,1,0
16.10,Yone,mid,1,0
