patch,champ,role,picks_by,bans_vs,series_presence
16.09,Gwen,top,1,2,2
16.09,Karma,sup,2,1,3
16.09,Nocturne,jng,0,3,2
16.09,Ryze,mid,1,2,3
16.09,Vi,jng,2,1,2
16.09,Xin Zhao,jng,2,1,2
16.09,Aurora,mid,1,1,2
16.09,Jarvan IV,jng,2,0,2
16.09,K'Sante,top,2,0,2
16.09,Lulu,sup,2,0,2
16.09,Pantheon,jng,0,2,1
16.09,Sion,top,2,0,2
16.09,Sivir,bot,2,0,2
16.09,Aatrox,jng,0,1,1
16.09,Annie,mid,0,1,1
16.09,Aphelios,bot,1,0,1
16.09,Caitlyn,bot,0,1,1
16.09,Irelia,top,0,1,1
16.09,Jax,top,1,0,1
16.09,Jinx,bot,1,0,1
16.09,Lucian,bot,1,0,1
16.09,Milio,sup,1,0,1
16.09,Naafiri,jng,1,0,1
16.09,Nautilus,sup,0,1,1
16.09,Rell,sup,1,0,1
16.09,Rumble,top,1,0,1
16.09,Seraphine,sup,1,0,1
16.09,Tristana,bot,0,1,1
16.09,Viktor,mid,1,0,1
16.09,Yorick,top,0,1,1
16.09,Yunara,bot,1,0,1
16.10,Orianna,mid,0,7,2
16.10,Syndra,mid,1,5,2
16.10,Karma,sup,0,5,2
16.10,Pantheon,jng,1,4,2
16.10,Sion,top,1,4,2
16.10,K'Sante,top,1,2,2
16.10,Viktor,mid,2,1,2
16.10,Ahri,mid,0,2,1
16.10,Ambessa,top,2,0,2
16.10,Annie,mid,1,1,2
16.10,Bard,sup,2,0,2
16.10,Gnar,top,2,0,2
16.10,Jhin,bot,2,0,2
16.10,LeBlanc,mid,1,1,2
16.10,Lucian,bot,2,0,2
16.10,Lulu,sup,1,1,2
16.10,Nocturne,jng,2,0,2
16.10,Ryze,mid,2,0,2
16.10,Tristana,bot,0,2,1
16.10,Xin Zhao,jng,2,0,2
16.10,Yunara,bot,1,1,2
16.10,Yuumi,sup,2,0,2
16.10,Ashe,bot,1,0,1
16.10,Azir,mid,1,0,1
16.10,Jarvan IV,jng,1,0,1
16.10,Kalista,bot,1,0,1
16.10,Milio,sup,1,0,1
16.10,Nautilus,sup,0,1,1
16.10,Neeko,sup,0,1,1
16.10,Renata Glasc,sup,1,0,1
16.10,Rumble,top,1,0,1
16.10,Seraphine,sup,1,0,1
16.10,Sivir,bot,0,1,1
16.10,Skarner,jng,1,0,1
16.10,Twisted Fate,mid,0,1,1
16.10,Vi,jng,1,0,1
16.10,Yorick,top,1,0,1
16.10,Zeri,bot,1,0,1
