patch,champ,role,picks_by,bans_vs
16.10,Gnar,top,1,0
16.10,Jayce,top,1,0
16.10,Jhin,bot,0,1
16.10,Kai'Sa,bot,1,0
16.10,Kog'Maw,bot,1,0
16.10,Lee Sin,jng,1,0
16.10,Lucian,bot,1,0
16.10,Lulu,sup,1,0
16.10,Milio,sup,1,0
16.10,Nautilus,sup,1,0
16.10,Seraphine,sup,1,0
16.10,Sion,top,1,0
16.10,Trundle,jng,1,0
16.10,Varus,top,1,0
16.10,Viktor,mid,1,0
16.10,Yunara,bot,0,1
