patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.04,Blitzcrank,sup,0,1,1,0,0,0
16.04,Cassiopeia,mid,0,1,1,0,0,0
16.04,Corki,bot,1,0,1,0,0,0
16.04,Draven,bot,0,1,1,0,0,0
16.04,Gwen,top,0,1,1,0,0,0
16.04,Jax,top,0,1,1,0,0,0
16.04,Jhin,bot,0,1,1,0,0,0
16.04,Kai'Sa,bot,1,0,1,0,0,0
16.04,Karthus,bot,1,0,1,0,0,0
16.04,Maokai,jng,1,0,1,0,0,0
16.04,Naafiri,jng,1,0,1,0,0,0
16.04,Nami,sup,0,1,1,0,0,0
16.04,Neeko,sup,1,0,1,0,0,0
16.04,Olaf,top,0,1,1,0,0,0
16.04,Ornn,top,1,0,1,0,0,0
16.04,Pantheon,jng,1,0,1,0,0,0
16.04,Poppy,top,1,0,1,0,0,0
16.04,Rell,sup,1,0,1,0,0,0
16.04,Renata Glasc,sup,1,0,1,0,0,0
16.04,Renekton,top,1,0,1,0,0,0
16.04,Smolder,mid,1,0,1,0,0,0
16.04,Syndra,mid,1,0,1,0,0,0
16.04,Wukong,jng,0,1,1,0,0,0
16.04,Zaahen,top,1,0,1,0,0,0
16.04,Ziggs,bot,0,1,1,0,0,0
16.07,Caitlyn,bot,2,4,6,2,4,6
16.07,Karma,sup,2,4,6,2,4,6
16.07,Pantheon,jng,3,1,4,3,1,4
16.07,Rumble,top,1,3,4,1,3,4
16.07,Anivia,mid,1,2,3,1,2,3
16.07,Xin Zhao,jng,2,1,3,2,1,3
16.07,Yunara,bot,2,1,3,2,1,3
16.07,Ahri,mid,2,0,2,2,0,2
16.07,Gnar,top,0,2,2,0,2,2
16.07,Mel,mid,0,2,2,0,2,2
16.07,Nautilus,sup,1,1,2,1,1,2
16.07,Nocturne,jng,1,1,2,1,1,2
16.07,Sion,top,1,1,2,1,1,2
16.07,Ambessa,top,0,1,1,0,1,1
16.07,Ashe,bot,1,0,1,1,0,1
16.07,Aurora,mid,0,1,1,0,1,1
16.07,Azir,mid,0,1,1,0,1,1
16.07,Bard,sup,1,0,1,1,0,1
16.07,Ezreal,bot,1,0,1,1,0,1
16.07,Gwen,top,1,0,1,1,0,1
16.07,Jarvan IV,jng,0,1,1,0,1,1
16.07,Jhin,bot,0,1,1,0,1,1
16.07,K'Sante,top,1,0,1,1,0,1
16.07,LeBlanc,mid,1,0,1,1,0,1
16.07,Lulu,sup,1,0,1,1,0,1
16.07,Morgana,mid,1,0,1,1,0,1
16.07,Orianna,mid,0,1,1,0,1,1
16.07,Ornn,top,0,1,1,0,1,1
16.07,Renekton,top,1,0,1,1,0,1
16.07,Seraphine,sup,1,0,1,1,0,1
16.07,Sylas,top,1,0,1,1,0,1
16.07,Syndra,mid,1,0,1,1,0,1
16.08,Caitlyn,bot,1,2,3,1,2,3
16.08,Ahri,mid,2,0,2,2,0,2
16.08,Ashe,bot,1,1,2,1,1,2
16.08,Lulu,sup,1,1,2,1,1,2
16.08,Pantheon,jng,1,1,2,1,1,2
16.08,Renekton,top,1,1,2,1,1,2
16.08,Xin Zhao,jng,2,0,2,2,0,2
16.08,Yorick,top,1,1,2,1,1,2
16.08,Anivia,mid,1,0,1,1,0,1
16.08,Aphelios,bot,1,0,1,1,0,1
16.08,Aurora,mid,0,1,1,0,1,1
16.08,Bard,sup,1,0,1,1,0,1
16.08,Ezreal,bot,0,1,1,0,1,1
16.08,Karma,sup,0,1,1,0,1,1
16.08,Mel,mid,0,1,1,0,1,1
16.08,Nocturne,jng,0,1,1,0,1,1
16.08,Rumble,top,0,1,1,0,1,1
16.08,Seraphine,sup,0,1,1,0,1,1
16.08,Sylas,top,1,0,1,1,0,1
16.08,Taric,sup,1,0,1,1,0,1
16.08,Yunara,bot,0,1,1,0,1,1
16.09,Ashe,bot,0,2,1,0,1,1
16.09,Caitlyn,bot,0,2,1,0,1,1
16.09,Pantheon,jng,1,1,1,0,1,1
16.09,Ahri,mid,0,1,1,0,1,1
16.09,Anivia,mid,1,0,1,1,0,1
16.09,Aurora,mid,0,1,1,0,0,0
16.09,K'Sante,top,1,0,1,0,0,0
16.09,Karma,sup,1,0,1,1,0,1
16.09,Lucian,bot,1,0,1,0,0,0
16.09,Milio,sup,1,0,1,0,0,0
16.09,Orianna,mid,0,1,1,0,0,0
16.09,Ornn,top,0,1,1,0,0,0
16.09,Sion,top,1,0,1,1,0,1
16.09,Sylas,mid,0,1,1,0,1,1
16.09,Viktor,mid,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,1,0,1
16.09,Yunara,bot,1,0,1,1,0,1
16.10,Caitlyn,bot,0,6,2,0,2,2
16.10,Sion,top,2,2,2,0,1,1
16.10,Ashe,bot,0,3,1,0,1,1
16.10,Orianna,mid,1,2,2,0,0,0
16.10,Lulu,sup,1,1,2,1,0,1
16.10,Mel,mid,0,2,2,0,0,0
16.10,Naafiri,jng,1,1,2,0,0,0
16.10,Nami,sup,0,2,2,0,0,0
16.10,Pantheon,jng,2,0,2,1,0,1
16.10,Vi,jng,2,0,2,1,0,1
16.10,Yunara,bot,2,0,2,2,0,2
16.10,Ahri,mid,0,1,1,0,1,1
16.10,Akali,mid,1,0,1,1,0,1
16.10,Alistar,sup,1,0,1,0,0,0
16.10,Ambessa,top,0,1,1,0,1,1
16.10,Anivia,mid,0,1,1,0,1,1
16.10,Annie,mid,0,1,1,0,0,0
16.10,Aurora,mid,0,1,1,0,1,1
16.10,Bard,sup,1,0,1,0,0,0
16.10,Ezreal,bot,1,0,1,0,0,0
16.10,Gwen,top,1,0,1,1,0,1
16.10,Jhin,bot,1,0,1,0,0,0
16.10,Karma,sup,1,0,1,1,0,1
16.10,LeBlanc,mid,1,0,1,0,0,0
16.10,Lucian,bot,1,0,1,0,0,0
16.10,Maokai,jng,1,0,1,0,0,0
16.10,Milio,sup,1,0,1,0,0,0
16.10,Nautilus,sup,0,1,1,0,1,1
16.10,Nocturne,jng,0,1,1,0,0,0
16.10,Ornn,top,1,0,1,1,0,1
16.10,Renata Glasc,sup,1,0,1,0,0,0
16.10,Rumble,top,1,0,1,0,0,0
16.10,Seraphine,sup,0,1,1,0,0,0
16.10,Syndra,mid,1,0,1,0,0,0
16.10,Taliyah,mid,1,0,1,0,0,0
16.10,Taric,sup,0,1,1,0,0,0
16.10,Wukong,jng,0,1,1,0,0,0
16.10,Xayah,bot,1,0,1,0,0,0
16.10,Xin Zhao,jng,0,1,1,0,1,1
16.10,Yorick,top,1,0,1,0,0,0
16.10,Ziggs,mid,1,0,1,1,0,1
