patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.07,Kled,top,2,0,2,1,0,1
16.07,Nami,sup,2,0,2,2,0,2
16.07,Neeko,sup,2,0,2,1,0,1
16.07,Pyke,sup,2,0,2,1,0,1
16.07,Ryze,mid,2,0,2,1,0,1
16.07,Xin Zhao,jng,2,0,2,2,0,2
16.07,Aatrox,top,1,0,1,1,0,1
16.07,Aatrox,jng,0,1,1,0,1,1
16.07,Azir,mid,0,1,1,0,0,0
16.07,Bard,sup,1,0,1,0,0,0
16.07,Gwen,top,1,0,1,0,0,0
16.07,Lee Sin,jng,1,0,1,0,0,0
16.07,Leona,sup,1,0,1,0,0,0
16.07,Ornn,top,0,1,1,0,1,1
16.07,Qiyana,jng,1,0,1,0,0,0
16.07,Rakan,sup,0,1,1,0,0,0
16.07,Rell,sup,1,0,1,0,0,0
16.07,Renekton,top,0,1,1,0,1,1
16.07,Seraphine,sup,0,1,1,0,0,0
16.07,Sylas,mid,1,0,1,0,0,0
16.07,Taliyah,mid,0,1,1,0,0,0
16.07,Varus,bot,0,1,1,0,0,0
16.07,Viktor,mid,1,0,1,0,0,0
16.07,Yorick,top,1,0,1,0,0,0
16.07,Zaahen,jng,1,0,1,1,0,1
16.09,Ezreal,bot,1,6,3,1,2,3
16.09,Nocturne,jng,0,7,3,0,3,3
16.09,Pantheon,jng,1,6,3,0,3,3
16.09,Akali,mid,3,3,4,1,3,4
16.09,Nautilus,sup,0,6,3,0,1,1
16.09,Milio,sup,3,2,4,1,0,1
16.09,Sion,top,1,4,3,0,2,2
16.09,K'Sante,top,3,1,4,1,1,2
16.09,Karma,sup,2,2,3,2,1,3
16.09,LeBlanc,mid,2,2,3,1,0,1
16.09,Yorick,top,3,1,3,0,0,0
16.09,Bard,sup,1,2,2,0,1,1
16.09,Galio,mid,2,1,3,1,1,2
16.09,Kled,top,0,3,1,0,0,0
16.09,Pyke,sup,1,2,2,1,0,1
16.09,Rumble,top,2,1,2,1,0,1
16.09,Vi,jng,2,1,3,1,0,1
16.09,Aatrox,jng,1,1,2,0,0,0
16.09,Ahri,mid,1,1,2,0,1,1
16.09,Annie,mid,2,0,2,1,0,1
16.09,Cassiopeia,mid,2,0,2,0,0,0
16.09,Jarvan IV,jng,1,1,2,0,0,0
16.09,Jhin,bot,2,0,2,1,0,1
16.09,Kai'Sa,bot,2,0,2,0,0,0
16.09,Lucian,bot,2,0,2,0,0,0
16.09,Malphite,jng,0,2,1,0,0,0
16.09,Naafiri,jng,2,0,2,0,0,0
16.09,Poppy,sup,1,1,2,0,0,0
16.09,Rakan,sup,1,1,2,0,0,0
16.09,Sivir,bot,1,1,2,1,0,1
16.09,Wukong,jng,2,0,2,1,0,1
16.09,Xin Zhao,jng,2,0,2,2,0,2
16.09,Aatrox,top,1,0,1,0,0,0
16.09,Alistar,sup,0,1,1,0,0,0
16.09,Ambessa,top,0,1,1,0,0,0
16.09,Anivia,top,1,0,1,0,0,0
16.09,Ashe,bot,1,0,1,0,0,0
16.09,Caitlyn,bot,1,0,1,1,0,1
16.09,Corki,bot,1,0,1,0,0,0
16.09,Jinx,bot,0,1,1,0,0,0
16.09,Kog'Maw,bot,0,1,1,0,0,0
16.09,Lee Sin,jng,1,0,1,0,0,0
16.09,Leona,sup,0,1,1,0,0,0
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Neeko,sup,1,0,1,0,0,0
16.09,Olaf,jng,1,0,1,0,0,0
16.09,Orianna,mid,0,1,1,0,1,1
16.09,Ornn,top,1,0,1,1,0,1
16.09,Renata Glasc,sup,1,0,1,0,0,0
16.09,Ryze,mid,1,0,1,0,0,0
16.09,Seraphine,sup,1,0,1,0,0,0
16.09,Varus,top,1,0,1,1,0,1
16.09,Viktor,mid,0,1,1,0,0,0
16.09,Xayah,bot,1,0,1,0,0,0
16.09,Yunara,bot,1,0,1,0,0,0
