patch,champ,role,picks_by,bans_vs,series_presence
16.08,Nocturne,jng,0,1,1
16.08,Poppy,sup,0,1,1
16.08,Rakan,sup,1,0,1
16.08,Rumble,top,0,1,1
16.08,Sivir,bot,0,1,1
16.08,Skarner,jng,0,1,1
16.08,Varus,top,1,0,1
16.08,Vi,jng,0,1,1
16.08,Wukong,jng,1,0,1
16.08,Yorick,top,1,0,1
16.09,Ezreal,bot,1,9,5
16.09,Orianna,mid,1,7,5
16.09,Varus,bot,1,6,5
16.09,Annie,mid,1,4,4
16.09,Bard,sup,2,3,4
16.09,Ashe,bot,0,4,3
16.09,Gnar,top,4,0,4
16.09,Jarvan IV,jng,2,2,3
16.09,Ambessa,top,1,2,2
16.09,Aurora,mid,1,2,2
16.09,Caitlyn,bot,2,1,3
16.09,Jayce,top,2,1,3
16.09,Lucian,bot,3,0,3
16.09,Milio,sup,3,0,3
16.09,Pantheon,jng,3,0,3
16.09,Rumble,top,2,1,3
16.09,Sion,top,3,0,3
16.09,Twisted Fate,mid,2,1,3
16.09,Vi,jng,2,1,3
16.09,Cassiopeia,mid,1,1,2
16.09,LeBlanc,mid,2,0,2
16.09,Lee Sin,jng,1,1,2
16.09,Lulu,sup,0,2,2
16.09,Naafiri,jng,0,2,2
16.09,Rakan,sup,1,1,2
16.09,Xayah,bot,1,1,2
16.09,Xin Zhao,jng,2,0,2
16.09,Ziggs,bot,1,1,2
16.09,Ahri,mid,0,1,1
16.09,Akali,mid,0,1,1
16.09,Alistar,sup,1,0,1
16.09,Anivia,mid,1,0,1
16.09,Corki,bot,1,0,1
16.09,Elise,sup,1,0,1
16.09,Jhin,bot,1,0,1
16.09,Karma,sup,1,0,1
16.09,Lissandra,mid,0,1,1
16.09,Maokai,jng,0,1,1
16.09,Nami,sup,1,0,1
16.09,Nautilus,sup,1,0,1
16.09,Nocturne,jng,0,1,1
16.09,Poppy,jng,1,0,1
16.09,Renata Glasc,sup,0,1,1
16.09,Ryze,mid,1,0,1
16.09,Sejuani,jng,1,0,1
16.09,Seraphine,sup,1,0,1
16.09,Sivir,bot,1,0,1
16.09,Trundle,jng,0,1,1
16.09,Viktor,mid,1,0,1
16.09,Yone,mid,1,0,1
