patch,champ,role,picks_by,bans_vs
16.1,Ambessa,jng,1,0
16.1,Annie,mid,1,0
16.1,Aphelios,bot,1,0
16.1,Azir,mid,1,0
16.1,Corki,bot,1,0
16.1,Dr. Mundo,jng,1,0
16.1,Hwei,mid,0,1
16.1,Irelia,top,0,1
16.1,Kalista,bot,1,0
16.1,Lucian,bot,1,0
16.1,Milio,sup,1,0
16.1,Nami,sup,1,0
16.1,Nautilus,sup,1,0
16.1,Neeko,sup,1,0
16.1,Pantheon,jng,0,1
16.1,Quinn,top,1,0
16.1,Renata Glasc,sup,1,0
16.1,Ryze,mid,1,0
16.1,Senna,bot,1,0
16.1,Seraphine,sup,0,1
16.1,Shyvana,jng,1,0
16.1,Sivir,bot,1,0
16.1,Sylas,mid,1,0
16.1,Syndra,mid,0,1
16.1,Taliyah,mid,1,0
16.1,Twisted Fate,mid,0,1
16.1,Vayne,top,0,1
16.1,Wukong,jng,0,1
