patch,champ,role,picks_vs,bans_vs
16.03,Galio,top,1,0
16.03,Gnar,top,1,0
16.03,Hwei,mid,1,0
16.03,Jhin,bot,1,0
16.03,K'Sante,top,1,0
16.03,Kai'Sa,bot,0,1
16.03,Kennen,top,1,0
16.03,Leona,sup,1,0
16.03,Miss Fortune,bot,1,0
16.03,Nami,sup,0,1
16.03,Neeko,sup,1,0
16.03,Nocturne,jng,0,1
16.03,Rakan,sup,1,0
16.03,Rumble,top,1,0
16.03,Ryze,mid,1,0
16.03,Sejuani,jng,0,1
16.03,Seraphine,sup,1,0
16.03,Veigar,mid,1,0
16.03,Viktor,mid,1,0
16.03,Wukong,jng,1,0
16.03,Zaahen,top,1,0
16.03,Zac,jng,0,1
16.03,Zeri,bot,1,0
16.04,Pantheon,jng,1,2
16.04,Akali,mid,0,2
16.04,Aphelios,bot,1,1
16.04,Azir,mid,1,1
16.04,Varus,bot,0,2
16.04,Ahri,mid,1,0
16.04,Ambessa,top,1,0
16.04,Ashe,bot,0,1
16.04,Ezreal,bot,0,1
16.04,Gnar,top,1,0
16.04,Jarvan IV,jng,0,1
16.04,Jayce,top,0,1
16.04,Kalista,bot,1,0
16.04,Lulu,sup,1,0
16.04,Nautilus,sup,0,1
16.04,Neeko,sup,1,0
16.04,Orianna,mid,0,1
16.04,Renata Glasc,sup,1,0
16.04,Renekton,top,0,1
16.04,Rumble,top,1,0
16.04,Taliyah,mid,1,0
16.04,Trundle,jng,1,0
16.04,Vi,jng,1,0
16.04,Yunara,bot,1,0
16.07,Akali,mid,0,5
16.07,Jayce,top,1,4
16.07,Nocturne,jng,2,3
16.07,Orianna,mid,3,2
16.07,Karma,sup,1,3
16.07,Seraphine,sup,1,3
16.07,Azir,mid,1,2
16.07,Bard,sup,2,1
16.07,Gnar,top,2,1
16.07,Jarvan IV,jng,1,2
16.07,Rumble,top,0,3
16.07,Xin Zhao,jng,1,2
16.07,Ambessa,top,1,1
16.07,Annie,mid,1,1
16.07,Caitlyn,bot,2,0
16.07,Dr. Mundo,jng,0,2
16.07,Kai'Sa,bot,1,1
16.07,Renekton,top,1,1
16.07,Ryze,mid,1,1
16.07,Skarner,jng,2,0
16.07,Yorick,top,1,1
16.07,Yunara,bot,2,0
16.07,Ahri,mid,1,0
16.07,Ashe,bot,1,0
16.07,Blitzcrank,sup,1,0
16.07,Corki,bot,1,0
16.07,Ezreal,bot,1,0
16.07,Galio,mid,0,1
16.07,Galio,top,1,0
16.07,Gwen,top,0,1
16.07,Hwei,mid,1,0
16.07,Lulu,sup,1,0
16.07,Nami,sup,1,0
16.07,Nautilus,sup,0,1
16.07,Neeko,sup,1,0
16.07,Pantheon,jng,1,0
16.07,Poppy,sup,0,1
16.07,Rakan,sup,1,0
16.07,Sion,top,1,0
16.07,Sivir,bot,1,0
16.07,Smolder,mid,1,0
16.07,Varus,bot,0,1
16.07,Vi,jng,1,0
16.07,Volibear,top,1,0
16.07,Wukong,jng,1,0
16.07,Xayah,bot,0,1
16.08,Orianna,mid,1,3
16.08,Pantheon,jng,0,4
16.08,Rumble,top,2,2
16.08,Ryze,mid,0,4
16.08,Karma,sup,0,3
16.08,Nautilus,sup,2,1
16.08,Sion,top,3,0
16.08,Xin Zhao,jng,3,0
16.08,Annie,mid,1,1
16.08,Corki,bot,1,1
16.08,Jarvan IV,jng,0,2
16.08,Nami,sup,2,0
16.08,Poppy,sup,0,2
16.08,Seraphine,sup,1,1
16.08,Varus,bot,0,2
16.08,Yunara,bot,2,0
16.08,Ahri,mid,1,0
16.08,Akali,mid,1,0
16.08,Ambessa,jng,1,0
16.08,Ashe,bot,1,0
16.08,Bard,sup,0,1
16.08,Caitlyn,bot,0,1
16.08,Cassiopeia,mid,1,0
16.08,Jhin,bot,1,0
16.08,Lucian,bot,1,0
16.08,Lulu,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Sejuani,jng,1,0
16.08,Skarner,jng,0,1
16.08,Vayne,top,1,0
16.08,Vi,jng,1,0
16.08,Yone,mid,1,0
16.09,Nocturne,jng,0,4
16.09,Nautilus,sup,1,2
16.09,Orianna,mid,1,2
16.09,Ashe,bot,2,0
16.09,Ezreal,bot,1,1
16.09,Ornn,top,2,0
16.09,Seraphine,sup,2,0
16.09,Varus,bot,0,2
16.09,Akali,mid,0,1
16.09,Annie,mid,1,0
16.09,Bard,sup,0,1
16.09,Caitlyn,bot,0,1
16.09,Gragas,top,1,0
16.09,Karma,sup,0,1
16.09,Lee Sin,jng,1,0
16.09,Lucian,bot,0,1
16.09,Mel,mid,0,1
16.09,Neeko,sup,0,1
16.09,Pantheon,jng,0,1
16.09,Poppy,jng,1,0
16.09,Rakan,sup,1,0
16.09,Sejuani,jng,1,0
16.09,Shen,top,1,0
16.09,Sivir,bot,0,1
16.09,Taliyah,mid,1,0
16.09,Vi,jng,1,0
16.09,Xayah,bot,1,0
16.09,Yone,mid,1,0
16.1,Taliyah,mid,0,2
16.1,Varus,bot,0,2
16.1,Akali,mid,0,1
16.1,Anivia,mid,1,0
16.1,Annie,mid,1,0
16.1,Ezreal,bot,1,0
16.1,Karma,sup,0,1
16.1,Lucian,bot,1,0
16.1,Milio,sup,1,0
16.1,Neeko,sup,1,0
16.1,Olaf,jng,1,0
16.1,Orianna,mid,0,1
16.1,Ornn,top,0,1
16.1,Rumble,top,1,0
16.1,Ryze,mid,0,1
16.1,Sion,top,1,0
16.1,Viktor,mid,0,1
16.1,Wukong,jng,1,0
