patch,champ,role,picks_by,bans_vs,series_presence
16.07,Anivia,mid,0,1,1
16.07,Annie,mid,0,1,1
16.07,Bard,sup,1,0,1
16.07,Corki,bot,1,0,1
16.07,Dr. Mundo,jng,1,0,1
16.07,Ezreal,bot,1,0,1
16.07,Galio,mid,0,1,1
16.07,Gwen,top,0,1,1
16.07,Jhin,bot,0,1,1
16.07,Kai'Sa,bot,1,0,1
16.07,LeBlanc,mid,0,1,1
16.07,Mel,mid,0,1,1
16.07,Mel,bot,1,0,1
16.07,Neeko,sup,1,0,1
16.07,Nocturne,jng,0,1,1
16.07,Pantheon,jng,1,0,1
16.07,Rumble,top,0,1,1
16.07,Seraphine,sup,0,1,1
16.07,Sivir,bot,0,1,1
16.07,Skarner,jng,0,1,1
16.07,Taliyah,mid,1,0,1
16.07,Vayne,top,1,0,1
16.07,Wukong,jng,1,0,1
16.08,Varus,bot,2,10,6
16.08,Jayce,top,3,8,6
16.08,Nautilus,sup,0,11,5
16.08,Jarvan IV,jng,2,7,4
16.08,Azir,mid,1,5,4
16.08,Anivia,mid,4,1,5
16.08,Bard,sup,2,2,3
16.08,Ezreal,bot,4,0,4
16.08,Lucian,bot,2,2,3
16.08,Nocturne,jng,2,2,3
16.08,Orianna,mid,0,4,3
16.08,Ryze,mid,3,1,3
16.08,Vayne,top,0,4,3
16.08,Caitlyn,bot,2,1,3
16.08,Karma,sup,3,0,3
16.08,Milio,sup,3,0,3
16.08,Pantheon,jng,1,2,2
16.08,Rumble,top,3,0,3
16.08,Taliyah,mid,3,0,3
16.08,Akali,top,2,0,2
16.08,Ashe,bot,2,0,2
16.08,Cassiopeia,mid,1,1,2
16.08,Gnar,top,1,1,2
16.08,Gwen,top,0,2,1
16.08,Irelia,top,1,1,2
16.08,Kennen,top,1,1,2
16.08,LeBlanc,mid,1,1,2
16.08,Neeko,sup,2,0,2
16.08,Sejuani,jng,2,0,2
16.08,Vi,jng,1,1,2
16.08,Wukong,jng,2,0,2
16.08,Xin Zhao,jng,1,1,2
16.08,Yorick,top,1,1,2
16.08,Ahri,mid,1,0,1
16.08,Akali,mid,0,1,1
16.08,Ambessa,jng,1,0,1
16.08,Annie,mid,0,1,1
16.08,Aurora,top,1,0,1
16.08,Braum,sup,1,0,1
16.08,Darius,jng,1,0,1
16.08,Kai'Sa,bot,1,0,1
16.08,Kalista,bot,1,0,1
16.08,Lissandra,mid,0,1,1
16.08,Lulu,sup,1,0,1
16.08,Mel,mid,1,0,1
16.08,Nami,sup,1,0,1
16.08,Olaf,top,1,0,1
16.08,Renata Glasc,sup,1,0,1
16.08,Renekton,top,1,0,1
16.08,Seraphine,sup,1,0,1
16.08,Shen,jng,1,0,1
16.08,Sion,top,0,1,1
16.08,Skarner,jng,0,1,1
16.08,Viego,jng,1,0,1
16.08,Yunara,bot,1,0,1
16.09,Karma,sup,2,2,3
16.09,Nocturne,jng,2,2,2
16.09,Rumble,top,2,2,3
16.09,Ahri,mid,3,0,3
16.09,Anivia,mid,1,2,3
16.09,Ezreal,bot,3,0,3
16.09,Orianna,mid,0,3,3
16.09,Pantheon,jng,2,1,3
16.09,Varus,bot,0,3,2
16.09,Vayne,top,0,3,3
16.09,Xin Zhao,jng,0,3,3
16.09,Ashe,bot,1,1,2
16.09,Bard,sup,2,0,2
16.09,Gnar,top,2,0,2
16.09,Milio,sup,1,1,2
16.09,Nautilus,sup,0,2,2
16.09,Olaf,top,0,2,1
16.09,Ryze,mid,1,1,2
16.09,Wukong,jng,1,1,1
16.09,Aurora,mid,0,1,1
16.09,Dr. Mundo,jng,1,0,1
16.09,Irelia,top,1,0,1
16.09,Jarvan IV,jng,0,1,1
16.09,Jayce,top,1,0,1
16.09,Jhin,bot,1,0,1
16.09,Lucian,bot,1,0,1
16.09,Lulu,sup,0,1,1
16.09,Naafiri,top,1,0,1
16.09,Naafiri,jng,1,0,1
16.09,Nami,sup,0,1,1
16.09,Rakan,sup,1,0,1
16.09,Renekton,top,0,1,1
16.09,Seraphine,sup,1,0,1
16.09,Taliyah,mid,1,0,1
16.09,Viktor,mid,1,0,1
16.09,Yorick,top,0,1,1
16.09,Zeri,bot,1,0,1
