patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Nautilus,sup,0,1,1,0,0,0
16.08,Orianna,mid,0,1,1,0,1,1
16.08,Pantheon,jng,1,0,1,0,0,0
16.08,Rumble,top,1,0,1,1,0,1
16.08,Vi,jng,0,1,1,0,0,0
16.08,Xin Zhao,jng,1,0,1,1,0,1
16.09,Ahri,mid,1,2,2,1,0,1
16.09,Aurora,mid,0,3,1,0,1,1
16.09,Nautilus,sup,0,3,1,0,1,1
16.09,Varus,bot,0,3,1,0,1,1
16.09,Xin Zhao,jng,2,1,2,1,1,2
16.09,Bard,sup,1,1,1,0,1,1
16.09,Ezreal,bot,2,0,2,2,0,2
16.09,Karma,sup,0,2,1,0,1,1
16.09,Nunu & Willump,jng,0,2,1,0,1,1
16.09,Pantheon,jng,0,2,1,0,1,1
16.09,Yasuo,mid,1,1,2,0,1,1
16.09,Akali,mid,1,0,1,0,0,0
16.09,Anivia,mid,1,0,1,1,0,1
16.09,Caitlyn,bot,0,1,1,0,0,0
16.09,Gwen,top,1,0,1,0,0,0
16.09,Jarvan IV,jng,1,0,1,0,0,0
16.09,Jax,top,1,0,1,0,0,0
16.09,Jayce,mid,1,0,1,0,0,0
16.09,Jayce,top,1,0,1,1,0,1
16.09,Jhin,bot,0,1,1,0,0,0
16.09,K'Sante,top,0,1,1,0,0,0
16.09,Leona,sup,1,0,1,1,0,1
16.09,Lucian,bot,1,0,1,0,0,0
16.09,Pyke,sup,0,1,1,0,1,1
16.09,Rell,sup,1,0,1,1,0,1
16.09,Rumble,top,1,0,1,1,0,1
16.09,Ryze,top,1,0,1,0,0,0
16.09,Senna,bot,1,0,1,0,0,0
16.09,Seraphine,sup,1,0,1,0,0,0
16.09,Smolder,bot,1,0,1,0,0,0
16.09,Taliyah,mid,0,1,1,0,0,0
16.09,Vi,jng,1,0,1,0,0,0
16.09,Wukong,jng,1,0,1,1,0,1
16.09,Yuumi,sup,1,0,1,0,0,0
16.10,Aurora,mid,0,2,1,0,1,1
16.10,Karma,sup,0,2,1,0,1,1
16.10,Varus,bot,0,2,1,0,1,1
16.10,Anivia,mid,1,0,1,0,0,0
16.10,Bard,sup,1,0,1,1,0,1
16.10,Caitlyn,bot,0,1,1,0,1,1
16.10,Corki,bot,1,0,1,1,0,1
16.10,Jarvan IV,jng,1,0,1,0,0,0
16.10,K'Sante,top,0,1,1,0,1,1
16.10,Lucian,bot,0,1,1,0,0,0
16.10,Lulu,sup,0,1,1,0,0,0
16.10,Mel,bot,1,0,1,0,0,0
16.10,Orianna,top,1,0,1,1,0,1
16.10,Pantheon,jng,1,0,1,1,0,1
16.10,Senna,sup,1,0,1,0,0,0
16.10,Vayne,top,1,0,1,0,0,0
16.10,Yone,mid,1,0,1,1,0,1
