patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Ambessa,top,1,0,1,1,0,1
16.08,Dr. Mundo,jng,0,1,1,0,1,1
16.08,Gnar,top,1,0,1,0,0,0
16.08,Gwen,top,0,1,1,0,1,1
16.08,Jarvan IV,jng,0,1,1,0,1,1
16.08,K'Sante,top,0,1,1,0,0,0
16.08,Karma,sup,1,0,1,0,0,0
16.08,Kha'Zix,jng,1,0,1,0,0,0
16.08,Lee Sin,jng,1,0,1,0,0,0
16.08,Lissandra,mid,1,0,1,0,0,0
16.08,Mel,mid,0,1,1,0,0,0
16.08,Sivir,bot,1,0,1,0,0,0
16.08,Syndra,mid,1,0,1,0,0,0
16.08,Tristana,bot,1,0,1,0,0,0
16.08,Trundle,jng,0,1,1,0,0,0
16.09,Azir,mid,1,3,2,1,1,2
16.09,Seraphine,sup,1,2,2,1,1,2
16.09,Viktor,mid,0,3,2,0,1,1
16.09,Xin Zhao,jng,1,2,2,1,1,2
16.09,Gwen,top,1,1,2,0,0,0
16.09,Karma,sup,0,2,2,0,2,2
16.09,Lulu,sup,1,1,2,1,1,2
16.09,Nocturne,jng,1,1,1,0,0,0
16.09,Ryze,mid,1,1,2,1,1,2
16.09,Sion,top,1,1,2,1,0,1
16.09,Sivir,bot,1,1,2,0,0,0
16.09,Smolder,bot,0,2,1,0,1,1
16.09,Vi,jng,1,1,2,0,0,0
16.09,Ahri,mid,1,0,1,0,0,0
16.09,Ashe,bot,1,0,1,1,0,1
16.09,Aurora,mid,1,0,1,0,0,0
16.09,Caitlyn,bot,0,1,1,0,0,0
16.09,Jarvan IV,jng,1,0,1,1,0,1
16.09,K'Sante,top,1,0,1,1,0,1
16.09,Kai'Sa,bot,0,1,1,0,0,0
16.09,Lucian,bot,1,0,1,0,0,0
16.09,Milio,sup,1,0,1,0,0,0
16.09,Naafiri,jng,1,0,1,0,0,0
16.09,Neeko,sup,1,0,1,0,0,0
16.09,Orianna,mid,1,0,1,0,0,0
16.09,Ornn,top,1,0,1,0,0,0
16.09,Rakan,sup,1,0,1,0,0,0
16.09,Varus,bot,1,0,1,0,0,0
16.09,Vayne,top,1,0,1,0,0,0
16.09,Wukong,jng,0,1,1,0,1,1
16.09,Yunara,bot,1,0,1,1,0,1
16.09,Zaahen,top,0,1,1,0,0,0
