patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.02,Malphite,jng,0,4,4,0,0,0
16.02,Seraphine,sup,3,1,4,0,0,0
16.02,Akali,mid,3,0,3,0,0,0
16.02,Ashe,bot,3,0,3,0,0,0
16.02,Azir,mid,2,1,2,1,0,1
16.02,Ezreal,bot,1,2,1,0,1,1
16.02,Galio,mid,1,2,3,1,1,2
16.02,Gwen,top,0,3,2,0,1,1
16.02,Leona,sup,1,2,2,1,1,2
16.02,Pantheon,jng,1,2,2,1,0,1
16.02,Varus,bot,3,0,3,2,0,2
16.02,Xin Zhao,jng,3,0,3,1,0,1
16.02,Aphelios,bot,1,1,2,1,0,1
16.02,Bard,sup,2,0,2,2,0,2
16.02,Jax,top,2,0,2,0,0,0
16.02,Jayce,jng,2,0,2,2,0,2
16.02,K'Sante,top,1,1,2,0,1,1
16.02,Karma,sup,0,2,2,0,1,1
16.02,LeBlanc,mid,0,2,2,0,0,0
16.02,Nami,sup,1,1,2,0,1,1
16.02,Neeko,sup,2,0,2,0,0,0
16.02,Orianna,mid,1,1,2,0,1,1
16.02,Poppy,sup,0,2,1,0,1,1
16.02,Rakan,sup,1,1,2,0,0,0
16.02,Renekton,top,1,1,1,0,0,0
16.02,Rumble,top,2,0,2,2,0,2
16.02,Ryze,mid,1,1,2,1,1,2
16.02,Sion,top,2,0,2,1,0,1
16.02,Aatrox,jng,1,0,1,0,0,0
16.02,Aatrox,top,1,0,1,1,0,1
16.02,Ahri,mid,1,0,1,0,0,0
16.02,Braum,sup,1,0,1,0,0,0
16.02,Caitlyn,bot,1,0,1,0,0,0
16.02,Corki,bot,0,1,1,0,0,0
16.02,Kai'Sa,bot,1,0,1,0,0,0
16.02,Kennen,top,0,1,1,0,0,0
16.02,Lucian,bot,1,0,1,0,0,0
16.02,Nautilus,sup,0,1,1,0,0,0
16.02,Nocturne,jng,0,1,1,0,1,1
16.02,Rell,sup,1,0,1,1,0,1
16.02,Sivir,bot,1,0,1,1,0,1
16.02,Sylas,mid,0,1,1,0,0,0
16.02,Syndra,mid,0,1,1,0,0,0
16.02,Vi,jng,1,0,1,0,0,0
16.02,Wukong,jng,1,0,1,0,0,0
16.02,Yone,mid,1,0,1,0,0,0
16.03,Ambessa,top,1,7,2,0,2,2
16.03,Neeko,sup,2,5,3,0,2,2
16.03,Gwen,top,0,6,3,0,0,0
16.03,LeBlanc,mid,1,5,3,0,0,0
16.03,Xin Zhao,jng,3,3,3,0,3,3
16.03,Malphite,jng,0,4,3,0,0,0
16.03,Poppy,sup,0,4,2,0,2,2
16.03,Yunara,bot,3,1,3,1,0,1
16.03,Anivia,mid,3,0,3,0,0,0
16.03,Braum,sup,1,2,2,0,1,1
16.03,Dr. Mundo,jng,1,2,2,0,0,0
16.03,Gnar,top,2,1,3,1,1,2
16.03,K'Sante,top,2,1,3,2,1,3
16.03,Naafiri,jng,1,2,2,0,0,0
16.03,Orianna,mid,2,1,3,2,0,2
16.03,Wukong,jng,1,2,2,0,1,1
16.03,Ahri,mid,1,1,2,0,0,0
16.03,Ashe,bot,2,0,2,0,0,0
16.03,Aurora,mid,1,1,2,0,0,0
16.03,Camille,top,1,1,2,0,0,0
16.03,Kai'Sa,bot,1,1,2,0,0,0
16.03,Lulu,sup,1,1,2,0,0,0
16.03,Mel,mid,1,1,2,0,0,0
16.03,Nami,sup,2,0,2,0,0,0
16.03,Ornn,top,1,1,1,0,0,0
16.03,Pantheon,jng,2,0,2,1,0,1
16.03,Ryze,mid,1,1,2,1,0,1
16.03,Varus,bot,2,0,2,1,0,1
16.03,Aatrox,jng,1,0,1,0,0,0
16.03,Aatrox,top,1,0,1,0,0,0
16.03,Akali,mid,0,1,1,0,0,0
16.03,Bard,sup,0,1,1,0,1,1
16.03,Ezreal,bot,1,0,1,0,0,0
16.03,Gragas,top,1,0,1,0,0,0
16.03,Jarvan IV,jng,1,0,1,1,0,1
16.03,Jax,top,1,0,1,0,0,0
16.03,Jayce,top,0,1,1,0,0,0
16.03,Jhin,bot,1,0,1,0,0,0
16.03,Leona,sup,1,0,1,0,0,0
16.03,Lucian,bot,1,0,1,0,0,0
16.03,Maokai,jng,1,0,1,0,0,0
16.03,Nautilus,sup,1,0,1,1,0,1
16.03,Nocturne,jng,0,1,1,0,0,0
16.03,Olaf,top,1,0,1,0,0,0
16.03,Rakan,sup,1,0,1,1,0,1
16.03,Rell,sup,1,0,1,1,0,1
16.03,Rumble,top,0,1,1,0,1,1
16.03,Sejuani,jng,0,1,1,0,0,0
16.03,Seraphine,sup,1,0,1,0,0,0
16.03,Shen,sup,1,0,1,0,0,0
16.03,Sion,top,1,0,1,0,0,0
16.03,Sivir,bot,1,0,1,1,0,1
16.03,Sylas,mid,1,0,1,0,0,0
16.03,Vi,jng,1,0,1,1,0,1
16.03,Yone,mid,1,0,1,0,0,0
16.07,Ambessa,top,0,4,2,0,2,2
16.07,Xin Zhao,jng,1,2,2,1,1,2
16.07,Gnar,top,2,0,2,0,0,0
16.07,K'Sante,top,2,0,2,2,0,2
16.07,Karma,sup,0,2,2,0,2,2
16.07,Leona,sup,2,0,2,1,0,1
16.07,Naafiri,jng,2,0,2,0,0,0
16.07,Ryze,mid,2,0,2,2,0,2
16.07,Ahri,mid,1,0,1,0,0,0
16.07,Akali,mid,1,0,1,0,0,0
16.07,Annie,mid,0,1,1,0,0,0
16.07,Ashe,bot,1,0,1,0,0,0
16.07,Bard,sup,0,1,1,0,1,1
16.07,Corki,bot,1,0,1,1,0,1
16.07,Ezreal,bot,1,0,1,1,0,1
16.07,Jarvan IV,jng,0,1,1,0,0,0
16.07,LeBlanc,mid,0,1,1,0,0,0
16.07,Mel,mid,0,1,1,0,1,1
16.07,Mel,bot,1,0,1,0,0,0
16.07,Nami,sup,1,0,1,1,0,1
16.07,Nautilus,sup,0,1,1,0,0,0
16.07,Orianna,mid,0,1,1,0,1,1
16.07,Pantheon,jng,1,0,1,1,0,1
16.07,Seraphine,sup,1,0,1,0,0,0
16.07,Sivir,bot,0,1,1,0,1,1
16.07,Sylas,mid,0,1,1,0,0,0
16.07,Varus,bot,0,1,1,0,0,0
16.07,Wukong,jng,0,1,1,0,0,0
16.07,Yunara,bot,0,1,1,0,1,1
16.08,Rumble,top,1,3,2,0,2,2
16.08,Ambessa,top,1,2,2,1,1,2
16.08,Naafiri,jng,0,3,2,0,1,1
16.08,Orianna,mid,1,2,2,0,2,2
16.08,Ashe,bot,0,2,1,0,1,1
16.08,Cassiopeia,mid,1,1,2,0,1,1
16.08,Corki,bot,2,0,2,0,0,0
16.08,Gnar,top,1,1,2,0,0,0
16.08,K'Sante,top,1,1,2,1,1,2
16.08,Nami,sup,2,0,2,0,0,0
16.08,Vi,jng,1,1,2,0,0,0
16.08,Ahri,mid,1,0,1,1,0,1
16.08,Anivia,mid,1,0,1,1,0,1
16.08,Bard,sup,1,0,1,1,0,1
16.08,Caitlyn,bot,1,0,1,1,0,1
16.08,Karma,sup,1,0,1,1,0,1
16.08,Lee Sin,jng,0,1,1,0,0,0
16.08,Lucian,bot,0,1,1,0,0,0
16.08,Nautilus,sup,0,1,1,0,0,0
16.08,Pantheon,jng,1,0,1,1,0,1
16.08,Sion,top,0,1,1,0,1,1
16.08,Sivir,bot,1,0,1,1,0,1
16.08,Wukong,jng,1,0,1,0,0,0
16.08,Xin Zhao,jng,1,0,1,1,0,1
16.09,Bard,sup,1,6,4,0,3,3
16.09,Orianna,mid,1,5,4,0,3,3
16.09,Rumble,top,2,3,4,1,2,3
16.09,Varus,bot,3,2,4,1,0,1
16.09,Ambessa,top,2,2,4,1,0,1
16.09,Pantheon,jng,0,4,3,0,3,3
16.09,Ryze,mid,4,0,4,3,0,3
16.09,Akali,mid,0,3,2,0,1,1
16.09,Jarvan IV,jng,1,2,2,1,1,2
16.09,Naafiri,jng,1,2,3,1,0,1
16.09,Nautilus,sup,2,1,3,1,1,2
16.09,Skarner,jng,3,0,3,0,0,0
16.09,K'Sante,top,0,2,2,0,1,1
16.09,Mel,mid,0,2,2,0,2,2
16.09,Nocturne,jng,1,1,1,0,1,1
16.09,Vi,jng,1,1,2,0,0,0
16.09,Wukong,jng,0,2,2,0,0,0
16.09,Xin Zhao,jng,2,0,2,2,0,2
16.09,Anivia,mid,1,0,1,1,0,1
16.09,Ashe,bot,1,0,1,1,0,1
16.09,Caitlyn,bot,0,1,1,0,0,0
16.09,Gnar,top,0,1,1,0,0,0
16.09,Gwen,top,1,0,1,0,0,0
16.09,Jax,top,1,0,1,1,0,1
16.09,Jayce,mid,1,0,1,0,0,0
16.09,Jayce,top,0,1,1,0,1,1
16.09,Jhin,bot,1,0,1,0,0,0
16.09,Lee Sin,jng,0,1,1,0,0,0
16.09,Lucian,bot,1,0,1,1,0,1
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Mel,bot,1,0,1,1,0,1
16.09,Milio,sup,1,0,1,1,0,1
16.09,Neeko,sup,1,0,1,0,0,0
16.09,Pyke,sup,0,1,1,0,1,1
16.09,Rell,sup,1,0,1,1,0,1
16.09,Seraphine,sup,1,0,1,1,0,1
16.09,Shen,sup,1,0,1,0,0,0
16.09,Shyvana,top,0,1,1,0,0,0
16.09,Sion,top,1,0,1,0,0,0
16.09,Twisted Fate,mid,1,0,1,0,0,0
16.09,Vayne,top,1,0,1,0,0,0
16.09,Viktor,mid,1,0,1,0,0,0
16.09,Yone,mid,0,1,1,0,0,0
16.09,Yorick,top,1,0,1,1,0,1
16.09,Yunara,bot,1,0,1,0,0,0
16.09,Ziggs,bot,1,0,1,0,0,0
16.10,Rumble,top,0,3,1,0,1,1
16.10,Akali,mid,0,2,1,0,0,0
16.10,Cassiopeia,mid,0,2,1,0,1,1
16.10,Orianna,mid,0,2,1,0,1,1
16.10,Ambessa,top,1,0,1,0,0,0
16.10,Anivia,mid,0,1,1,0,1,1
16.10,Annie,mid,1,0,1,0,0,0
16.10,Ashe,bot,1,0,1,1,0,1
16.10,Aurora,mid,1,0,1,1,0,1
16.10,Caitlyn,bot,0,1,1,0,0,0
16.10,Gwen,top,0,1,1,0,0,0
16.10,Jhin,bot,1,0,1,0,0,0
16.10,K'Sante,top,1,0,1,1,0,1
16.10,Karma,sup,0,1,1,0,1,1
16.10,LeBlanc,mid,1,0,1,0,0,0
16.10,Lee Sin,jng,1,0,1,0,0,0
16.10,Nautilus,sup,1,0,1,0,0,0
16.10,Rakan,sup,1,0,1,0,0,0
16.10,Riven,top,1,0,1,0,0,0
16.10,Seraphine,sup,1,0,1,1,0,1
16.10,Sylas,mid,0,1,1,0,0,0
16.10,Wukong,jng,1,0,1,0,0,0
16.10,Xayah,bot,0,1,1,0,0,0
16.10,Xin Zhao,jng,1,0,1,1,0,1
16.10,Zeri,bot,1,0,1,0,0,0
