patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.07,Karma,sup,1,2,2,1,1,2
16.07,Gnar,top,0,2,2,0,0,0
16.07,Jarvan IV,jng,1,1,1,0,1,1
16.07,Neeko,sup,0,2,1,0,1,1
16.07,Ornn,top,1,1,2,0,0,0
16.07,Sion,top,1,1,2,1,1,2
16.07,Aatrox,top,1,0,1,0,0,0
16.07,Ahri,mid,0,1,1,0,0,0
16.07,Akali,mid,1,0,1,1,0,1
16.07,Anivia,sup,1,0,1,1,0,1
16.07,Ashe,bot,0,1,1,0,0,0
16.07,Aurora,mid,1,0,1,0,0,0
16.07,Bard,sup,0,1,1,0,1,1
16.07,Ezreal,bot,1,0,1,1,0,1
16.07,Kled,top,1,0,1,1,0,1
16.07,Leona,sup,0,1,1,0,0,0
16.07,Lucian,bot,1,0,1,1,0,1
16.07,Lulu,sup,1,0,1,0,0,0
16.07,Mel,bot,1,0,1,0,0,0
16.07,Naafiri,jng,0,1,1,0,0,0
16.07,Nami,sup,0,1,1,0,1,1
16.07,Nautilus,sup,0,1,1,0,0,0
16.07,Rell,sup,1,0,1,0,0,0
16.07,Sejuani,jng,1,0,1,0,0,0
16.07,Tristana,bot,1,0,1,0,0,0
16.07,Varus,bot,0,1,1,0,1,1
16.07,Viktor,mid,1,0,1,0,0,0
16.07,Volibear,top,1,0,1,0,0,0
16.07,Wukong,jng,1,0,1,1,0,1
16.07,Xin Zhao,jng,1,0,1,1,0,1
16.07,Yone,mid,1,0,1,0,0,0
16.07,Zaahen,top,0,1,1,0,1,1
16.07,Zaahen,jng,1,0,1,0,0,0
16.07,Ziggs,bot,1,0,1,0,0,0
16.07,Zilean,sup,1,0,1,0,0,0
16.08,Jarvan IV,jng,0,2,1,0,1,1
16.08,Kled,top,0,2,1,0,1,1
16.08,Sion,top,1,1,1,0,1,1
16.08,Aatrox,jng,1,0,1,1,0,1
16.08,Ashe,bot,1,0,1,0,0,0
16.08,Corki,bot,1,0,1,1,0,1
16.08,Ezreal,bot,0,1,1,0,1,1
16.08,Karma,sup,0,1,1,0,0,0
16.08,LeBlanc,mid,0,1,1,0,0,0
16.08,Nautilus,sup,0,1,1,0,1,1
16.08,Nocturne,jng,1,0,1,0,0,0
16.08,Orianna,mid,0,1,1,0,0,0
16.08,Ornn,top,1,0,1,1,0,1
16.08,Rakan,sup,1,0,1,1,0,1
16.08,Ryze,mid,1,0,1,1,0,1
16.08,Seraphine,sup,1,0,1,0,0,0
16.08,Viktor,mid,1,0,1,0,0,0
16.09,Aatrox,jng,0,2,1,0,1,1
16.09,Akali,mid,0,2,1,0,1,1
16.09,Aurora,mid,0,2,1,0,1,1
16.09,Ahri,mid,1,0,1,0,0,0
16.09,Jayce,jng,1,0,1,0,0,0
16.09,Karma,sup,0,1,1,0,1,1
16.09,Lucian,bot,1,0,1,0,0,0
16.09,Naafiri,top,1,0,1,0,0,0
16.09,Nami,sup,0,1,1,0,0,0
16.09,Pantheon,jng,1,0,1,1,0,1
16.09,Rakan,sup,0,1,1,0,1,1
16.09,Sion,top,1,0,1,1,0,1
16.09,Smolder,bot,1,0,1,1,0,1
16.09,Sylas,mid,1,0,1,1,0,1
16.09,Taric,sup,1,0,1,1,0,1
16.09,Vi,jng,0,1,1,0,0,0
16.09,Yuumi,sup,1,0,1,0,0,0
16.10,Lucian,bot,1,2,2,1,1,2
16.10,Aurora,mid,2,0,2,1,0,1
16.10,Ezreal,bot,0,2,1,0,1,1
16.10,Karma,sup,0,2,2,0,1,1
16.10,Naafiri,jng,0,2,1,0,1,1
16.10,Neeko,sup,2,0,2,0,0,0
16.10,Orianna,mid,1,1,2,1,1,2
16.10,Sion,top,2,0,2,1,0,1
16.10,Wukong,jng,1,1,2,1,0,1
16.10,Xin Zhao,jng,1,1,2,0,1,1
16.10,Yorick,top,0,2,1,0,1,1
16.10,Yunara,bot,2,0,2,1,0,1
16.10,Zoe,mid,1,1,2,0,0,0
16.10,Ahri,mid,1,0,1,0,0,0
16.10,Akali,mid,0,1,1,0,0,0
16.10,Ambessa,top,1,0,1,0,0,0
16.10,Ashe,bot,1,0,1,0,0,0
16.10,Bard,sup,1,0,1,0,0,0
16.10,Caitlyn,bot,1,0,1,0,0,0
16.10,Gnar,top,1,0,1,0,0,0
16.10,Kha'Zix,jng,1,0,1,0,0,0
16.10,Kled,top,1,0,1,1,0,1
16.10,Lee Sin,jng,1,0,1,1,0,1
16.10,Lulu,sup,1,0,1,1,0,1
16.10,Milio,sup,1,0,1,1,0,1
16.10,Nautilus,sup,0,1,1,0,1,1
16.10,Pantheon,jng,1,0,1,0,0,0
16.10,Rakan,sup,0,1,1,0,1,1
16.10,Ryze,mid,0,1,1,0,1,1
16.10,Sylas,mid,0,1,1,0,0,0
16.10,Viktor,mid,0,1,1,0,0,0
