patch,champ,role,picks_by,bans_vs,series_presence
16.03,Dr. Mundo,jng,1,1,2
16.03,Kennen,top,1,1,2
16.03,Leona,sup,2,0,2
16.03,Lucian,bot,1,1,2
16.03,Nami,sup,2,0,2
16.03,Orianna,mid,1,1,2
16.03,Rakan,sup,1,1,2
16.03,Rumble,top,2,0,2
16.03,Ryze,mid,2,0,2
16.03,Sion,top,2,0,2
16.03,Sivir,bot,2,0,2
16.03,Ahri,mid,1,0,1
16.03,Ambessa,jng,1,0,1
16.03,Aphelios,bot,0,1,1
16.03,Aurora,mid,1,0,1
16.03,Bard,sup,1,0,1
16.03,Cassiopeia,mid,1,0,1
16.03,Galio,mid,1,0,1
16.03,Gwen,top,1,0,1
16.03,K'Sante,top,1,0,1
16.03,Karma,sup,1,0,1
16.03,Lulu,sup,0,1,1
16.03,Pantheon,jng,1,0,1
16.03,Rell,sup,1,0,1
16.03,Sylas,mid,0,1,1
16.03,Syndra,mid,0,1,1
16.03,Taliyah,mid,1,0,1
16.03,Trundle,jng,1,0,1
16.03,Xayah,bot,1,0,1
16.03,Xin Zhao,jng,1,0,1
16.03,Zaahen,top,0,1,1
16.03,Zoe,mid,1,0,1
16.06,Akali,mid,0,2,1
16.06,Pantheon,jng,0,2,1
16.06,Varus,bot,1,1,1
16.06,Aatrox,jng,1,0,1
16.06,Ambessa,top,1,0,1
16.06,Ashe,bot,0,1,1
16.06,Aurora,mid,1,0,1
16.06,Ezreal,bot,1,0,1
16.06,Gnar,top,1,0,1
16.06,Hwei,mid,1,0,1
16.06,Jarvan IV,jng,1,0,1
16.06,Karma,sup,0,1,1
16.06,Mel,mid,0,1,1
16.06,Nautilus,sup,1,0,1
16.06,Neeko,sup,1,0,1
16.06,Orianna,mid,0,1,1
16.06,Rumble,top,0,1,1
16.07,Nautilus,sup,0,6,3
16.07,Varus,bot,1,4,3
16.07,Pantheon,jng,2,2,3
16.07,Neeko,sup,2,1,3
16.07,Renekton,top,1,2,2
16.07,Rumble,top,0,3,2
16.07,Ryze,mid,2,1,3
16.07,Xin Zhao,jng,3,0,3
16.07,Anivia,sup,2,0,2
16.07,Aurora,mid,2,0,2
16.07,Ezreal,bot,2,0,2
16.07,Jayce,top,1,1,2
16.07,K'Sante,top,2,0,2
16.07,Nocturne,jng,0,2,1
16.07,Orianna,mid,0,2,2
16.07,Aatrox,jng,0,1,1
16.07,Azir,mid,1,0,1
16.07,Bard,sup,1,0,1
16.07,Caitlyn,bot,0,1,1
16.07,Corki,bot,1,0,1
16.07,Gnar,top,1,0,1
16.07,Jhin,bot,1,0,1
16.07,Kai'Sa,bot,1,0,1
16.07,Leona,sup,1,0,1
16.07,Malphite,jng,0,1,1
16.07,Naafiri,jng,1,0,1
16.07,Sion,top,1,0,1
16.07,Taliyah,mid,1,0,1
16.07,Vi,jng,0,1,1
16.07,Wukong,jng,0,1,1
16.07,Yunara,bot,0,1,1
16.08,Karma,sup,0,5,2
16.08,Ezreal,bot,2,2,2
16.08,Jarvan IV,jng,1,3,2
16.08,Anivia,mid,1,1,2
16.08,Galio,mid,2,0,2
16.08,Neeko,sup,2,0,2
16.08,Pantheon,jng,0,2,2
16.08,Rumble,top,2,0,2
16.08,Ryze,mid,1,1,2
16.08,Sivir,bot,2,0,2
16.08,Xin Zhao,jng,1,1,2
16.08,Zaahen,jng,2,0,2
16.08,Akali,mid,1,0,1
16.08,Ambessa,top,1,0,1
16.08,Bard,sup,1,0,1
16.08,Gnar,top,0,1,1
16.08,Jayce,top,0,1,1
16.08,K'Sante,top,1,0,1
16.08,Kai'Sa,bot,0,1,1
16.08,Leona,sup,0,1,1
16.08,Lulu,sup,1,0,1
16.08,Milio,sup,0,1,1
16.08,Naafiri,jng,0,1,1
16.08,Nautilus,sup,0,1,1
16.08,Orianna,mid,0,1,1
16.08,Rakan,sup,1,0,1
16.08,Seraphine,sup,0,1,1
16.08,Sion,top,1,0,1
16.08,Trundle,jng,1,0,1
16.08,Vi,jng,0,1,1
16.08,Yunara,bot,1,0,1
16.09,Ezreal,bot,1,1,1
16.09,Karma,sup,0,2,1
16.09,Varus,bot,0,2,1
16.09,Ambessa,top,0,1,1
16.09,Aurora,mid,0,1,1
16.09,Bard,sup,0,1,1
16.09,Gwen,top,0,1,1
16.09,K'Sante,top,1,0,1
16.09,Kai'Sa,bot,1,0,1
16.09,Lissandra,mid,1,0,1
16.09,Nautilus,sup,1,0,1
16.09,Neeko,sup,1,0,1
16.09,Nocturne,jng,1,0,1
16.09,Renekton,top,1,0,1
16.09,Ryze,mid,0,1,1
16.09,Skarner,jng,1,0,1
16.09,Zoe,mid,1,0,1
