patch,champ,role,picks_vs,bans_vs
16.08,Rumble,top,1,1
16.08,Seraphine,sup,0,2
16.08,Ambessa,top,1,0
16.08,Annie,mid,0,1
16.08,Ashe,bot,0,1
16.08,Aurora,top,1,0
16.08,Aurora,mid,0,1
16.08,Corki,bot,1,0
16.08,Ezreal,bot,1,0
16.08,Galio,mid,1,0
16.08,Gragas,mid,1,0
16.08,Jarvan IV,jng,1,0
16.08,Jayce,top,1,0
16.08,Kennen,top,1,0
16.08,Lucian,bot,1,0
16.08,Lulu,sup,0,1
16.08,Milio,sup,1,0
16.08,Nami,sup,1,0
16.08,Nautilus,sup,0,1
16.08,Rakan,sup,1,0
16.08,Ryze,mid,1,0
16.08,Sion,top,0,1
16.08,Sivir,bot,1,0
16.08,Syndra,mid,0,1
16.08,Viktor,mid,1,0
16.08,Wukong,jng,1,0
16.08,Xayah,bot,1,0
16.08,Zaahen,jng,1,0
16.09,Caitlyn,bot,0,2
16.09,Jarvan IV,jng,0,2
16.09,Nautilus,sup,1,1
16.09,Orianna,mid,0,2
16.09,Bard,sup,0,1
16.09,Ezreal,bot,1,0
16.09,Gnar,top,0,1
16.09,K'Sante,top,1,0
16.09,Kai'Sa,bot,1,0
16.09,Lissandra,mid,1,0
16.09,Neeko,sup,1,0
16.09,Nocturne,jng,1,0
16.09,Renekton,top,1,0
16.09,Skarner,jng,1,0
16.09,Viktor,mid,0,1
16.09,Zoe,mid,1,0
