patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.03,Cho'Gath,top,1,0,1,0,0,0
16.03,Corki,bot,0,1,1,0,0,0
16.03,Diana,mid,1,0,1,0,0,0
16.03,Dr. Mundo,jng,1,0,1,0,0,0
16.03,Ezreal,bot,1,0,1,0,0,0
16.03,Gwen,top,1,0,1,0,0,0
16.03,Hwei,mid,0,1,1,0,0,0
16.03,Irelia,top,1,0,1,1,0,1
16.03,Jax,top,0,1,1,0,0,0
16.03,K'Sante,top,0,1,1,0,1,1
16.03,Kai'Sa,bot,1,0,1,1,0,1
16.03,Karma,sup,0,1,1,0,0,0
16.03,Karthus,jng,1,0,1,0,0,0
16.03,Leona,sup,0,1,1,0,1,1
16.03,Lulu,sup,0,1,1,0,0,0
16.03,Malphite,jng,1,0,1,0,0,0
16.03,Olaf,top,1,0,1,0,0,0
16.03,Orianna,sup,1,0,1,0,0,0
16.03,Ornn,top,0,1,1,0,1,1
16.03,Rell,sup,0,1,1,0,1,1
16.03,Renekton,mid,1,0,1,0,0,0
16.03,Rumble,top,1,0,1,1,0,1
16.03,Seraphine,sup,1,0,1,0,0,0
16.03,Singed,top,1,0,1,0,0,0
16.03,Taliyah,mid,0,1,1,0,0,0
16.03,Thresh,sup,1,0,1,0,0,0
16.03,Tristana,mid,1,0,1,1,0,1
16.03,Wukong,jng,1,0,1,0,0,0
16.03,Xin Zhao,jng,1,0,1,0,0,0
16.03,Yone,mid,1,0,1,0,0,0
16.03,Yunara,bot,0,1,1,0,1,1
16.04,Karthus,jng,0,4,1,0,0,0
16.04,Vladimir,mid,0,4,1,0,0,0
16.04,Syndra,mid,1,2,1,0,0,0
16.04,Ashe,bot,0,2,1,0,0,0
16.04,Jarvan IV,jng,0,2,1,0,1,1
16.04,Nautilus,sup,1,1,1,0,1,1
16.04,Ahri,mid,1,0,1,0,0,0
16.04,Ambessa,jng,1,0,1,0,0,0
16.04,Azir,mid,0,1,1,0,1,1
16.04,Blitzcrank,sup,1,0,1,0,0,0
16.04,Dr. Mundo,jng,1,0,1,0,0,0
16.04,Gangplank,top,0,1,1,0,0,0
16.04,Gnar,top,0,1,1,0,0,0
16.04,Hwei,mid,1,0,1,0,0,0
16.04,Irelia,top,0,1,1,0,0,0
16.04,Ivern,jng,1,0,1,1,0,1
16.04,Jinx,bot,1,0,1,0,0,0
16.04,Kayle,top,0,1,1,0,0,0
16.04,Leona,sup,1,0,1,1,0,1
16.04,Lucian,bot,1,0,1,0,0,0
16.04,Mel,bot,1,0,1,0,0,0
16.04,Nami,sup,1,0,1,0,0,0
16.04,Neeko,sup,0,1,1,0,1,1
16.04,Olaf,top,0,1,1,0,0,0
16.04,Rell,sup,0,1,1,0,1,1
16.04,Renekton,top,1,0,1,0,0,0
16.04,Rumble,top,1,0,1,1,0,1
16.04,Singed,top,1,0,1,0,0,0
16.04,Sivir,bot,1,0,1,1,0,1
16.04,Smolder,bot,0,1,1,0,0,0
16.04,Smolder,top,1,0,1,0,0,0
16.04,Tristana,mid,1,0,1,1,0,1
16.04,Viktor,mid,1,0,1,0,0,0
16.04,Wukong,jng,1,0,1,0,0,0
16.04,Yone,mid,0,1,1,0,0,0
16.04,Yone,top,1,0,1,0,0,0
16.04,Yuumi,sup,1,0,1,0,0,0
16.04,Zaahen,jng,1,0,1,0,0,0
16.04,Zeri,bot,1,0,1,0,0,0
16.07,Ashe,bot,1,2,2,1,1,2
16.07,Ivern,jng,1,2,2,1,1,2
16.07,Gnar,top,1,1,2,0,0,0
16.07,Orianna,mid,0,2,1,0,1,1
16.07,Syndra,mid,0,2,1,0,1,1
16.07,Ahri,mid,1,0,1,0,0,0
16.07,Ambessa,jng,1,0,1,0,0,0
16.07,Ambessa,top,0,1,1,0,1,1
16.07,Anivia,mid,1,0,1,1,0,1
16.07,Corki,bot,1,0,1,0,0,0
16.07,Ezreal,bot,1,0,1,0,0,0
16.07,Galio,top,1,0,1,1,0,1
16.07,Gwen,top,0,1,1,0,0,0
16.07,Jarvan IV,jng,0,1,1,0,1,1
16.07,Kai'Sa,bot,1,0,1,1,0,1
16.07,Karma,sup,0,1,1,0,0,0
16.07,Kayle,top,1,0,1,0,0,0
16.07,Lee Sin,jng,0,1,1,0,0,0
16.07,Leona,sup,1,0,1,1,0,1
16.07,Lulu,sup,0,1,1,0,1,1
16.07,Milio,sup,0,1,1,0,1,1
16.07,Nami,sup,1,0,1,0,0,0
16.07,Nautilus,sup,0,1,1,0,1,1
16.07,Neeko,mid,1,0,1,0,0,0
16.07,Neeko,sup,1,0,1,0,0,0
16.07,Nocturne,jng,1,0,1,0,0,0
16.07,Ornn,top,1,0,1,1,0,1
16.07,Pantheon,jng,1,0,1,1,0,1
16.07,Rell,sup,0,1,1,0,1,1
16.07,Ryze,mid,0,1,1,0,0,0
16.07,Sona,sup,1,0,1,1,0,1
16.07,Tristana,mid,1,0,1,1,0,1
16.07,Vi,jng,0,1,1,0,0,0
16.08,Jarvan IV,jng,1,2,2,1,1,2
16.08,Nautilus,sup,1,2,2,0,1,1
16.08,Ahri,mid,0,2,2,0,1,1
16.08,Anivia,mid,1,1,2,1,0,1
16.08,Ashe,bot,1,1,2,1,0,1
16.08,Aurora,mid,0,2,1,0,0,0
16.08,Ivern,jng,0,2,1,0,1,1
16.08,Karma,sup,0,2,1,0,1,1
16.08,Rumble,top,1,1,2,0,1,1
16.08,Syndra,mid,0,2,2,0,0,0
16.08,Akali,mid,1,0,1,1,0,1
16.08,Alistar,sup,0,1,1,0,0,0
16.08,Ambessa,top,1,0,1,1,0,1
16.08,Aurora,top,1,0,1,0,0,0
16.08,Bard,sup,0,1,1,0,1,1
16.08,Caitlyn,bot,0,1,1,0,0,0
16.08,Cassiopeia,mid,1,0,1,0,0,0
16.08,Corki,bot,1,0,1,0,0,0
16.08,Darius,jng,1,0,1,1,0,1
16.08,Ezreal,bot,1,0,1,1,0,1
16.08,Hwei,mid,1,0,1,0,0,0
16.08,Jax,top,1,0,1,0,0,0
16.08,Jhin,bot,0,1,1,0,0,0
16.08,Jinx,bot,1,0,1,0,0,0
16.08,Nami,sup,1,0,1,0,0,0
16.08,Neeko,sup,1,0,1,1,0,1
16.08,Pantheon,jng,1,0,1,0,0,0
16.08,Rakan,sup,0,1,1,0,1,1
16.08,Rell,sup,0,1,1,0,0,0
16.08,Seraphine,bot,1,0,1,0,0,0
16.08,Seraphine,sup,1,0,1,1,0,1
16.08,Sion,top,1,0,1,1,0,1
16.08,Soraka,sup,1,0,1,0,0,0
16.08,Vi,jng,1,0,1,0,0,0
16.08,Wukong,jng,1,0,1,0,0,0
16.08,Xin Zhao,jng,0,1,1,0,1,1
16.08,Yone,mid,1,0,1,0,0,0
16.08,Yorick,top,0,1,1,0,1,1
16.09,Orianna,mid,1,1,1,0,1,1
16.09,Seraphine,sup,0,2,1,0,1,1
16.09,Taliyah,mid,0,2,1,0,1,1
16.09,Varus,bot,0,2,1,0,1,1
16.09,Ahri,mid,0,1,1,0,1,1
16.09,Anivia,top,1,0,1,1,0,1
16.09,Diana,mid,1,0,1,1,0,1
16.09,Ezreal,bot,1,0,1,1,0,1
16.09,Karma,sup,1,0,1,1,0,1
16.09,Lee Sin,jng,1,0,1,0,0,0
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Pantheon,jng,1,0,1,1,0,1
16.09,Singed,top,1,0,1,0,0,0
16.09,Vi,jng,0,1,1,0,0,0
16.09,Xin Zhao,jng,0,1,1,0,0,0
16.09,Yunara,bot,1,0,1,0,0,0
16.10,Smolder,bot,1,2,2,1,1,2
16.10,Ahri,mid,2,0,2,0,0,0
16.10,Anivia,mid,0,2,1,0,1,1
16.10,Ashe,bot,2,0,2,1,0,1
16.10,Ezreal,bot,0,2,1,0,1,1
16.10,Nocturne,jng,0,2,1,0,1,1
16.10,Pantheon,jng,1,1,2,1,0,1
16.10,Seraphine,sup,2,0,2,1,0,1
16.10,Syndra,mid,1,1,2,1,1,2
16.10,Varus,bot,0,2,1,0,1,1
16.10,Akali,mid,0,1,1,0,1,1
16.10,Alistar,sup,1,0,1,1,0,1
16.10,Ambessa,top,0,1,1,0,1,1
16.10,Braum,sup,0,1,1,0,1,1
16.10,Darius,jng,1,0,1,0,0,0
16.10,Ivern,jng,0,1,1,0,0,0
16.10,Lulu,sup,1,0,1,0,0,0
16.10,Neeko,sup,0,1,1,0,1,1
16.10,Orianna,mid,0,1,1,0,0,0
16.10,Renekton,top,1,0,1,1,0,1
16.10,Rumble,top,1,0,1,1,0,1
16.10,Singed,top,1,0,1,0,0,0
16.10,Sion,top,1,0,1,0,0,0
16.10,Trundle,jng,1,0,1,0,0,0
16.10,Vi,jng,0,1,1,0,0,0
16.10,Vladimir,mid,0,1,1,0,0,0
16.10,Xerath,mid,1,0,1,1,0,1
16.10,Xin Zhao,jng,1,0,1,1,0,1
16.10,Yunara,bot,1,0,1,0,0,0
