patch,champ,role,picks_by,bans_vs,series_presence
16.05,K'Sante,top,0,1,1
16.05,Leona,sup,1,0,1
16.05,Malphite,top,1,0,1
16.05,Morgana,mid,0,1,1
16.05,Pyke,sup,0,1,1
16.05,Rakan,sup,1,0,1
16.05,Ryze,mid,0,1,1
16.05,Syndra,mid,0,1,1
16.05,Taliyah,mid,1,0,1
16.05,Yorick,top,1,0,1
16.06,Akali,mid,0,3,3
16.06,Jarvan IV,jng,2,1,3
16.06,Aurora,mid,1,1,2
16.06,Corki,bot,2,0,2
16.06,Nami,sup,1,1,2
16.06,Nautilus,sup,1,1,2
16.06,Neeko,sup,0,2,2
16.06,Orianna,mid,1,1,2
16.06,Darius,top,0,1,1
16.06,Ezreal,bot,1,0,1
16.06,Gwen,top,0,1,1
16.06,Kai'Sa,bot,0,1,1
16.06,Karma,sup,1,0,1
16.06,LeBlanc,mid,0,1,1
16.06,Malphite,top,1,0,1
16.06,Rell,sup,0,1,1
16.06,Sion,top,1,0,1
16.06,Syndra,mid,1,0,1
16.06,Xin Zhao,jng,1,0,1
16.06,Zaahen,top,1,0,1
16.07,Akali,mid,0,4,4
16.07,Ahri,mid,1,2,3
16.07,Ezreal,bot,3,0,3
16.07,Karma,sup,1,2,3
16.07,LeBlanc,mid,1,2,3
16.07,Gwen,top,0,2,2
16.07,Jarvan IV,jng,1,1,2
16.07,Orianna,mid,1,1,2
16.07,Rakan,sup,2,0,2
16.07,Zaahen,top,2,0,2
16.07,Aurora,mid,0,1,1
16.07,Darius,top,0,1,1
16.07,Dr. Mundo,jng,0,1,1
16.07,Ekko,mid,0,1,1
16.07,Fiora,top,1,0,1
16.07,Hecarim,jng,0,1,1
16.07,Nami,sup,1,0,1
16.07,Seraphine,sup,0,1,1
16.07,Sett,top,1,0,1
16.07,Syndra,mid,1,0,1
16.07,Vi,jng,1,0,1
16.07,Xin Zhao,jng,1,0,1
16.07,Yunara,bot,1,0,1
16.07,Zaahen,jng,1,0,1
16.08,Akali,mid,0,3,1
16.08,LeBlanc,mid,0,3,1
16.08,Bard,sup,1,1,1
16.08,Gwen,top,0,2,1
16.08,Ahri,mid,1,0,1
16.08,Ashe,bot,1,0,1
16.08,Aurora,mid,1,0,1
16.08,Dr. Mundo,top,1,0,1
16.08,Ekko,mid,0,1,1
16.08,Ezreal,bot,1,0,1
16.08,Jarvan IV,jng,1,0,1
16.08,Jhin,bot,1,0,1
16.08,K'Sante,top,1,0,1
16.08,Karma,sup,1,0,1
16.08,Lulu,sup,0,1,1
16.08,Malphite,jng,0,1,1
16.08,Neeko,sup,0,1,1
16.08,Orianna,mid,1,0,1
16.08,Pantheon,jng,1,0,1
16.08,Rakan,sup,1,0,1
16.08,Sivir,bot,0,1,1
16.08,Syndra,mid,0,1,1
16.08,Vi,jng,1,0,1
16.08,Yorick,top,1,0,1
16.09,Akali,mid,0,8,2
16.09,Ezreal,bot,0,6,2
16.09,Zaahen,top,0,5,1
16.09,Orianna,mid,1,3,2
16.09,Yorick,top,1,3,2
16.09,Nautilus,sup,1,2,2
16.09,Ahri,mid,2,0,2
16.09,Aurora,mid,1,1,1
16.09,Jarvan IV,jng,2,0,2
16.09,K'Sante,top,2,0,2
16.09,Kai'Sa,bot,2,0,2
16.09,Karma,sup,2,0,2
16.09,Kayn,jng,1,1,2
16.09,Nami,sup,2,0,2
16.09,Rell,sup,2,0,2
16.09,Syndra,mid,0,2,1
16.09,Taliyah,mid,0,2,1
16.09,Ashe,bot,1,0,1
16.09,Brand,jng,1,0,1
16.09,Corki,bot,1,0,1
16.09,Darius,top,1,0,1
16.09,Dr. Mundo,top,1,0,1
16.09,Ekko,mid,0,1,1
16.09,Gnar,top,1,0,1
16.09,Gragas,top,1,0,1
16.09,Hecarim,jng,0,1,1
16.09,LeBlanc,mid,1,0,1
16.09,Lillia,jng,1,0,1
16.09,Lulu,sup,1,0,1
16.09,Malphite,jng,0,1,1
16.09,Malphite,top,1,0,1
16.09,Miss Fortune,bot,1,0,1
16.09,Morgana,jng,1,0,1
16.09,Naafiri,jng,0,1,1
16.09,Naafiri,mid,1,0,1
16.09,Nocturne,jng,1,0,1
16.09,Qiyana,jng,0,1,1
16.09,Sion,top,0,1,1
16.09,Smolder,bot,1,0,1
16.09,Trundle,jng,0,1,1
16.09,Varus,bot,1,0,1
16.09,Veigar,mid,1,0,1
16.09,Viktor,mid,1,0,1
16.09,Yunara,bot,1,0,1
16.09,Zaahen,jng,1,0,1
