patch,champ,role,picks_by,bans_vs
16.09,Galio,mid,1,0
16.09,Gnar,top,0,1
16.09,Jhin,bot,0,1
16.09,Kai'Sa,bot,1,0
16.09,Kindred,jng,1,0
16.09,Leona,sup,0,1
16.09,Lulu,sup,0,1
16.09,Maokai,top,1,0
16.09,Naafiri,jng,1,0
16.09,Olaf,top,0,1
16.09,Rek'Sai,jng,1,0
16.09,Sion,mid,1,0
16.09,Sivir,bot,1,0
16.09,Vi,jng,0,1
16.09,Wukong,jng,1,0
16.10,Nocturne,jng,0,3
16.10,Annie,mid,0,2
16.10,Jarvan IV,jng,0,2
16.10,Neeko,sup,1,1
16.10,Vi,jng,0,2
16.10,Alistar,sup,1,0
16.10,Anivia,mid,0,1
16.10,Ashe,bot,1,0
16.10,Bard,sup,0,1
16.10,Caitlyn,bot,1,0
16.10,Galio,mid,1,0
16.10,Jax,top,1,0
16.10,K'Sante,top,1,0
16.10,Lee Sin,jng,1,0
16.10,Maokai,top,1,0
16.10,Mel,mid,0,1
16.10,Naafiri,jng,1,0
16.10,Nidalee,jng,1,0
16.10,Orianna,mid,1,0
16.10,Pantheon,mid,1,0
16.10,Ryze,mid,0,1
16.10,Seraphine,sup,1,0
16.10,Sion,top,0,1
16.10,Varus,bot,1,0
