patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.04,Xayah,bot,1,0,1,0,0,0
16.04,Xin Zhao,jng,1,0,1,1,0,1
16.04,Zaahen,jng,1,0,1,0,0,0
16.04,Zilean,sup,1,0,1,0,0,0
16.04,Zoe,mid,1,0,1,0,0,0
16.05,Jarvan IV,jng,0,3,1,0,1,1
16.05,Vi,jng,1,2,1,0,1,1
16.05,Nami,sup,0,2,1,0,1,1
16.05,Orianna,mid,0,2,1,0,1,1
16.05,Viktor,mid,1,1,1,0,0,0
16.05,Akali,mid,0,1,1,0,0,0
16.05,Ambessa,top,1,0,1,0,0,0
16.05,Bard,sup,0,1,1,0,1,1
16.05,Braum,sup,1,0,1,1,0,1
16.05,Ezreal,bot,1,0,1,0,0,0
16.05,Gwen,top,1,0,1,0,0,0
16.05,Karma,sup,1,0,1,0,0,0
16.05,Kog'Maw,bot,1,0,1,1,0,1
16.05,LeBlanc,mid,0,1,1,0,0,0
16.05,Leona,sup,1,0,1,0,0,0
16.05,Lulu,sup,0,1,1,0,0,0
16.05,Mel,mid,0,1,1,0,0,0
16.05,Pantheon,jng,1,0,1,1,0,1
16.05,Rumble,top,1,0,1,1,0,1
16.05,Ryze,mid,1,0,1,1,0,1
16.05,Trundle,jng,1,0,1,0,0,0
16.05,Varus,bot,1,0,1,0,0,0
16.05,Yone,mid,1,0,1,0,0,0
16.06,Aatrox,jng,0,2,1,0,1,1
16.06,LeBlanc,mid,0,2,1,0,1,1
16.06,Qiyana,jng,0,2,1,0,1,1
16.06,Ahri,mid,1,0,1,0,0,0
16.06,Akali,mid,1,0,1,1,0,1
16.06,Ambessa,top,0,1,1,0,1,1
16.06,Ambessa,jng,1,0,1,0,0,0
16.06,Corki,bot,1,0,1,0,0,0
16.06,Ezreal,bot,1,0,1,1,0,1
16.06,Gnar,top,1,0,1,1,0,1
16.06,Jarvan IV,jng,0,1,1,0,0,0
16.06,Karma,sup,1,0,1,1,0,1
16.06,Nami,sup,1,0,1,0,0,0
16.06,Nocturne,jng,0,1,1,0,0,0
16.06,Rumble,top,1,0,1,0,0,0
16.06,Wukong,jng,1,0,1,1,0,1
16.06,Xin Zhao,jng,0,1,1,0,1,1
16.07,Karma,sup,0,4,2,0,1,1
16.07,Orianna,mid,0,4,2,0,1,1
16.07,Sion,top,1,3,2,0,1,1
16.07,Akali,mid,0,3,1,0,1,1
16.07,Wukong,jng,1,2,2,0,1,1
16.07,Bard,sup,2,0,2,1,0,1
16.07,Gnar,top,0,2,1,0,1,1
16.07,Lulu,sup,1,1,2,1,1,2
16.07,Nautilus,sup,0,2,1,0,1,1
16.07,Renekton,top,1,1,2,1,0,1
16.07,Rumble,top,1,1,2,1,0,1
16.07,Varus,bot,1,1,2,0,0,0
16.07,Yunara,bot,2,0,2,2,0,2
16.07,Aatrox,jng,1,0,1,0,0,0
16.07,Ahri,mid,1,0,1,0,0,0
16.07,Alistar,sup,1,0,1,0,0,0
16.07,Ambessa,top,0,1,1,0,0,0
16.07,Aurora,mid,1,0,1,1,0,1
16.07,Azir,mid,1,0,1,0,0,0
16.07,Cassiopeia,mid,0,1,1,0,0,0
16.07,Corki,bot,1,0,1,0,0,0
16.07,Dr. Mundo,jng,1,0,1,0,0,0
16.07,Ezreal,bot,0,1,1,0,1,1
16.07,Galio,mid,0,1,1,0,0,0
16.07,Gwen,top,0,1,1,0,1,1
16.07,Jarvan IV,jng,1,0,1,0,0,0
16.07,Jax,jng,1,0,1,1,0,1
16.07,Kai'Sa,bot,1,0,1,0,0,0
16.07,LeBlanc,mid,1,0,1,1,0,1
16.07,Nami,sup,1,0,1,0,0,0
16.07,Ornn,top,1,0,1,0,0,0
16.07,Pantheon,jng,0,1,1,0,0,0
16.07,Rakan,sup,1,0,1,0,0,0
16.07,Ryze,mid,1,0,1,0,0,0
16.07,Shen,top,1,0,1,0,0,0
16.07,Sivir,bot,1,0,1,0,0,0
16.07,Syndra,mid,1,0,1,0,0,0
16.07,Vi,jng,1,0,1,1,0,1
16.07,Volibear,top,1,0,1,0,0,0
16.08,Karma,sup,0,2,1,0,1,1
16.08,Nami,sup,0,2,1,0,1,1
16.08,Orianna,mid,0,2,1,0,1,1
16.08,Aurora,mid,1,0,1,0,0,0
16.08,Azir,mid,1,0,1,1,0,1
16.08,Gnar,top,1,0,1,0,0,0
16.08,Jayce,top,0,1,1,0,0,0
16.08,Jhin,bot,1,0,1,1,0,1
16.08,Kai'Sa,bot,1,0,1,0,0,0
16.08,LeBlanc,mid,0,1,1,0,0,0
16.08,Lee Sin,jng,1,0,1,0,0,0
16.08,Leona,sup,1,0,1,0,0,0
16.08,Nautilus,sup,0,1,1,0,1,1
16.08,Rell,sup,1,0,1,1,0,1
16.08,Rumble,top,1,0,1,1,0,1
16.08,Xin Zhao,jng,1,0,1,1,0,1
16.09,Aurora,mid,0,3,1,0,1,1
16.09,Karma,sup,0,2,1,0,1,1
16.09,Lulu,sup,1,1,1,0,1,1
16.09,Orianna,mid,0,2,1,0,1,1
16.09,Xin Zhao,jng,0,2,1,0,0,0
16.09,Ahri,mid,1,0,1,0,0,0
16.09,Ashe,bot,1,0,1,1,0,1
16.09,Azir,mid,1,0,1,0,0,0
16.09,Bard,sup,0,1,1,0,1,1
16.09,Camille,sup,1,0,1,1,0,1
16.09,Ezreal,bot,0,1,1,0,0,0
16.09,Gnar,top,1,0,1,0,0,0
16.09,Kha'Zix,jng,1,0,1,0,0,0
16.09,Lee Sin,jng,1,0,1,1,0,1
16.09,Lucian,bot,1,0,1,0,0,0
16.09,Milio,sup,1,0,1,0,0,0
16.09,Nocturne,jng,0,1,1,0,0,0
16.09,Rumble,top,1,0,1,1,0,1
16.09,Sion,top,1,0,1,0,0,0
16.09,Syndra,mid,1,0,1,1,0,1
16.09,Varus,bot,0,1,1,0,0,0
16.09,Vi,jng,0,1,1,0,0,0
16.09,Wukong,jng,1,0,1,0,0,0
16.09,Yunara,bot,1,0,1,0,0,0
16.10,Aurora,mid,1,1,1,0,1,1
16.10,Bard,sup,1,1,2,0,0,0
16.10,LeBlanc,mid,1,1,2,1,1,2
16.10,Nautilus,sup,0,2,1,0,1,1
16.10,Rumble,top,0,2,1,0,1,1
16.10,Varus,bot,0,2,1,0,1,1
16.10,Xin Zhao,jng,1,1,2,1,0,1
16.10,Akali,mid,1,0,1,1,0,1
16.10,Ashe,bot,1,0,1,1,0,1
16.10,Azir,mid,0,1,1,0,0,0
16.10,Caitlyn,bot,1,0,1,0,0,0
16.10,Ezreal,bot,1,0,1,0,0,0
16.10,Gnar,top,0,1,1,0,1,1
16.10,Gwen,top,1,0,1,1,0,1
16.10,Jarvan IV,jng,1,0,1,1,0,1
16.10,Jayce,top,1,0,1,0,0,0
16.10,K'Sante,top,1,0,1,1,0,1
16.10,Karma,sup,0,1,1,0,1,1
16.10,Lee Sin,jng,0,1,1,0,1,1
16.10,Lulu,sup,1,0,1,1,0,1
16.10,Nami,sup,0,1,1,0,0,0
16.10,Orianna,mid,0,1,1,0,0,0
16.10,Ornn,top,1,0,1,0,0,0
16.10,Pantheon,jng,1,0,1,0,0,0
16.10,Ryze,mid,0,1,1,0,0,0
16.10,Seraphine,sup,1,0,1,1,0,1
16.10,Skarner,jng,1,0,1,0,0,0
16.10,Vi,jng,0,1,1,0,1,1
16.10,Viktor,mid,1,0,1,0,0,0
16.10,Wukong,jng,0,1,1,0,1,1
16.10,Yunara,bot,1,0,1,1,0,1
16.10,Yuumi,sup,1,0,1,0,0,0
