patch,champ,role,picks_vs,bans_vs
16.05,Galio,mid,3,0
16.05,Jhin,bot,3,0
16.05,Karma,sup,2,1
16.05,Neeko,sup,1,2
16.05,Pantheon,jng,3,0
16.05,Viktor,mid,2,1
16.05,Ahri,mid,1,1
16.05,Caitlyn,bot,1,1
16.05,Corki,bot,2,0
16.05,Gwen,top,2,0
16.05,Jayce,jng,2,0
16.05,K'Sante,top,1,1
16.05,Lee Sin,jng,1,1
16.05,Lucian,bot,2,0
16.05,Lulu,sup,0,2
16.05,Mel,mid,2,0
16.05,Nautilus,sup,1,1
16.05,Rakan,sup,0,2
16.05,Sivir,bot,0,2
16.05,Varus,bot,0,2
16.05,Viego,jng,2,0
16.05,Xin Zhao,jng,2,0
16.05,Yunara,bot,1,1
16.05,Aatrox,top,1,0
16.05,Akali,mid,0,1
16.05,Amumu,sup,0,1
16.05,Anivia,sup,1,0
16.05,Ashe,bot,0,1
16.05,Bard,sup,0,1
16.05,Blitzcrank,sup,1,0
16.05,Braum,sup,1,0
16.05,Camille,sup,1,0
16.05,Cho'Gath,top,1,0
16.05,Gnar,top,0,1
16.05,Hwei,mid,1,0
16.05,Jax,top,1,0
16.05,Jayce,top,0,1
16.05,Malphite,jng,0,1
16.05,Miss Fortune,bot,1,0
16.05,Nidalee,jng,1,0
16.05,Ornn,top,1,0
16.05,Poppy,jng,1,0
16.05,Qiyana,jng,1,0
16.05,Rell,sup,1,0
16.05,Renata Glasc,sup,0,1
16.05,Seraphine,sup,1,0
16.05,Sett,top,1,0
16.05,Sion,top,1,0
16.05,Sion,mid,1,0
16.05,Sylas,mid,1,0
16.05,Syndra,mid,1,0
16.05,Taliyah,mid,0,1
16.05,Twisted Fate,mid,1,0
16.05,Volibear,top,1,0
16.05,Volibear,jng,1,0
16.05,Wukong,jng,0,1
16.05,Xayah,bot,1,0
16.05,Yone,mid,1,0
16.05,Yorick,top,0,1
16.05,Zaahen,jng,1,0
16.05,Zoe,mid,1,0
16.05,Zyra,jng,1,0
16.09,Pantheon,jng,1,4
16.09,Xin Zhao,jng,3,2
16.09,Ahri,mid,0,4
16.09,Nautilus,sup,3,1
16.09,Nocturne,jng,2,2
16.09,Orianna,mid,0,4
16.09,Seraphine,sup,2,2
16.09,Anivia,mid,1,2
16.09,Ezreal,bot,2,1
16.09,Karma,sup,1,2
16.09,Ryze,mid,1,2
16.09,Varus,bot,0,3
16.09,Aurora,mid,1,1
16.09,Azir,mid,1,1
16.09,Jhin,bot,2,0
16.09,K'Sante,top,2,0
16.09,Rumble,top,0,2
16.09,Sion,top,2,0
16.09,Annie,mid,1,0
16.09,Ashe,bot,1,0
16.09,Bard,sup,1,0
16.09,Camille,top,1,0
16.09,Cassiopeia,mid,1,0
16.09,Corki,bot,1,0
16.09,Galio,mid,1,0
16.09,Gnar,top,1,0
16.09,Gwen,top,0,1
16.09,Jarvan IV,jng,0,1
16.09,Jayce,top,0,1
16.09,LeBlanc,mid,0,1
16.09,Lee Sin,jng,1,0
16.09,Lucian,bot,1,0
16.09,Mel,mid,0,1
16.09,Milio,sup,1,0
16.09,Naafiri,jng,0,1
16.09,Nami,sup,1,0
16.09,Ornn,top,1,0
16.09,Renekton,top,1,0
16.09,Senna,bot,1,0
16.09,Sivir,bot,1,0
16.09,Skarner,jng,1,0
16.09,Taliyah,mid,0,1
16.09,Twisted Fate,mid,1,0
16.09,Vi,jng,1,0
16.09,Viktor,mid,1,0
16.09,Yorick,top,1,0
