patch,champ,role,picks_vs,bans_vs
16.02,Nautilus,sup,1,0
16.02,Ornn,top,1,0
16.02,Sion,top,1,0
16.02,Varus,bot,1,0
16.02,Xin Zhao,jng,1,0
16.02,Yunara,bot,1,0
16.03,Fiora,top,0,8
16.03,Neeko,sup,2,6
16.03,Azir,mid,2,3
16.03,Caitlyn,bot,1,4
16.03,Jayce,top,0,5
16.03,Vi,jng,3,2
16.03,Ezreal,bot,2,2
16.03,Sion,top,4,0
16.03,Varus,bot,2,2
16.03,Wukong,jng,2,2
16.03,Aatrox,jng,0,3
16.03,Bard,sup,0,3
16.03,Kai'Sa,bot,3,0
16.03,Karma,sup,2,1
16.03,Poppy,sup,0,3
16.03,Rell,sup,3,0
16.03,Rumble,top,1,2
16.03,Taliyah,mid,1,2
16.03,Ahri,mid,2,0
16.03,Akali,mid,2,0
16.03,Alistar,sup,1,1
16.03,Ambessa,top,0,2
16.03,Ambessa,jng,2,0
16.03,Braum,sup,0,2
16.03,Galio,mid,1,1
16.03,Gwen,top,1,1
16.03,Jarvan IV,jng,2,0
16.03,Leona,sup,2,0
16.03,Lulu,sup,0,2
16.03,Nocturne,jng,2,0
16.03,Olaf,top,0,2
16.03,Rakan,sup,2,0
16.03,Renekton,top,2,0
16.03,Ryze,mid,1,1
16.03,Xayah,bot,2,0
16.03,Yunara,bot,1,1
16.03,Aatrox,top,1,0
16.03,Aphelios,bot,1,0
16.03,Cassiopeia,mid,1,0
16.03,Dr. Mundo,jng,0,1
16.03,Gnar,top,0,1
16.03,Jax,top,0,1
16.03,K'Sante,top,1,0
16.03,Kennen,top,1,0
16.03,LeBlanc,mid,1,0
16.03,Lucian,bot,1,0
16.03,Mel,mid,1,0
16.03,Naafiri,jng,0,1
16.03,Nautilus,sup,1,0
16.03,Orianna,mid,1,0
16.03,Ornn,top,1,0
16.03,Viego,jng,1,0
16.03,Xin Zhao,jng,1,0
16.03,Zaahen,top,1,0
16.07,Qiyana,jng,1,13
16.07,Nocturne,jng,2,4
16.07,Rengar,jng,1,5
16.07,Sion,top,5,1
16.07,Xin Zhao,jng,5,1
16.07,Zaahen,top,0,6
16.07,Ambessa,top,4,1
16.07,K'Sante,top,1,4
16.07,Lulu,sup,4,1
16.07,Nautilus,sup,2,3
16.07,Yunara,bot,5,0
16.07,Ashe,bot,1,3
16.07,Bard,sup,3,1
16.07,Caitlyn,bot,2,2
16.07,Jarvan IV,jng,2,2
16.07,Naafiri,jng,0,4
16.07,Nami,sup,2,2
16.07,Neeko,sup,1,3
16.07,Pantheon,jng,2,2
16.07,Ryze,mid,4,0
16.07,Seraphine,sup,2,2
16.07,Yone,mid,0,4
16.07,Akali,mid,3,0
16.07,Dr. Mundo,jng,2,1
16.07,Renekton,top,0,3
16.07,Rumble,top,3,0
16.07,Syndra,mid,3,0
16.07,Vi,jng,1,2
16.07,Wukong,jng,1,2
16.07,Ahri,mid,1,1
16.07,Corki,bot,2,0
16.07,Galio,mid,1,1
16.07,Jax,top,0,2
16.07,Karma,sup,0,2
16.07,Kled,top,0,2
16.07,Mel,mid,1,1
16.07,Orianna,mid,0,2
16.07,Rell,sup,1,1
16.07,Sivir,bot,2,0
16.07,Varus,bot,2,0
16.07,Viktor,mid,1,1
16.07,Aphelios,bot,1,0
16.07,Aurelion Sol,mid,1,0
16.07,Aurora,mid,1,0
16.07,Braum,sup,1,0
16.07,Cassiopeia,mid,1,0
16.07,Fiora,top,1,0
16.07,Garen,top,0,1
16.07,Gnar,top,1,0
16.07,Gwen,top,0,1
16.07,Jhin,bot,1,0
16.07,Kai'Sa,bot,1,0
16.07,Kog'Maw,bot,1,0
16.07,LeBlanc,mid,1,0
16.07,Leona,sup,0,1
16.07,Malphite,jng,0,1
16.07,Ornn,top,1,0
16.07,Poppy,sup,0,1
16.07,Rakan,sup,1,0
16.07,Skarner,jng,1,0
16.07,Thresh,sup,1,0
16.07,Udyr,top,1,0
16.07,Vayne,top,1,0
16.09,Nocturne,jng,0,5
16.09,Orianna,mid,1,4
16.09,Kai'Sa,bot,1,3
16.09,Naafiri,jng,0,4
16.09,Karma,sup,2,1
16.09,Seraphine,sup,1,2
16.09,Sivir,bot,1,2
16.09,Caitlyn,bot,0,2
16.09,Corki,bot,1,1
16.09,Ezreal,bot,0,2
16.09,Gnar,top,2,0
16.09,Kled,top,0,2
16.09,Lulu,sup,1,1
16.09,Neeko,sup,0,2
16.09,Qiyana,jng,0,2
16.09,Sion,top,1,1
16.09,Smolder,bot,2,0
16.09,Viktor,mid,1,1
16.09,Wukong,jng,2,0
16.09,Aatrox,top,1,0
16.09,Akali,mid,1,0
16.09,Alistar,sup,1,0
16.09,Ambessa,top,1,0
16.09,Ashe,bot,1,0
16.09,Aurora,mid,1,0
16.09,Azir,mid,0,1
16.09,Blitzcrank,sup,1,0
16.09,Dr. Mundo,jng,1,0
16.09,Dr. Mundo,top,1,0
16.09,Galio,top,1,0
16.09,Hwei,mid,1,0
16.09,Jayce,top,1,0
16.09,Jhin,bot,1,0
16.09,K'Sante,top,0,1
16.09,Kha'Zix,jng,0,1
16.09,Lee Sin,jng,1,0
16.09,Lissandra,mid,1,0
16.09,Nami,sup,1,0
16.09,Nautilus,sup,1,0
16.09,Ryze,mid,1,0
16.09,Skarner,jng,1,0
16.09,Syndra,mid,1,0
16.09,Vi,jng,0,1
16.09,Xin Zhao,jng,1,0
16.09,Yunara,bot,1,0
16.09,Zaahen,top,0,1
16.09,Zaahen,jng,1,0
16.09,Zac,jng,1,0
