patch,champ,role,picks_vs,bans_vs
16.03,Irelia,top,1,0
16.03,Jhin,bot,0,1
16.03,Jinx,bot,1,0
16.03,Kai'Sa,bot,1,0
16.03,Karma,sup,0,1
16.03,Karthus,jng,1,0
16.03,Naafiri,jng,0,1
16.03,Neeko,sup,1,0
16.03,Nocturne,jng,0,1
16.03,Orianna,mid,0,1
16.03,Pantheon,jng,1,0
16.03,Rell,sup,0,1
16.03,Renekton,top,1,0
16.03,Sion,top,1,0
16.03,Taliyah,mid,1,0
16.03,Xayah,bot,1,0
16.03,Yone,mid,1,0
16.03,Yunara,bot,1,0
16.04,Rumble,top,0,7
16.04,Orianna,mid,0,5
16.04,Varus,bot,0,5
16.04,Jayce,top,0,3
16.04,Aphelios,bot,0,2
16.04,Jarvan IV,jng,1,1
16.04,Jhin,bot,2,0
16.04,Karma,sup,2,0
16.04,Lucian,bot,2,0
16.04,Nami,sup,2,0
16.04,Nautilus,sup,0,2
16.04,Qiyana,jng,0,2
16.04,Rakan,sup,1,1
16.04,Rell,sup,0,2
16.04,Syndra,mid,1,1
16.04,Wukong,jng,2,0
16.04,Zaahen,top,0,2
16.04,Aatrox,top,1,0
16.04,Akali,top,1,0
16.04,Alistar,sup,0,1
16.04,Anivia,mid,1,0
16.04,Aurelion Sol,mid,1,0
16.04,Braum,sup,1,0
16.04,Corki,bot,1,0
16.04,Dr. Mundo,jng,1,0
16.04,Ezreal,bot,0,1
16.04,Gnar,top,1,0
16.04,Gwen,top,1,0
16.04,Janna,sup,1,0
16.04,K'Sante,top,1,0
16.04,LeBlanc,mid,1,0
16.04,Lee Sin,jng,1,0
16.04,Leona,sup,1,0
16.04,Lissandra,mid,1,0
16.04,Mel,mid,1,0
16.04,Miss Fortune,bot,1,0
16.04,Neeko,sup,0,1
16.04,Nocturne,jng,1,0
16.04,Olaf,top,1,0
16.04,Ornn,top,1,0
16.04,Renekton,top,1,0
16.04,Ryze,mid,1,0
16.04,Smolder,bot,0,1
16.04,Taliyah,mid,0,1
16.04,Trundle,jng,1,0
16.04,Vi,jng,1,0
16.04,Viktor,mid,0,1
16.04,Xayah,bot,1,0
16.04,Xerath,mid,1,0
16.04,Yorick,top,0,1
16.04,Yunara,bot,1,0
16.07,Ambessa,top,0,2
16.07,Ashe,bot,2,0
16.07,Ezreal,bot,2,0
16.07,Gnar,top,2,0
16.07,Karma,sup,0,2
16.07,Neeko,sup,1,1
16.07,Nocturne,jng,1,1
16.07,Orianna,mid,0,2
16.07,Pantheon,jng,2,0
16.07,Qiyana,jng,0,2
16.07,Zyra,jng,0,2
16.07,Ahri,mid,1,0
16.07,Alistar,sup,1,0
16.07,Anivia,mid,1,0
16.07,Azir,mid,1,0
16.07,Jarvan IV,jng,0,1
16.07,K'Sante,top,1,0
16.07,Malphite,jng,0,1
16.07,Mel,mid,0,1
16.07,Nautilus,sup,0,1
16.07,Ornn,top,1,0
16.07,Rakan,sup,0,1
16.07,Ryze,mid,0,1
16.07,Seraphine,sup,1,0
16.07,Sona,sup,1,0
16.07,Vi,jng,0,1
16.07,Viktor,mid,1,0
16.07,Xin Zhao,jng,0,1
16.07,Zaahen,jng,1,0
16.08,Karma,sup,0,3
16.08,Orianna,mid,0,3
16.08,Yunara,bot,1,2
16.08,Ashe,bot,0,2
16.08,Bard,sup,2,0
16.08,Ezreal,bot,2,0
16.08,Nautilus,sup,0,2
16.08,Ryze,mid,1,1
16.08,Ahri,mid,0,1
16.08,Akali,mid,0,1
16.08,Aurora,mid,1,0
16.08,Corki,bot,1,0
16.08,Dr. Mundo,jng,0,1
16.08,Galio,mid,1,0
16.08,Lulu,sup,1,0
16.08,Ornn,top,1,0
16.08,Pantheon,jng,1,0
16.08,Qiyana,jng,0,1
16.08,Rell,sup,1,0
16.08,Renekton,top,1,0
16.08,Rumble,top,1,0
16.08,Sion,top,1,0
16.08,Sivir,bot,0,1
16.08,Smolder,bot,0,1
16.08,Syndra,mid,1,0
16.08,Viego,jng,1,0
16.08,Wukong,jng,1,0
16.08,Xin Zhao,jng,1,0
16.08,Yone,mid,0,1
16.09,Aurora,mid,0,2
16.09,Ezreal,bot,1,1
16.09,Rumble,top,0,2
16.09,Seraphine,sup,0,2
16.09,Dr. Mundo,jng,1,0
16.09,Gnar,top,1,0
16.09,Leona,sup,1,0
16.09,Naafiri,jng,0,1
16.09,Ornn,top,1,0
16.09,Pantheon,jng,0,1
16.09,Rakan,sup,1,0
16.09,Varus,bot,0,1
16.09,Varus,mid,1,0
16.09,Wukong,jng,1,0
16.09,Xerath,mid,1,0
16.09,Yunara,bot,1,0
16.1,Ezreal,bot,1,5
16.1,Rumble,top,2,3
16.1,Nautilus,sup,0,4
16.1,Ambessa,top,0,3
16.1,Orianna,mid,0,3
16.1,Ahri,mid,2,0
16.1,Ashe,bot,1,1
16.1,Aurora,mid,0,2
16.1,Lee Sin,jng,2,0
16.1,Pantheon,jng,2,0
16.1,Pyke,sup,1,1
16.1,Ryze,mid,1,1
16.1,Smolder,bot,1,1
16.1,Varus,bot,0,2
16.1,Akali,mid,1,0
16.1,Anivia,mid,0,1
16.1,Azir,mid,0,1
16.1,Bard,sup,1,0
16.1,Cassiopeia,mid,1,0
16.1,Gnar,top,1,0
16.1,Hwei,mid,1,0
16.1,Jayce,mid,1,0
16.1,Jhin,bot,1,0
16.1,K'Sante,top,0,1
16.1,Karma,sup,0,1
16.1,Karma,bot,1,0
16.1,Kindred,jng,1,0
16.1,Leona,sup,0,1
16.1,Lucian,bot,1,0
16.1,Lulu,sup,1,0
16.1,Naafiri,jng,1,0
16.1,Nami,sup,1,0
16.1,Neeko,sup,1,0
16.1,Nocturne,jng,0,1
16.1,Ornn,top,1,0
16.1,Qiyana,jng,0,1
16.1,Rakan,sup,1,0
16.1,Sion,top,1,0
16.1,Syndra,mid,0,1
16.1,Vayne,top,1,0
16.1,Vladimir,top,1,0
16.1,Xayah,bot,1,0
16.1,Yuumi,sup,1,0
16.1,Ziggs,bot,0,1
16.1,Zyra,jng,1,0
