patch,champ,role,picks_vs,bans_vs
16.04,Braum,sup,0,1
16.04,Cho'Gath,jng,1,0
16.04,Dr. Mundo,jng,1,0
16.04,Ezreal,bot,1,0
16.04,Gwen,top,1,0
16.04,Jayce,top,1,0
16.04,Jhin,bot,1,0
16.04,K'Sante,top,1,0
16.04,Kalista,bot,1,0
16.04,Karma,sup,1,0
16.04,LeBlanc,mid,1,0
16.04,Leona,sup,1,0
16.04,Mel,mid,1,0
16.04,Olaf,top,1,0
16.04,Ornn,top,0,1
16.04,Pantheon,jng,1,0
16.04,Pyke,sup,1,0
16.04,Rakan,sup,1,0
16.04,Renekton,top,0,1
16.04,Sivir,bot,1,0
16.04,Sylas,mid,1,0
16.04,Syndra,mid,1,0
16.04,Taliyah,mid,1,0
16.04,Tristana,bot,0,1
16.04,Vayne,top,1,0
16.04,Viktor,mid,1,0
16.04,Yone,mid,0,1
16.04,Zeri,bot,1,0
16.05,Yunara,bot,1,3
16.05,Ambessa,top,2,1
16.05,Corki,bot,1,2
16.05,Jarvan IV,jng,1,2
16.05,Karma,sup,0,3
16.05,Neeko,sup,0,3
16.05,Taliyah,mid,3,0
16.05,Akali,mid,0,2
16.05,Alistar,sup,1,1
16.05,Bard,sup,0,2
16.05,Nautilus,sup,2,0
16.05,Orianna,mid,0,2
16.05,Renekton,top,0,2
16.05,Ryze,mid,0,2
16.05,Varus,bot,1,1
16.05,Viktor,mid,2,0
16.05,Wukong,jng,2,0
16.05,Aatrox,jng,1,0
16.05,Aphelios,bot,0,1
16.05,Ashe,bot,0,1
16.05,Aurora,mid,0,1
16.05,Azir,mid,1,0
16.05,Braum,sup,0,1
16.05,Caitlyn,bot,0,1
16.05,Dr. Mundo,top,1,0
16.05,Galio,mid,1,0
16.05,Garen,top,1,0
16.05,Gwen,top,0,1
16.05,Jax,top,1,0
16.05,K'Sante,top,1,0
16.05,Kai'Sa,bot,1,0
16.05,Kalista,bot,1,0
16.05,Leona,sup,1,0
16.05,Lulu,sup,1,0
16.05,Nami,sup,0,1
16.05,Pantheon,jng,1,0
16.05,Pyke,sup,1,0
16.05,Rakan,sup,1,0
16.05,Rumble,top,1,0
16.05,Sion,top,0,1
16.05,Sivir,bot,1,0
16.05,Tristana,bot,1,0
16.05,Trundle,jng,1,0
16.05,Xin Zhao,jng,1,0
16.05,Zaahen,top,0,1
16.06,Ambessa,top,0,7
16.06,Vi,jng,0,6
16.06,Orianna,mid,0,5
16.06,Ashe,bot,2,2
16.06,Aurora,mid,2,2
16.06,Jarvan IV,jng,2,2
16.06,Pantheon,jng,2,2
16.06,Wukong,jng,2,2
16.06,Yunara,bot,2,2
16.06,Nami,sup,3,0
16.06,Nautilus,sup,3,0
16.06,Nocturne,jng,1,2
16.06,Ryze,mid,1,2
16.06,Sion,top,2,1
16.06,Ahri,mid,1,1
16.06,Corki,bot,2,0
16.06,Gwen,top,0,2
16.06,Kai'Sa,bot,1,1
16.06,Karma,sup,0,2
16.06,LeBlanc,mid,0,2
16.06,Ornn,top,0,2
16.06,Rumble,top,2,0
16.06,Seraphine,sup,2,0
16.06,Aatrox,top,1,0
16.06,Akali,mid,0,1
16.06,Azir,mid,1,0
16.06,Braum,sup,0,1
16.06,Cassiopeia,mid,1,0
16.06,Ezreal,bot,1,0
16.06,Galio,mid,1,0
16.06,Gnar,top,1,0
16.06,Jhin,bot,0,1
16.06,K'Sante,top,1,0
16.06,Lucian,bot,1,0
16.06,Lulu,sup,1,0
16.06,Mel,mid,0,1
16.06,Rell,sup,1,0
16.06,Renekton,top,1,0
16.06,Skarner,jng,1,0
16.06,Sylas,mid,1,0
16.06,Trundle,jng,0,1
16.06,Varus,bot,1,0
16.06,Viego,jng,1,0
16.06,Viktor,mid,1,0
16.06,Volibear,top,1,0
16.06,Xin Zhao,jng,1,0
16.06,Yorick,top,1,0
16.06,Zoe,mid,1,0
16.07,Yunara,bot,4,1
16.07,Pantheon,jng,3,1
16.07,Karma,sup,1,2
16.07,LeBlanc,mid,0,3
16.07,Nocturne,jng,1,2
16.07,Orianna,mid,0,3
16.07,Ryze,mid,0,3
16.07,Ahri,mid,1,1
16.07,Ambessa,top,0,2
16.07,Bard,sup,1,1
16.07,Ezreal,bot,1,1
16.07,Gnar,top,1,1
16.07,Gwen,top,0,2
16.07,Jarvan IV,jng,0,2
16.07,Lulu,sup,2,0
16.07,Nautilus,sup,0,2
16.07,Rumble,top,2,0
16.07,Xin Zhao,jng,2,0
16.07,Azir,mid,1,0
16.07,Caitlyn,bot,1,0
16.07,Fiora,top,1,0
16.07,Galio,mid,1,0
16.07,K'Sante,top,1,0
16.07,Mel,mid,1,0
16.07,Naafiri,jng,0,1
16.07,Neeko,sup,1,0
16.07,Rell,sup,1,0
16.07,Seraphine,sup,0,1
16.07,Sion,top,1,0
16.07,Twisted Fate,mid,1,0
16.07,Wukong,jng,0,1
16.07,Zoe,mid,1,0
16.08,Jarvan IV,jng,0,7
16.08,Orianna,mid,0,6
16.08,Xin Zhao,jng,4,2
16.08,Bard,sup,4,1
16.08,Ezreal,bot,3,2
16.08,Pantheon,jng,3,2
16.08,LeBlanc,mid,0,4
16.08,Renekton,top,1,2
16.08,Ryze,mid,0,3
16.08,Ahri,mid,1,1
16.08,Alistar,sup,1,1
16.08,Ambessa,top,2,0
16.08,Ashe,bot,1,1
16.08,Aurora,mid,2,0
16.08,Azir,mid,2,0
16.08,Caitlyn,bot,2,0
16.08,Corki,bot,2,0
16.08,Gnar,top,1,1
16.08,Jayce,top,1,1
16.08,K'Sante,top,2,0
16.08,Lulu,sup,2,0
16.08,Mel,mid,0,2
16.08,Nautilus,sup,0,2
16.08,Nocturne,jng,0,2
16.08,Ornn,top,1,1
16.08,Rumble,top,1,1
16.08,Wukong,jng,2,0
16.08,Anivia,mid,1,0
16.08,Annie,mid,1,0
16.08,Galio,mid,1,0
16.08,Graves,jng,1,0
16.08,Hwei,mid,1,0
16.08,Jhin,bot,1,0
16.08,Karma,sup,0,1
16.08,Milio,sup,0,1
16.08,Nami,sup,0,1
16.08,Neeko,sup,0,1
16.08,Pyke,sup,1,0
16.08,Rakan,sup,0,1
16.08,Rell,sup,1,0
16.08,Seraphine,sup,1,0
16.08,Sion,top,0,1
16.08,Sylas,mid,0,1
16.08,Vi,jng,0,1
16.08,Viktor,mid,1,0
16.08,Yorick,top,1,0
16.08,Yunara,bot,1,0
16.09,Orianna,mid,0,4
16.09,Ahri,mid,2,1
16.09,Ashe,bot,1,2
16.09,Ezreal,bot,2,1
16.09,Jarvan IV,jng,0,3
16.09,Jayce,top,1,2
16.09,Nautilus,sup,0,3
16.09,Ryze,mid,1,2
16.09,Varus,bot,0,3
16.09,LeBlanc,mid,0,2
16.09,Naafiri,jng,2,0
16.09,Nocturne,jng,1,1
16.09,Pantheon,jng,0,2
16.09,Rumble,top,2,0
16.09,Vi,jng,1,1
16.09,Xin Zhao,jng,0,2
16.09,Yunara,bot,0,2
16.09,Aatrox,jng,1,0
16.09,Ambessa,top,1,0
16.09,Ambessa,jng,1,0
16.09,Anivia,sup,1,0
16.09,Aurora,mid,1,0
16.09,Bard,sup,1,0
16.09,Caitlyn,bot,1,0
16.09,Cassiopeia,mid,1,0
16.09,Corki,bot,1,0
16.09,Fiora,top,1,0
16.09,Gnar,top,0,1
16.09,Jhin,bot,1,0
16.09,Karma,sup,1,0
16.09,Lissandra,mid,1,0
16.09,Lucian,bot,1,0
16.09,Lulu,sup,0,1
16.09,Mel,mid,1,0
16.09,Nami,sup,1,0
16.09,Neeko,sup,1,0
16.09,Ornn,top,0,1
16.09,Rakan,sup,1,0
16.09,Renekton,top,1,0
16.09,Seraphine,sup,1,0
16.09,Sion,top,1,0
16.09,Skarner,jng,0,1
16.09,Wukong,jng,1,0
16.1,Ornn,top,1,2
16.1,Ashe,bot,1,1
16.1,Nami,sup,2,0
16.1,Nautilus,sup,0,2
16.1,Nocturne,jng,0,2
16.1,Orianna,mid,0,2
16.1,Pantheon,jng,0,2
16.1,Rumble,top,2,0
16.1,Ryze,mid,1,1
16.1,Ahri,mid,1,0
16.1,Akali,mid,1,0
16.1,Anivia,mid,0,1
16.1,Cassiopeia,mid,1,0
16.1,Ezreal,bot,1,0
16.1,Gnar,top,0,1
16.1,Jarvan IV,jng,1,0
16.1,Karma,sup,1,0
16.1,LeBlanc,mid,0,1
16.1,Lucian,bot,1,0
16.1,Milio,sup,1,0
16.1,Renekton,top,0,1
16.1,Senna,bot,1,0
16.1,Syndra,mid,0,1
16.1,Varus,bot,0,1
16.1,Vayne,top,0,1
16.1,Vi,jng,1,0
16.1,Wukong,jng,1,0
16.1,Xin Zhao,jng,1,0
16.1,Yunara,bot,0,1
16.1,Zaahen,top,1,0
