patch,champ,role,picks_by,bans_vs,series_presence
16.02,Gragas,top,1,0,1
16.02,Jayce,jng,1,0,1
16.02,Jinx,bot,0,1,1
16.02,Kai'Sa,bot,1,0,1
16.02,Kog'Maw,bot,1,0,1
16.02,Lucian,bot,0,1,1
16.02,Lulu,sup,1,0,1
16.02,Malphite,jng,1,0,1
16.02,Milio,sup,1,0,1
16.02,Nautilus,sup,1,0,1
16.02,Rakan,sup,1,0,1
16.02,Rell,sup,0,1,1
16.02,Skarner,jng,1,0,1
16.02,Tristana,bot,1,0,1
16.02,Wukong,jng,1,0,1
16.02,Yone,mid,1,0,1
16.02,Zaahen,top,1,0,1
16.03,Nautilus,sup,3,1,4
16.03,Varus,bot,0,4,4
16.03,K'Sante,top,3,0,3
16.03,Orianna,mid,1,2,3
16.03,Ambessa,jng,2,0,2
16.03,Azir,mid,1,1,2
16.03,Ezreal,bot,2,0,2
16.03,Rumble,top,1,1,2
16.03,Tristana,bot,1,1,2
16.03,Xayah,bot,0,2,2
16.03,Xin Zhao,jng,1,1,2
16.03,Akali,mid,1,0,1
16.03,Ambessa,top,0,1,1
16.03,Caitlyn,bot,0,1,1
16.03,Corki,bot,0,1,1
16.03,Jarvan IV,jng,0,1,1
16.03,Karma,sup,1,0,1
16.03,Ryze,mid,1,0,1
16.03,Trundle,jng,0,1,1
16.03,Wukong,jng,0,1,1
16.03,Yone,mid,0,1,1
16.03,Yunara,bot,1,0,1
16.03,Zaahen,jng,1,0,1
16.04,Karma,sup,1,6,3
16.04,Varus,bot,0,5,2
16.04,Ambessa,top,0,4,2
16.04,Orianna,mid,2,2,3
16.04,Pantheon,jng,3,1,3
16.04,Xin Zhao,jng,1,3,3
16.04,Aurora,mid,0,3,3
16.04,Caitlyn,bot,2,1,3
16.04,Corki,bot,1,2,1
16.04,K'Sante,top,2,1,3
16.04,Rumble,top,1,2,2
16.04,Sivir,bot,2,1,2
16.04,Vi,jng,0,3,1
16.04,Ahri,mid,0,2,1
16.04,Ashe,bot,0,2,1
16.04,Blitzcrank,sup,1,1,2
16.04,Gnar,top,2,0,2
16.04,Jarvan IV,jng,1,1,1
16.04,Nami,sup,1,1,2
16.04,Nocturne,jng,2,0,2
16.04,Ryze,mid,2,0,2
16.04,Taliyah,mid,2,0,2
16.04,Viktor,mid,2,0,2
16.04,Xayah,bot,2,0,2
16.04,Yorick,top,1,1,2
16.04,Yunara,bot,1,1,2
16.04,Zaahen,top,1,1,2
16.04,Akali,mid,0,1,1
16.04,Alistar,sup,0,1,1
16.04,Annie,mid,1,0,1
16.04,Bard,sup,1,0,1
16.04,Braum,sup,1,0,1
16.04,Cassiopeia,mid,1,0,1
16.04,Dr. Mundo,jng,1,0,1
16.04,Ezreal,bot,1,0,1
16.04,Gragas,top,0,1,1
16.04,Gwen,top,1,0,1
16.04,Jinx,bot,1,0,1
16.04,LeBlanc,mid,0,1,1
16.04,Leona,sup,1,0,1
16.04,Lulu,sup,0,1,1
16.04,Lux,sup,1,0,1
16.04,Malphite,jng,1,0,1
16.04,Milio,sup,1,0,1
16.04,Naafiri,jng,0,1,1
16.04,Nautilus,sup,0,1,1
16.04,Nautilus,jng,1,0,1
16.04,Neeko,sup,1,0,1
16.04,Poppy,top,1,0,1
16.04,Rakan,sup,1,0,1
16.04,Rek'Sai,top,1,0,1
16.04,Rell,sup,1,0,1
16.04,Renekton,top,0,1,1
16.04,Sion,top,1,0,1
16.04,Syndra,mid,0,1,1
16.04,Tristana,bot,1,0,1
16.04,Yone,mid,1,0,1
16.04,Zaahen,jng,1,0,1
16.05,Nautilus,sup,1,5,3
16.05,Jarvan IV,jng,2,3,3
16.05,Orianna,mid,0,5,2
16.05,Rumble,top,0,5,3
16.05,Caitlyn,bot,1,3,2
16.05,Gnar,top,1,3,2
16.05,Pantheon,jng,2,2,2
16.05,Azir,mid,3,0,3
16.05,Ashe,bot,0,2,1
16.05,Aurora,top,2,0,2
16.05,Aurora,mid,0,2,2
16.05,Bard,sup,1,1,2
16.05,Ezreal,bot,2,0,2
16.05,Gwen,top,2,0,2
16.05,K'Sante,top,2,0,2
16.05,Karma,sup,2,0,2
16.05,Nami,sup,2,0,2
16.05,Neeko,sup,1,1,2
16.05,Taliyah,mid,1,1,2
16.05,Vi,jng,1,1,2
16.05,Ahri,mid,1,0,1
16.05,Akali,mid,1,0,1
16.05,Ambessa,top,0,1,1
16.05,Corki,bot,1,0,1
16.05,Jhin,bot,1,0,1
16.05,Kai'Sa,bot,1,0,1
16.05,Kennen,top,1,0,1
16.05,Malphite,jng,1,0,1
16.05,Mel,mid,1,0,1
16.05,Rakan,sup,0,1,1
16.05,Rell,sup,0,1,1
16.05,Ryze,mid,1,0,1
16.05,Sivir,bot,1,0,1
16.05,Skarner,jng,1,0,1
16.05,Thresh,sup,1,0,1
16.05,Trundle,jng,1,0,1
16.05,Varus,bot,0,1,1
16.05,Xayah,bot,1,0,1
16.05,Xin Zhao,jng,0,1,1
16.05,Zaahen,top,0,1,1
16.06,Nautilus,sup,3,4,5
16.06,Jarvan IV,jng,2,4,5
16.06,Orianna,mid,2,4,5
16.06,Pantheon,jng,2,4,5
16.06,Azir,mid,1,4,3
16.06,Ezreal,bot,3,2,4
16.06,Bard,sup,2,2,4
16.06,Caitlyn,bot,1,3,3
16.06,Gnar,top,3,1,4
16.06,Gwen,top,2,2,4
16.06,Karma,sup,1,3,4
16.06,Jhin,bot,3,0,3
16.06,Ryze,mid,1,2,3
16.06,Vi,jng,2,1,3
16.06,Anivia,mid,1,1,2
16.06,Ashe,bot,0,2,2
16.06,Aurora,top,2,0,2
16.06,Aurora,mid,1,1,2
16.06,Kai'Sa,bot,0,2,2
16.06,Xin Zhao,jng,1,1,2
16.06,Yorick,top,0,2,2
16.06,Ahri,mid,1,0,1
16.06,Ambessa,top,0,1,1
16.06,Braum,sup,0,1,1
16.06,Corki,bot,0,1,1
16.06,Dr. Mundo,jng,1,0,1
16.06,K'Sante,top,1,0,1
16.06,Lulu,sup,1,0,1
16.06,Mel,mid,0,1,1
16.06,Nami,sup,0,1,1
16.06,Neeko,sup,1,0,1
16.06,Nocturne,jng,1,0,1
16.06,Poppy,sup,1,0,1
16.06,Rakan,sup,1,0,1
16.06,Rumble,top,1,0,1
16.06,Sion,top,1,0,1
16.06,Sivir,bot,1,0,1
16.06,Skarner,jng,1,0,1
16.06,Sylas,mid,1,0,1
16.06,Syndra,mid,1,0,1
16.06,Viktor,mid,1,0,1
16.06,Xayah,bot,1,0,1
16.06,Yunara,bot,1,0,1
16.07,Azir,mid,1,3,4
16.07,Karma,sup,3,1,4
16.07,Nautilus,sup,1,3,4
16.07,Xin Zhao,jng,2,2,4
16.07,Aurora,mid,0,3,3
16.07,Jarvan IV,jng,0,3,3
16.07,Pantheon,jng,1,2,3
16.07,Sivir,bot,3,0,3
16.07,Vi,jng,2,1,3
16.07,Bard,sup,1,1,2
16.07,Ezreal,bot,2,0,2
16.07,K'Sante,top,2,0,2
16.07,Orianna,mid,0,2,2
16.07,Rumble,top,1,1,2
16.07,Syndra,mid,1,1,2
16.07,Taliyah,mid,2,0,2
16.07,Aatrox,jng,1,0,1
16.07,Alistar,sup,1,0,1
16.07,Anivia,mid,0,1,1
16.07,Aurora,top,1,0,1
16.07,Caitlyn,bot,0,1,1
16.07,Gnar,top,1,0,1
16.07,Jhin,bot,1,0,1
16.07,Kai'Sa,bot,0,1,1
16.07,LeBlanc,mid,0,1,1
16.07,Mel,mid,0,1,1
16.07,Nocturne,jng,0,1,1
16.07,Ryze,mid,1,0,1
16.07,Sion,top,1,0,1
16.07,Sylas,mid,1,0,1
16.07,Yorick,top,0,1,1
16.08,Karma,sup,1,3,2
16.08,Pantheon,jng,1,3,2
16.08,Xin Zhao,jng,1,3,2
16.08,Rumble,top,0,3,2
16.08,Akali,mid,1,1,2
16.08,Ambessa,top,1,1,1
16.08,Aurora,mid,1,1,2
16.08,Caitlyn,bot,2,0,2
16.08,Gwen,top,0,2,2
16.08,Nautilus,sup,1,1,2
16.08,Renekton,top,2,0,2
16.08,Vi,jng,1,1,2
16.08,Azir,mid,1,0,1
16.08,Ezreal,bot,1,0,1
16.08,Gnar,top,0,1,1
16.08,Jarvan IV,jng,0,1,1
16.08,K'Sante,top,1,0,1
16.08,Naafiri,jng,1,0,1
16.08,Neeko,sup,1,0,1
16.08,Nocturne,jng,1,0,1
16.08,Orianna,mid,0,1,1
16.08,Rell,sup,1,0,1
16.08,Ryze,mid,1,0,1
16.08,Seraphine,sup,0,1,1
16.08,Sivir,bot,1,0,1
16.08,Sylas,mid,1,0,1
16.08,Syndra,mid,0,1,1
16.08,Thresh,sup,1,0,1
16.08,Varus,top,1,0,1
16.08,Wukong,jng,0,1,1
16.08,Yunara,bot,1,0,1
16.09,Orianna,mid,0,3,2
16.09,Pantheon,jng,1,2,2
16.09,Rumble,top,2,1,2
16.09,Ryze,mid,1,2,2
16.09,Ashe,bot,2,0,2
16.09,Bard,sup,1,1,2
16.09,Jarvan IV,jng,1,1,2
16.09,Karma,sup,1,1,2
16.09,Seraphine,sup,2,0,2
16.09,Vi,jng,0,2,1
16.09,Anivia,mid,1,0,1
16.09,Annie,mid,1,0,1
16.09,Aurora,mid,1,0,1
16.09,Azir,mid,0,1,1
16.09,Ezreal,bot,0,1,1
16.09,Gwen,top,1,0,1
16.09,K'Sante,top,1,0,1
16.09,Lee Sin,jng,1,0,1
16.09,Naafiri,jng,0,1,1
16.09,Nautilus,sup,0,1,1
16.09,Sivir,bot,1,0,1
16.09,Syndra,mid,0,1,1
16.09,Taliyah,mid,0,1,1
16.09,Varus,bot,1,0,1
16.09,Viktor,mid,0,1,1
16.09,Xin Zhao,jng,1,0,1
16.10,Jarvan IV,jng,1,1,1
16.10,Orianna,mid,0,2,1
16.10,Rumble,top,0,2,1
16.10,Seraphine,sup,1,1,1
16.10,Akali,mid,0,1,1
16.10,Ambessa,top,0,1,1
16.10,Anivia,mid,1,0,1
16.10,Bard,sup,1,0,1
16.10,Ezreal,bot,0,1,1
16.10,Gwen,top,0,1,1
16.10,Hwei,mid,1,0,1
16.10,Jhin,bot,1,0,1
16.10,Lee Sin,jng,1,0,1
16.10,Lucian,bot,1,0,1
16.10,Nami,sup,1,0,1
16.10,Nautilus,sup,0,1,1
16.10,Olaf,top,1,0,1
16.10,Pantheon,jng,1,0,1
16.10,Poppy,sup,0,1,1
16.10,Renekton,top,1,0,1
16.10,Ryze,mid,1,0,1
16.10,Senna,bot,1,0,1
16.10,Varus,bot,0,1,1
16.10,Vi,jng,0,1,1
16.10,Viktor,mid,0,1,1
16.10,Yorick,top,1,0,1
