patch,champ,role,picks_by,bans_vs
16.1,Lulu,sup,1,1
16.1,Nocturne,jng,0,2
16.1,Rumble,top,1,1
16.1,Seraphine,sup,1,1
16.1,Aatrox,top,1,0
16.1,Ahri,mid,1,0
16.1,Ashe,bot,1,0
16.1,Aurelion Sol,mid,1,0
16.1,Aurora,mid,1,0
16.1,Caitlyn,bot,1,0
16.1,Gwen,top,1,0
16.1,Hwei,mid,0,1
16.1,Jax,jng,1,0
16.1,Jayce,top,0,1
16.1,Kai'Sa,bot,1,0
16.1,Nami,sup,0,1
16.1,Neeko,sup,1,0
16.1,Renekton,top,1,0
16.1,Skarner,jng,1,0
16.1,Vi,jng,1,0
16.1,Wukong,jng,1,0
16.1,Yunara,bot,1,0
16.1,Zed,mid,1,0
