patch,champ,role,picks_vs,bans_vs
16.09,Sion,top,1,0
16.09,Skarner,jng,1,0
16.09,Yunara,bot,1,0
16.1,Jarvan IV,jng,0,2
16.1,Nautilus,sup,0,2
16.1,Orianna,mid,1,1
16.1,Pantheon,jng,1,1
16.1,Rakan,sup,0,2
16.1,Varus,bot,0,2
16.1,Cassiopeia,mid,0,1
16.1,Karma,sup,1,0
16.1,Lucian,bot,1,0
16.1,Milio,sup,1,0
16.1,Naafiri,jng,1,0
16.1,Neeko,sup,0,1
16.1,Nocturne,jng,0,1
16.1,Ornn,top,1,0
16.1,Renata Glasc,sup,1,0
16.1,Ryze,mid,0,1
16.1,Sion,top,1,0
16.1,Taliyah,mid,1,0
16.1,Vi,jng,1,0
16.1,Wukong,jng,0,1
16.1,Xayah,bot,1,0
16.1,Yorick,top,1,0
16.1,Yunara,bot,1,0
16.1,Ziggs,mid,1,0
