patch,champ,role,picks_by,bans_vs,series_presence
16.08,Lee Sin,jng,3,0,3
16.08,Varus,bot,1,2,3
16.08,Jarvan IV,jng,0,2,1
16.08,Jhin,bot,2,0,2
16.08,Karma,sup,0,2,1
16.08,Lucian,bot,0,2,2
16.08,Nautilus,sup,2,0,2
16.08,Neeko,sup,2,0,2
16.08,Orianna,mid,0,2,1
16.08,Xin Zhao,jng,1,1,1
16.08,Ziggs,bot,1,1,2
16.08,Ahri,mid,1,0,1
16.08,Akali,mid,0,1,1
16.08,Corki,bot,1,0,1
16.08,Ezreal,bot,1,0,1
16.08,Gwen,top,0,1,1
16.08,Hwei,mid,1,0,1
16.08,K'Sante,top,1,0,1
16.08,Lulu,sup,0,1,1
16.08,Mel,mid,1,0,1
16.08,Miss Fortune,bot,0,1,1
16.08,Pantheon,jng,1,0,1
16.08,Rell,sup,1,0,1
16.09,Lucian,bot,0,2,1
16.09,Nocturne,jng,0,2,1
16.09,Annie,mid,1,0,1
16.09,Corki,bot,0,1,1
16.09,Gnar,top,0,1,1
16.09,Jayce,top,1,0,1
16.09,Jhin,bot,1,0,1
16.09,Kai'Sa,bot,1,0,1
16.09,Lee Sin,jng,1,0,1
16.09,Leona,sup,0,1,1
16.09,Nautilus,sup,1,0,1
16.09,Neeko,sup,0,1,1
16.09,Orianna,mid,1,0,1
16.09,Pantheon,jng,0,1,1
16.09,Rakan,sup,1,0,1
16.09,Rell,sup,0,1,1
16.09,Varus,top,1,0,1
16.09,Xin Zhao,jng,1,0,1
16.10,Lucian,bot,0,6,3
16.10,Gnar,top,3,2,3
16.10,Jayce,top,0,5,2
16.10,Nautilus,sup,2,3,3
16.10,Neeko,sup,1,3,2
16.10,Nocturne,jng,1,3,3
16.10,Orianna,mid,2,2,3
16.10,Varus,bot,0,3,2
16.10,Ahri,mid,1,1,2
16.10,Anivia,mid,1,1,1
16.10,Annie,mid,1,1,1
16.10,Bard,sup,0,2,1
16.10,Jarvan IV,jng,1,1,1
16.10,K'Sante,top,0,2,1
16.10,Karma,sup,2,0,2
16.10,Rell,sup,0,2,1
16.10,Sion,top,0,2,1
16.10,Vayne,top,1,1,2
16.10,Wukong,jng,2,0,2
16.10,Xin Zhao,jng,2,0,2
16.10,Ambessa,top,1,0,1
16.10,Aphelios,bot,1,0,1
16.10,Ashe,bot,1,0,1
16.10,Blitzcrank,sup,0,1,1
16.10,Camille,top,1,0,1
16.10,Cassiopeia,mid,1,0,1
16.10,Ezreal,bot,1,0,1
16.10,Gwen,top,1,0,1
16.10,Jhin,bot,1,0,1
16.10,Jinx,bot,1,0,1
16.10,Kai'Sa,bot,1,0,1
16.10,Kennen,top,1,0,1
16.10,Kog'Maw,mid,1,0,1
16.10,Lee Sin,jng,1,0,1
16.10,Milio,sup,1,0,1
16.10,Miss Fortune,bot,0,1,1
16.10,Pantheon,jng,0,1,1
16.10,Pyke,sup,1,0,1
16.10,Rakan,sup,1,0,1
16.10,Ryze,mid,1,0,1
16.10,Senna,bot,0,1,1
16.10,Seraphine,sup,1,0,1
16.10,Sivir,bot,1,0,1
16.10,Skarner,jng,1,0,1
16.10,Trundle,jng,1,0,1
16.10,Twisted Fate,mid,1,0,1
16.10,Vi,jng,0,1,1
16.10,Xayah,bot,1,0,1
16.10,Zaahen,top,1,0,1
16.10,Ziggs,bot,1,0,1
