patch,champ,role,picks_vs,bans_vs
16.07,Vi,jng,1,1
16.07,Xin Zhao,jng,2,0
16.07,Aatrox,jng,1,0
16.07,Alistar,sup,1,0
16.07,Aurora,mid,1,0
16.07,Corki,bot,1,0
16.07,Ezreal,bot,0,1
16.07,Jax,top,1,0
16.07,Jayce,top,0,1
16.07,Kai'Sa,bot,1,0
16.07,LeBlanc,mid,1,0
16.07,Lulu,sup,1,0
16.07,Lux,sup,0,1
16.07,Mel,mid,0,1
16.07,Nami,sup,1,0
16.07,Nocturne,jng,0,1
16.07,Olaf,jng,1,0
16.07,Poppy,top,1,0
16.07,Poppy,sup,0,1
16.07,Shen,top,1,0
16.07,Sion,top,1,0
16.07,Sivir,bot,1,0
16.07,Skarner,jng,0,1
16.07,Tristana,mid,1,0
16.07,Trundle,jng,0,1
16.07,Yunara,bot,1,0
16.08,Nocturne,jng,0,4
16.08,Orianna,mid,0,4
16.08,Anivia,mid,2,1
16.08,Nautilus,sup,0,3
16.08,Rumble,top,1,2
16.08,Aurora,mid,1,1
16.08,Caitlyn,bot,2,0
16.08,Ezreal,bot,1,1
16.08,Jarvan IV,jng,2,0
16.08,Jayce,top,0,2
16.08,Karma,sup,1,1
16.08,Lulu,sup,1,1
16.08,Renekton,top,2,0
16.08,Skarner,jng,1,1
16.08,Varus,bot,0,2
16.08,Xin Zhao,jng,1,1
16.08,Zaahen,top,1,1
16.08,Ashe,bot,1,0
16.08,Azir,mid,1,0
16.08,Braum,sup,0,1
16.08,Corki,bot,1,0
16.08,Dr. Mundo,jng,0,1
16.08,Elise,sup,1,0
16.08,Gnar,top,0,1
16.08,K'Sante,top,1,0
16.08,LeBlanc,mid,0,1
16.08,Olaf,top,0,1
16.08,Pantheon,jng,1,0
16.08,Pyke,sup,1,0
16.08,Rell,sup,1,0
16.08,Seraphine,sup,1,0
16.08,Sion,top,1,0
16.08,Sivir,bot,1,0
16.08,Twisted Fate,mid,1,0
16.08,Wukong,jng,1,0
16.08,Yone,mid,1,0
16.09,Jarvan IV,jng,1,2
16.09,Nautilus,sup,0,3
16.09,Varus,bot,0,3
16.09,Bard,sup,1,1
16.09,Ezreal,bot,2,0
16.09,Gnar,top,2,0
16.09,Rumble,top,2,0
16.09,Ryze,mid,0,2
16.09,Seraphine,sup,2,0
16.09,Vayne,top,0,2
16.09,Ahri,mid,1,0
16.09,Anivia,mid,1,0
16.09,Ashe,bot,1,0
16.09,Azir,mid,1,0
16.09,Jayce,top,0,1
16.09,K'Sante,top,0,1
16.09,Karma,sup,0,1
16.09,LeBlanc,mid,0,1
16.09,Lulu,sup,1,0
16.09,Orianna,mid,0,1
16.09,Pantheon,jng,1,0
16.09,Vi,jng,0,1
16.09,Viktor,mid,1,0
16.09,Wukong,jng,1,0
16.09,Yunara,bot,1,0
16.09,Zaahen,jng,1,0
16.09,Ziggs,bot,0,1
