patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.03,Pyke,sup,1,0,1,1,0,1
16.03,Rell,sup,1,0,1,1,0,1
16.03,Shen,top,1,0,1,1,0,1
16.03,Sivir,bot,1,0,1,1,0,1
16.03,Syndra,mid,0,1,1,0,1,1
16.03,Taliyah,mid,0,1,1,0,1,1
16.03,Wukong,jng,1,0,1,1,0,1
16.03,Xin Zhao,jng,1,0,1,1,0,1
16.03,Yone,mid,1,0,1,1,0,1
16.07,Skarner,jng,0,6,6,0,6,6
16.07,Vi,jng,2,4,6,2,4,6
16.07,Rumble,top,4,1,5,4,1,5
16.07,Darius,top,0,3,3,0,3,3
16.07,Orianna,mid,1,2,3,1,2,3
16.07,Shen,top,2,1,3,2,1,3
16.07,Xin Zhao,jng,1,2,3,1,2,3
16.07,Ashe,bot,1,1,2,1,1,2
16.07,Bard,sup,1,1,2,1,1,2
16.07,Caitlyn,bot,2,0,2,2,0,2
16.07,Darius,jng,2,0,2,2,0,2
16.07,Ezreal,bot,1,1,2,1,1,2
16.07,Kassadin,mid,1,1,2,1,1,2
16.07,Nocturne,jng,2,0,2,2,0,2
16.07,Poppy,sup,0,2,2,0,2,2
16.07,Viktor,mid,2,0,2,2,0,2
16.07,Yunara,bot,2,0,2,2,0,2
16.07,Braum,sup,1,0,1,1,0,1
16.07,Cassiopeia,top,1,0,1,1,0,1
16.07,Corki,bot,1,0,1,1,0,1
16.07,Dr. Mundo,jng,0,1,1,0,1,1
16.07,Gwen,top,0,1,1,0,1,1
16.07,Hwei,mid,0,1,1,0,1,1
16.07,Jarvan IV,jng,0,1,1,0,1,1
16.07,Jayce,mid,1,0,1,1,0,1
16.07,Karma,sup,1,0,1,1,0,1
16.07,LeBlanc,mid,0,1,1,0,1,1
16.07,Lulu,sup,1,0,1,1,0,1
16.07,Malzahar,mid,1,0,1,1,0,1
16.07,Nami,sup,0,1,1,0,1,1
16.07,Nautilus,sup,1,0,1,1,0,1
16.07,Neeko,sup,0,1,1,0,1,1
16.07,Nunu & Willump,jng,0,1,1,0,1,1
16.07,Pyke,sup,1,0,1,1,0,1
16.07,Ryze,mid,0,1,1,0,1,1
16.07,Seraphine,sup,1,0,1,1,0,1
16.07,Ziggs,bot,0,1,1,0,1,1
16.07,Ziggs,mid,1,0,1,1,0,1
16.08,Rumble,top,1,4,5,1,4,5
16.08,Skarner,jng,1,4,5,1,4,5
16.08,Shen,sup,4,0,4,4,0,4
16.08,Ezreal,bot,3,0,3,3,0,3
16.08,Kassadin,mid,3,0,3,3,0,3
16.08,Pantheon,jng,1,2,3,1,2,3
16.08,Bard,sup,0,2,2,0,2,2
16.08,Braum,sup,1,1,2,1,1,2
16.08,Karma,sup,0,2,2,0,2,2
16.08,Orianna,mid,0,2,2,0,2,2
16.08,Vex,top,2,0,2,2,0,2
16.08,Vladimir,mid,1,1,2,1,1,2
16.08,Xin Zhao,jng,1,1,2,1,1,2
16.08,Ambessa,top,0,1,1,0,1,1
16.08,Azir,mid,1,0,1,1,0,1
16.08,Caitlyn,bot,0,1,1,0,1,1
16.08,Jarvan IV,jng,0,1,1,0,1,1
16.08,Jax,jng,1,0,1,1,0,1
16.08,Mel,bot,1,0,1,1,0,1
16.08,Naafiri,jng,0,1,1,0,1,1
16.08,Renekton,top,0,1,1,0,1,1
16.08,Shen,top,1,0,1,1,0,1
16.08,Sion,top,0,1,1,0,1,1
16.08,Swain,top,1,0,1,1,0,1
16.08,Wukong,jng,1,0,1,1,0,1
16.08,Xayah,bot,1,0,1,1,0,1
