patch,champ,role,picks_vs,bans_vs
16.02,Neeko,sup,1,0
16.02,Orianna,mid,0,1
16.02,Pyke,sup,0,1
16.02,Rell,sup,1,0
16.02,Renekton,top,0,1
16.02,Varus,bot,0,1
16.02,Vi,jng,1,0
16.03,Azir,mid,1,6
16.03,Neeko,sup,1,6
16.03,Ryze,mid,0,7
16.03,Wukong,jng,4,2
16.03,LeBlanc,mid,2,3
16.03,Nautilus,sup,3,2
16.03,Orianna,mid,1,4
16.03,Rumble,top,1,4
16.03,Corki,bot,4,0
16.03,Ahri,mid,3,0
16.03,Akali,mid,2,1
16.03,Alistar,sup,1,2
16.03,Dr. Mundo,jng,0,3
16.03,Galio,mid,1,2
16.03,Lulu,sup,2,1
16.03,Renekton,top,3,0
16.03,Varus,bot,2,1
16.03,Xin Zhao,jng,3,0
16.03,Aatrox,jng,0,2
16.03,Aurora,mid,1,1
16.03,Bard,sup,1,1
16.03,Braum,sup,0,2
16.03,Gwen,top,1,1
16.03,Jarvan IV,jng,1,1
16.03,K'Sante,top,1,1
16.03,Leona,sup,2,0
16.03,Naafiri,jng,0,2
16.03,Nami,sup,2,0
16.03,Pyke,sup,0,2
16.03,Rengar,jng,2,0
16.03,Sion,top,2,0
16.03,Vi,jng,0,2
16.03,Yunara,bot,2,0
16.03,Ambessa,top,0,1
16.03,Caitlyn,bot,1,0
16.03,Camille,top,1,0
16.03,Draven,bot,0,1
16.03,Fiora,top,1,0
16.03,Jax,jng,1,0
16.03,Jhin,bot,1,0
16.03,Jinx,bot,1,0
16.03,Kai'Sa,bot,1,0
16.03,Kayle,top,1,0
16.03,Mel,mid,1,0
16.03,Miss Fortune,bot,1,0
16.03,Nocturne,jng,0,1
16.03,Olaf,top,1,0
16.03,Ornn,top,0,1
16.03,Pantheon,jng,1,0
16.03,Poppy,sup,1,0
16.03,Rek'Sai,top,1,0
16.03,Rell,sup,0,1
16.03,Taliyah,mid,1,0
16.03,Trundle,jng,0,1
16.03,Viego,jng,1,0
16.05,Caitlyn,bot,0,8
16.05,Ambessa,top,0,4
16.05,Orianna,mid,1,3
16.05,Ashe,bot,1,2
16.05,Azir,mid,0,3
16.05,Ryze,mid,2,1
16.05,Sion,top,2,1
16.05,Ahri,mid,2,0
16.05,Aurelion Sol,mid,1,1
16.05,Gwen,top,1,1
16.05,K'Sante,top,1,1
16.05,Karma,sup,2,0
16.05,Mel,mid,0,2
16.05,Nautilus,sup,1,1
16.05,Varus,bot,1,1
16.05,Vi,jng,2,0
16.05,Xin Zhao,jng,1,1
16.05,Alistar,sup,0,1
16.05,Anivia,mid,0,1
16.05,Aphelios,bot,1,0
16.05,Braum,sup,1,0
16.05,Corki,bot,1,0
16.05,Dr. Mundo,jng,1,0
16.05,Ezreal,bot,1,0
16.05,Galio,mid,0,1
16.05,Gnar,top,1,0
16.05,Jarvan IV,jng,1,0
16.05,Jax,top,0,1
16.05,Jhin,bot,1,0
16.05,Kai'Sa,bot,0,1
16.05,Kennen,top,1,0
16.05,Leona,sup,0,1
16.05,Lulu,sup,0,1
16.05,Miss Fortune,bot,1,0
16.05,Nami,sup,1,0
16.05,Neeko,sup,1,0
16.05,Nocturne,jng,0,1
16.05,Rakan,sup,1,0
16.05,Rek'Sai,jng,1,0
16.05,Rell,sup,0,1
16.05,Rumble,top,1,0
16.05,Seraphine,sup,1,0
16.05,Sett,top,0,1
16.05,Taliyah,mid,1,0
16.05,Trundle,jng,1,0
16.05,Varus,top,1,0
16.05,Yasuo,mid,1,0
16.05,Yunara,bot,1,0
16.05,Zaahen,jng,1,0
16.07,Aurora,mid,2,11
16.07,Orianna,mid,1,9
16.07,Ryze,mid,1,8
16.07,Azir,mid,0,7
16.07,Yunara,bot,3,4
16.07,Akali,mid,2,4
16.07,Pantheon,jng,2,4
16.07,Ahri,mid,2,3
16.07,Caitlyn,bot,1,4
16.07,Corki,bot,4,1
16.07,Karma,sup,1,4
16.07,Dr. Mundo,jng,3,1
16.07,Jarvan IV,jng,1,3
16.07,Mel,mid,1,3
16.07,Nami,sup,4,0
16.07,Nautilus,sup,2,2
16.07,Nocturne,jng,2,2
16.07,Syndra,mid,1,3
16.07,Ezreal,bot,3,0
16.07,Galio,mid,2,1
16.07,Gnar,top,3,0
16.07,K'Sante,top,3,0
16.07,Neeko,sup,3,0
16.07,Rumble,top,0,3
16.07,Seraphine,sup,3,0
16.07,Wukong,jng,3,0
16.07,Xin Zhao,jng,2,1
16.07,Aatrox,top,2,0
16.07,Bard,sup,0,2
16.07,Jayce,top,2,0
16.07,Jhin,bot,2,0
16.07,Kled,top,2,0
16.07,Kog'Maw,bot,0,2
16.07,Leona,sup,1,1
16.07,Lulu,sup,2,0
16.07,Naafiri,jng,1,1
16.07,Ornn,top,1,1
16.07,Sion,top,1,1
16.07,Skarner,jng,2,0
16.07,Viktor,mid,1,1
16.07,Yone,mid,1,1
16.07,Aatrox,jng,1,0
16.07,Ambessa,top,1,0
16.07,Anivia,mid,1,0
16.07,Annie,mid,0,1
16.07,Ashe,bot,1,0
16.07,Aurora,top,1,0
16.07,Braum,sup,1,0
16.07,Galio,top,1,0
16.07,Gragas,top,1,0
16.07,Gwen,top,0,1
16.07,Hwei,mid,1,0
16.07,Kai'Sa,bot,1,0
16.07,LeBlanc,mid,1,0
16.07,Lissandra,mid,0,1
16.07,Malphite,top,1,0
16.07,Malphite,jng,0,1
16.07,Pyke,sup,1,0
16.07,Rakan,sup,1,0
16.07,Renekton,top,0,1
16.07,Shen,top,0,1
16.07,Sivir,bot,1,0
16.07,Sylas,mid,1,0
16.07,Taliyah,mid,0,1
16.07,Tristana,bot,1,0
16.07,Varus,bot,1,0
16.07,Vi,jng,1,0
16.07,Xayah,bot,1,0
16.07,Zaahen,jng,1,0
16.07,Ziggs,mid,1,0
16.09,Orianna,mid,0,8
16.09,Jarvan IV,jng,3,3
16.09,Akali,mid,2,3
16.09,Nocturne,jng,1,4
16.09,Sion,top,3,2
16.09,Ezreal,bot,3,1
16.09,Gnar,top,3,1
16.09,Karma,sup,0,4
16.09,Nautilus,sup,0,4
16.09,Vi,jng,3,1
16.09,Ahri,mid,2,1
16.09,Ashe,bot,2,1
16.09,Aurora,mid,2,1
16.09,Jayce,top,2,1
16.09,K'Sante,top,1,2
16.09,Neeko,sup,2,1
16.09,Pantheon,jng,0,3
16.09,Ryze,mid,0,3
16.09,Seraphine,sup,3,0
16.09,Xin Zhao,jng,1,2
16.09,Bard,sup,2,0
16.09,Galio,mid,1,1
16.09,Jhin,bot,2,0
16.09,Kog'Maw,bot,0,2
16.09,LeBlanc,mid,1,1
16.09,Lucian,bot,2,0
16.09,Mel,mid,1,1
16.09,Milio,sup,2,0
16.09,Naafiri,jng,1,1
16.09,Ornn,top,0,2
16.09,Viktor,mid,0,2
16.09,Anivia,sup,1,0
16.09,Anivia,mid,1,0
16.09,Annie,mid,0,1
16.09,Cassiopeia,mid,1,0
16.09,Kai'Sa,bot,1,0
16.09,Lee Sin,jng,1,0
16.09,Miss Fortune,bot,1,0
16.09,Olaf,jng,1,0
16.09,Poppy,sup,1,0
16.09,Pyke,sup,1,0
16.09,Rumble,top,1,0
16.09,Shen,jng,1,0
16.09,Sivir,bot,0,1
16.09,Skarner,jng,0,1
16.09,Taliyah,mid,1,0
16.09,Vayne,top,1,0
16.09,Wukong,jng,0,1
16.09,Yorick,top,1,0
16.09,Yunara,bot,1,0
