patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Renekton,top,1,0,1,1,0,1
16.08,Rumble,top,0,1,1,0,1,1
16.08,Sion,top,1,0,1,1,0,1
16.08,Syndra,mid,1,0,1,1,0,1
16.08,Viktor,mid,1,0,1,1,0,1
16.08,Wukong,jng,1,0,1,1,0,1
16.08,Yunara,bot,1,0,1,1,0,1
16.09,Nautilus,sup,3,1,4,3,1,4
16.09,Karma,sup,0,3,3,0,3,3
16.09,Viktor,mid,3,0,3,3,0,3
16.09,Akali,mid,0,2,2,0,2,2
16.09,Miss Fortune,bot,1,1,2,1,1,2
16.09,Nocturne,jng,1,1,2,1,1,2
16.09,Orianna,mid,0,2,2,0,2,2
16.09,Ryze,mid,0,2,2,0,2,2
16.09,Sion,top,0,2,2,0,2,2
16.09,Skarner,jng,2,0,2,2,0,2
16.09,Ambessa,top,1,0,1,1,0,1
16.09,Bard,sup,0,1,1,0,1,1
16.09,Caitlyn,bot,1,0,1,1,0,1
16.09,Corki,bot,0,1,1,0,1,1
16.09,Ezreal,bot,1,0,1,1,0,1
16.09,Gwen,top,0,1,1,0,1,1
16.09,Hwei,mid,1,0,1,1,0,1
16.09,Kayn,jng,1,0,1,1,0,1
16.09,Kog'Maw,bot,0,1,1,0,1,1
16.09,Pantheon,jng,0,1,1,0,1,1
16.09,Renekton,top,1,0,1,1,0,1
16.09,Rumble,top,1,0,1,1,0,1
16.09,Seraphine,sup,1,0,1,1,0,1
16.09,Smolder,bot,1,0,1,1,0,1
16.09,Varus,bot,0,1,1,0,1,1
16.09,Varus,top,1,0,1,1,0,1
16.10,Ezreal,bot,1,1,2,1,1,2
16.10,Renekton,top,2,0,2,2,0,2
16.10,Seraphine,sup,0,2,2,0,2,2
16.10,Anivia,sup,1,0,1,1,0,1
16.10,Braum,sup,0,1,1,0,1,1
16.10,Cassiopeia,mid,1,0,1,1,0,1
16.10,Karma,sup,0,1,1,0,1,1
16.10,Kog'Maw,bot,1,0,1,1,0,1
16.10,Miss Fortune,bot,0,1,1,0,1,1
16.10,Naafiri,jng,1,0,1,1,0,1
16.10,Nautilus,sup,1,0,1,1,0,1
16.10,Nocturne,jng,0,1,1,0,1,1
16.10,Orianna,mid,0,1,1,0,1,1
16.10,Poppy,sup,0,1,1,0,1,1
16.10,Senna,bot,0,1,1,0,1,1
16.10,Shyvana,jng,1,0,1,1,0,1
16.10,Viktor,mid,1,0,1,1,0,1
