patch,champ,role,picks_by,bans_vs,series_presence
16.07,Neeko,sup,1,1,2
16.07,Qiyana,jng,2,0,2
16.07,Renekton,top,1,1,2
16.07,Sylas,mid,0,2,1
16.07,Yunara,bot,2,0,2
16.07,Akali,mid,0,1,1
16.07,Anivia,sup,1,0,1
16.07,Aurora,mid,1,0,1
16.07,Corki,bot,1,0,1
16.07,Diana,jng,1,0,1
16.07,Draven,bot,1,0,1
16.07,Fiddlesticks,sup,1,0,1
16.07,Jarvan IV,jng,1,0,1
16.07,Jhin,bot,1,0,1
16.07,K'Sante,top,1,0,1
16.07,Kennen,top,1,0,1
16.07,Lucian,bot,1,0,1
16.07,Lulu,sup,1,0,1
16.07,Malphite,top,1,0,1
16.07,Neeko,jng,1,0,1
16.07,Nidalee,sup,1,0,1
16.07,Nocturne,jng,0,1,1
16.07,Ornn,top,0,1,1
16.07,Poppy,top,1,0,1
16.07,Pyke,sup,0,1,1
16.07,Rakan,sup,1,0,1
16.07,Seraphine,sup,1,0,1
16.07,Sivir,bot,1,0,1
16.07,Taliyah,mid,0,1,1
16.07,Varus,bot,0,1,1
16.07,Varus,top,1,0,1
16.07,Vayne,mid,1,0,1
16.07,Viktor,mid,0,1,1
16.07,Xayah,bot,1,0,1
16.07,Yasuo,mid,1,0,1
16.07,Yone,mid,0,1,1
16.07,Zaahen,jng,1,0,1
16.07,Zeri,bot,1,0,1
16.07,Ziggs,bot,0,1,1
16.07,Zoe,mid,1,0,1
16.08,Karma,sup,0,4,2
16.08,Bard,sup,0,3,2
16.08,Ezreal,bot,0,3,2
16.08,Ashe,bot,1,1,1
16.08,Corki,bot,2,0,2
16.08,Jarvan IV,jng,0,2,2
16.08,Ornn,top,1,1,2
16.08,Qiyana,jng,1,1,2
16.08,Sion,top,2,0,2
16.08,Xin Zhao,jng,2,0,2
16.08,Aatrox,jng,0,1,1
16.08,Ahri,mid,1,0,1
16.08,Aurora,mid,1,0,1
16.08,Galio,top,1,0,1
16.08,Gnar,top,0,1,1
16.08,Gwen,top,0,1,1
16.08,K'Sante,top,0,1,1
16.08,LeBlanc,mid,1,0,1
16.08,Leona,sup,1,0,1
16.08,Nami,sup,1,0,1
16.08,Nautilus,sup,0,1,1
16.08,Neeko,sup,1,0,1
16.08,Orianna,mid,1,0,1
16.08,Seraphine,sup,1,0,1
16.08,Varus,bot,1,0,1
16.08,Viego,jng,1,0,1
16.09,Karma,sup,0,7,3
16.09,Ashe,bot,1,4,3
16.09,Orianna,mid,2,3,3
16.09,Xin Zhao,jng,3,1,3
16.09,Caitlyn,bot,2,1,3
16.09,Ambessa,top,0,2,1
16.09,Bard,sup,2,0,2
16.09,Ezreal,bot,2,0,2
16.09,Gragas,top,2,0,2
16.09,Jarvan IV,jng,0,2,1
16.09,Naafiri,jng,1,1,2
16.09,Pantheon,jng,0,2,1
16.09,Seraphine,sup,0,2,1
16.09,Sion,top,2,0,2
16.09,Viktor,mid,0,2,1
16.09,Ahri,mid,0,1,1
16.09,Akali,mid,1,0,1
16.09,Annie,mid,0,1,1
16.09,Aurora,mid,1,0,1
16.09,Braum,sup,1,0,1
16.09,Corki,bot,1,0,1
16.09,Gwen,top,0,1,1
16.09,K'Sante,top,1,0,1
16.09,Kled,top,1,0,1
16.09,LeBlanc,mid,1,0,1
16.09,Lee Sin,jng,1,0,1
16.09,Lissandra,mid,0,1,1
16.09,Lucian,bot,1,0,1
16.09,Milio,sup,1,0,1
16.09,Nami,sup,1,0,1
16.09,Neeko,sup,1,0,1
16.09,Nocturne,jng,1,0,1
16.09,Pyke,sup,1,0,1
16.09,Rakan,sup,0,1,1
16.09,Rell,sup,0,1,1
16.09,Rumble,top,1,0,1
16.09,Ryze,mid,1,0,1
16.09,Twisted Fate,mid,1,0,1
16.09,Vi,jng,0,1,1
16.09,Wukong,jng,0,1,1
16.09,Zaahen,jng,1,0,1
16.10,Jarvan IV,jng,0,3,1
16.10,Ashe,bot,1,1,1
16.10,Karma,sup,0,2,1
16.10,Nautilus,sup,0,2,1
16.10,Alistar,sup,1,0,1
16.10,Ambessa,top,0,1,1
16.10,Anivia,top,1,0,1
16.10,Annie,mid,1,0,1
16.10,Aurora,mid,1,0,1
16.10,Caitlyn,bot,0,1,1
16.10,Cassiopeia,mid,1,0,1
16.10,Gnar,top,0,1,1
16.10,Gwen,top,1,0,1
16.10,Jayce,jng,1,0,1
16.10,Jhin,bot,1,0,1
16.10,Lucian,bot,1,0,1
16.10,Milio,sup,1,0,1
16.10,Naafiri,jng,0,1,1
16.10,Nocturne,jng,1,0,1
16.10,Orianna,mid,0,1,1
16.10,Seraphine,sup,1,0,1
16.10,Twisted Fate,top,1,0,1
16.10,Viego,jng,0,1,1
16.10,Wukong,jng,1,0,1
16.10,Xin Zhao,jng,0,1,1
