patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.03,Jarvan IV,jng,1,0,1,1,0,1
16.03,Karma,sup,1,0,1,1,0,1
16.03,Leona,sup,1,0,1,1,0,1
16.03,Lulu,sup,0,1,1,0,0,0
16.03,Neeko,sup,0,1,1,0,0,0
16.03,Rakan,sup,0,1,1,0,1,1
16.03,Rell,sup,0,1,1,0,0,0
16.03,Ryze,mid,1,0,1,1,0,1
16.03,Varus,bot,1,0,1,1,0,1
16.03,Wukong,jng,0,1,1,0,0,0
16.03,Zaahen,top,1,0,1,1,0,1
16.04,K'Sante,top,0,3,1,0,1,1
16.04,Pantheon,jng,0,2,1,0,0,0
16.04,Rumble,top,1,1,1,0,1,1
16.04,Varus,bot,0,2,1,0,1,1
16.04,Wukong,jng,0,2,1,0,1,1
16.04,Aatrox,jng,1,0,1,0,0,0
16.04,Aphelios,bot,1,0,1,0,0,0
16.04,Aurora,mid,1,0,1,0,0,0
16.04,Corki,bot,0,1,1,0,0,0
16.04,Dr. Mundo,jng,1,0,1,1,0,1
16.04,Ezreal,bot,1,0,1,0,0,0
16.04,Jax,top,0,1,1,0,0,0
16.04,Kennen,top,0,1,1,0,0,0
16.04,Leona,sup,1,0,1,0,0,0
16.04,Nautilus,sup,1,0,1,1,0,1
16.04,Nocturne,jng,0,1,1,0,1,1
16.04,Orianna,mid,1,0,1,1,0,1
16.04,Renekton,top,1,0,1,1,0,1
16.04,Ryze,mid,1,0,1,0,0,0
16.04,Thresh,sup,1,0,1,0,0,0
16.04,Vi,jng,0,1,1,0,0,0
16.04,Xin Zhao,jng,1,0,1,0,0,0
16.04,Yorick,top,1,0,1,0,0,0
16.04,Yunara,bot,1,0,1,1,0,1
16.06,Dr. Mundo,jng,0,2,1,0,1,1
16.06,Neeko,sup,0,2,1,0,1,1
16.06,Orianna,mid,1,1,1,0,1,1
16.06,Ahri,mid,1,0,1,1,0,1
16.06,Alistar,sup,1,0,1,0,0,0
16.06,Ashe,bot,0,1,1,0,0,0
16.06,Braum,sup,0,1,1,0,0,0
16.06,Camille,top,1,0,1,0,0,0
16.06,Ezreal,bot,1,0,1,1,0,1
16.06,Gnar,top,0,1,1,0,0,0
16.06,Jarvan IV,jng,1,0,1,0,0,0
16.06,Karma,sup,1,0,1,1,0,1
16.06,Pantheon,jng,1,0,1,1,0,1
16.06,Renekton,top,1,0,1,1,0,1
16.06,Rumble,top,0,1,1,0,1,1
16.06,Syndra,mid,0,1,1,0,1,1
16.06,Varus,bot,1,0,1,0,0,0
16.07,Akali,mid,0,2,2,0,0,0
16.07,Ambessa,top,0,2,1,0,1,1
16.07,Bard,sup,2,0,2,0,0,0
16.07,Caitlyn,bot,2,0,2,0,0,0
16.07,Dr. Mundo,jng,0,2,1,0,1,1
16.07,Gnar,top,1,1,2,0,0,0
16.07,Karma,sup,0,2,1,0,1,1
16.07,Neeko,sup,0,2,1,0,1,1
16.07,Orianna,mid,0,2,2,0,2,2
16.07,Pantheon,jng,1,1,2,0,1,1
16.07,Rumble,top,1,1,2,1,0,1
16.07,Seraphine,sup,0,2,1,0,1,1
16.07,Ahri,mid,0,1,1,0,0,0
16.07,Aurora,mid,1,0,1,0,0,0
16.07,Cassiopeia,mid,1,0,1,0,0,0
16.07,Gwen,top,1,0,1,0,0,0
16.07,Jarvan IV,jng,1,0,1,1,0,1
16.07,Kai'Sa,bot,1,0,1,1,0,1
16.07,Leona,sup,1,0,1,1,0,1
16.07,Nami,sup,0,1,1,0,1,1
16.07,Nautilus,sup,1,0,1,1,0,1
16.07,Nocturne,jng,1,0,1,0,0,0
16.07,Ryze,mid,1,0,1,1,0,1
16.07,Sion,top,1,0,1,1,0,1
16.07,Varus,bot,1,0,1,1,0,1
16.07,Vi,jng,1,0,1,1,0,1
16.07,Yone,mid,0,1,1,0,1,1
16.07,Zed,mid,1,0,1,1,0,1
16.08,Ezreal,bot,1,2,2,1,1,2
16.08,Nautilus,sup,2,1,2,1,1,2
16.08,Orianna,mid,0,3,2,0,1,1
16.08,Pantheon,jng,1,2,2,0,1,1
16.08,Gnar,top,0,2,2,0,2,2
16.08,Jhin,bot,1,1,2,1,0,1
16.08,Nocturne,jng,0,2,2,0,1,1
16.08,Rumble,top,2,0,2,0,0,0
16.08,Ryze,mid,1,1,2,1,0,1
16.08,Xin Zhao,jng,2,0,2,2,0,2
16.08,Yone,mid,1,1,2,1,0,1
16.08,Ashe,bot,1,0,1,0,0,0
16.08,Aurora,top,1,0,1,1,0,1
16.08,Dr. Mundo,jng,1,0,1,0,0,0
16.08,Gwen,top,0,1,1,0,1,1
16.08,Jarvan IV,jng,0,1,1,0,1,1
16.08,Jayce,top,1,0,1,1,0,1
16.08,Kai'Sa,bot,1,0,1,0,0,0
16.08,Kennen,top,0,1,1,0,1,1
16.08,Leona,sup,1,0,1,1,0,1
16.08,Seraphine,sup,1,0,1,0,0,0
16.08,Sion,top,0,1,1,0,0,0
16.08,Taliyah,mid,1,0,1,0,0,0
16.08,Varus,bot,0,1,1,0,0,0
16.08,Zed,mid,1,0,1,0,0,0
16.09,Syndra,mid,2,5,3,0,1,1
16.09,Orianna,mid,1,5,3,1,0,1
16.09,Zed,mid,0,6,2,0,1,1
16.09,Pantheon,jng,1,4,3,0,0,0
16.09,Ryze,mid,0,4,3,0,2,2
16.09,Cassiopeia,mid,0,3,1,0,0,0
16.09,LeBlanc,mid,2,1,2,1,1,2
16.09,Seraphine,sup,1,2,2,0,1,1
16.09,Sion,top,1,2,2,0,2,2
16.09,Xin Zhao,jng,1,2,2,0,2,2
16.09,Ahri,mid,1,1,2,1,0,1
16.09,Alistar,sup,2,0,2,2,0,2
16.09,Ashe,bot,2,0,2,0,0,0
16.09,Azir,mid,1,1,2,0,0,0
16.09,Bard,sup,2,0,2,0,0,0
16.09,Caitlyn,bot,2,0,2,0,0,0
16.09,Ezreal,bot,2,0,2,2,0,2
16.09,Jarvan IV,jng,0,2,2,0,2,2
16.09,Jayce,top,2,0,2,0,0,0
16.09,Karma,sup,1,1,2,1,0,1
16.09,Rumble,top,0,2,1,0,1,1
16.09,Anivia,top,1,0,1,1,0,1
16.09,Aurora,mid,0,1,1,0,1,1
16.09,Bel'Veth,jng,0,1,1,0,0,0
16.09,Braum,sup,0,1,1,0,1,1
16.09,Dr. Mundo,jng,1,0,1,1,0,1
16.09,Gnar,top,1,0,1,0,0,0
16.09,Irelia,top,1,0,1,0,0,0
16.09,Jhin,bot,1,0,1,1,0,1
16.09,K'Sante,top,1,0,1,1,0,1
16.09,Kai'Sa,bot,1,0,1,0,0,0
16.09,Kennen,top,1,0,1,0,0,0
16.09,Kha'Zix,jng,1,0,1,0,0,0
16.09,Leona,sup,1,0,1,0,0,0
16.09,Naafiri,jng,1,0,1,0,0,0
16.09,Nocturne,jng,1,0,1,1,0,1
16.09,Ornn,top,1,0,1,1,0,1
16.09,Rakan,sup,1,0,1,0,0,0
16.09,Rell,sup,1,0,1,0,0,0
16.09,Skarner,jng,1,0,1,0,0,0
16.09,Sylas,mid,0,1,1,0,0,0
16.09,Trundle,jng,1,0,1,0,0,0
16.09,Vi,jng,1,0,1,1,0,1
16.09,Yasuo,mid,1,0,1,0,0,0
16.09,Yone,mid,1,0,1,0,0,0
16.09,Ziggs,bot,1,0,1,0,0,0
