patch,champ,role,picks_by,bans_vs
16.03,Jarvan IV,jng,0,1
16.03,Jayce,top,1,0
16.03,Kai'Sa,bot,1,0
16.03,Karma,sup,1,0
16.03,Nami,sup,0,1
16.03,Neeko,sup,0,1
16.03,Qiyana,jng,1,0
16.03,Rell,sup,1,0
16.03,Renekton,top,1,0
16.03,Rumble,top,1,0
16.03,Seraphine,sup,1,0
16.03,Sion,top,1,0
16.03,Sivir,bot,0,1
16.03,Smolder,bot,1,0
16.03,Taliyah,mid,1,0
16.03,Wukong,jng,1,0
16.07,Karma,sup,1,3
16.07,Ryze,mid,0,4
16.07,Ezreal,bot,1,2
16.07,Lulu,sup,1,2
16.07,Azir,mid,2,0
16.07,Caitlyn,bot,1,1
16.07,Gnar,top,1,1
16.07,Gwen,top,0,2
16.07,Nami,sup,1,1
16.07,Orianna,mid,0,2
16.07,Twisted Fate,mid,1,1
16.07,Ambessa,top,1,0
16.07,Anivia,mid,0,1
16.07,Annie,mid,0,1
16.07,Ashe,bot,1,0
16.07,Aurora,top,1,0
16.07,Corki,bot,1,0
16.07,Jarvan IV,jng,0,1
16.07,Jayce,mid,1,0
16.07,Lee Sin,jng,1,0
16.07,Lucian,bot,0,1
16.07,Naafiri,jng,0,1
16.07,Neeko,sup,1,0
16.07,Nocturne,jng,0,1
16.07,Pantheon,jng,1,0
16.07,Renekton,top,1,0
16.07,Seraphine,sup,1,0
16.07,Skarner,jng,1,0
16.07,Udyr,top,1,0
16.07,Varus,bot,1,0
16.07,Vi,jng,1,0
16.07,Xin Zhao,jng,1,0
16.07,Zoe,mid,1,0
16.08,Lucian,bot,1,4
16.08,Karma,sup,0,4
16.08,Pantheon,jng,2,1
16.08,Rumble,top,1,2
16.08,Varus,bot,0,3
16.08,Ashe,bot,0,2
16.08,Gnar,top,2,0
16.08,Lulu,sup,2,0
16.08,Sivir,bot,1,1
16.08,Yunara,bot,2,0
16.08,Akali,mid,1,0
16.08,Alistar,sup,1,0
16.08,Ambessa,top,1,0
16.08,Aurora,mid,1,0
16.08,Bard,sup,0,1
16.08,Caitlyn,bot,0,1
16.08,Cassiopeia,mid,1,0
16.08,Galio,mid,0,1
16.08,Jarvan IV,jng,1,0
16.08,Kai'Sa,bot,1,0
16.08,Naafiri,jng,1,0
16.08,Nami,sup,1,0
16.08,Nautilus,sup,0,1
16.08,Neeko,sup,0,1
16.08,Poppy,sup,0,1
16.08,Renekton,top,1,0
16.08,Ryze,mid,1,0
16.08,Sejuani,jng,1,0
16.08,Syndra,mid,1,0
16.08,Vi,jng,0,1
16.08,Xin Zhao,jng,0,1
16.08,Yuumi,sup,1,0
16.09,Lucian,bot,1,7
16.09,Ezreal,bot,3,4
16.09,Ashe,bot,2,4
16.09,Nocturne,jng,0,6
16.09,Pantheon,jng,2,4
16.09,Nautilus,sup,2,3
16.09,Orianna,mid,1,4
16.09,Rumble,top,2,3
16.09,Annie,mid,3,1
16.09,Aurora,mid,4,0
16.09,Cassiopeia,mid,1,3
16.09,Ahri,mid,1,2
16.09,Akali,mid,1,2
16.09,Caitlyn,bot,0,3
16.09,Jarvan IV,jng,2,1
16.09,Kai'Sa,bot,3,0
16.09,Karma,sup,0,3
16.09,Renekton,top,2,1
16.09,Sion,top,2,1
16.09,Vi,jng,2,1
16.09,Xin Zhao,jng,3,0
16.09,Alistar,sup,1,1
16.09,Corki,bot,1,1
16.09,Jayce,top,2,0
16.09,K'Sante,top,1,1
16.09,Lee Sin,jng,1,1
16.09,Naafiri,jng,0,2
16.09,Nami,sup,2,0
16.09,Rell,sup,2,0
16.09,Seraphine,sup,2,0
16.09,Taliyah,mid,1,1
16.09,Viktor,mid,0,2
16.09,Amumu,sup,1,0
16.09,Bard,sup,1,0
16.09,Gnar,top,1,0
16.09,Gwen,top,0,1
16.09,Leona,sup,1,0
16.09,Lulu,sup,1,0
16.09,Mel,mid,0,1
16.09,Miss Fortune,bot,1,0
16.09,Ornn,top,1,0
16.09,Ryze,mid,1,0
16.09,Samira,bot,1,0
16.09,Sejuani,jng,1,0
16.09,Trundle,jng,1,0
16.09,Varus,top,1,0
16.09,Wukong,jng,1,0
16.09,Xayah,bot,0,1
16.09,Yorick,top,1,0
16.09,Yunara,bot,1,0
16.10,Lucian,bot,1,5
16.10,Sion,top,2,3
16.10,Vi,jng,1,4
16.10,Ryze,mid,0,4
16.10,Xin Zhao,jng,0,4
16.10,Ezreal,bot,2,1
16.10,Jarvan IV,jng,2,1
16.10,Orianna,mid,0,3
16.10,Annie,mid,0,2
16.10,Cassiopeia,mid,2,0
16.10,Jayce,jng,2,0
16.10,Lulu,sup,1,1
16.10,Nautilus,sup,2,0
16.10,Neeko,sup,2,0
16.10,Renekton,top,2,0
16.10,Rumble,top,2,0
16.10,Twisted Fate,mid,0,2
16.10,Wukong,jng,1,1
16.10,Ahri,mid,1,0
16.10,Akali,mid,1,0
16.10,Ambessa,top,1,0
16.10,Ashe,bot,1,0
16.10,Aurora,mid,1,0
16.10,Caitlyn,bot,1,0
16.10,Galio,mid,1,0
16.10,Kai'Sa,bot,0,1
16.10,Karma,sup,1,0
16.10,LeBlanc,mid,0,1
16.10,Lee Sin,jng,0,1
16.10,Mel,mid,1,0
16.10,Milio,sup,1,0
16.10,Miss Fortune,bot,1,0
16.10,Naafiri,jng,1,0
16.10,Nocturne,jng,0,1
16.10,Sejuani,jng,1,0
16.10,Senna,bot,1,0
16.10,Sivir,bot,0,1
16.10,Taliyah,mid,0,1
16.10,Trundle,jng,0,1
16.10,Varus,bot,0,1
16.10,Vayne,top,0,1
16.10,Viktor,mid,1,0
16.10,Yorick,top,1,0
16.10,Yuumi,sup,1,0
16.10,Zeri,bot,1,0
