patch,champ,role,picks_by,bans_vs,series_presence
16.09,Syndra,mid,0,1,1
16.09,Wukong,jng,1,0,1
16.10,Cassiopeia,mid,1,1,2
16.10,Seraphine,sup,1,1,2
16.10,Akali,mid,0,1,1
16.10,Akali,top,1,0,1
16.10,Ambessa,top,1,0,1
16.10,Anivia,mid,0,1,1
16.10,Ashe,bot,1,0,1
16.10,Ezreal,bot,1,0,1
16.10,Galio,mid,0,1,1
16.10,Jarvan IV,jng,1,0,1
16.10,K'Sante,top,0,1,1
16.10,Karma,sup,0,1,1
16.10,Orianna,mid,0,1,1
16.10,Pantheon,jng,1,0,1
16.10,Rell,sup,1,0,1
16.10,Ryze,mid,0,1,1
16.10,Syndra,mid,0,1,1
16.10,Viktor,mid,1,0,1
