patch,champ,role,picks_by,bans_vs
16.06,Nami,sup,1,0
16.06,Neeko,sup,0,1
16.06,Orianna,mid,0,1
16.06,Rek'Sai,top,0,1
16.06,Renekton,top,1,0
16.06,Rumble,top,0,1
16.06,Seraphine,sup,0,1
16.06,Taliyah,mid,1,0
16.06,Vi,jng,1,0
16.06,Xin Zhao,jng,1,0
16.06,Yunara,bot,1,0
16.06,Zoe,mid,0,1
16.07,Jarvan IV,jng,1,5
16.07,Karma,sup,0,4
16.07,Nautilus,sup,1,3
16.07,Vi,jng,2,2
16.07,Neeko,sup,1,2
16.07,Renekton,top,2,1
16.07,Ahri,mid,0,2
16.07,Aurora,mid,1,1
16.07,Corki,bot,2,0
16.07,Ezreal,bot,2,0
16.07,K'Sante,top,1,1
16.07,LeBlanc,mid,1,1
16.07,Lulu,sup,0,2
16.07,Nami,sup,2,0
16.07,Rumble,top,2,0
16.07,Seraphine,sup,0,2
16.07,Taliyah,mid,1,1
16.07,Xin Zhao,jng,2,0
16.07,Zoe,mid,1,1
16.07,Aatrox,jng,0,1
16.07,Aatrox,top,1,0
16.07,Akali,mid,1,0
16.07,Alistar,sup,1,0
16.07,Ambessa,jng,1,0
16.07,Anivia,sup,1,0
16.07,Annie,mid,1,0
16.07,Ashe,bot,0,1
16.07,Bard,sup,0,1
16.07,Dr. Mundo,jng,1,0
16.07,Gnar,top,0,1
16.07,Gwen,top,0,1
16.07,Jhin,bot,1,0
16.07,Orianna,mid,0,1
16.07,Pantheon,jng,0,1
16.07,Rakan,sup,1,0
16.07,Ryze,mid,1,0
16.07,Sion,top,1,0
16.07,Varus,bot,1,0
16.07,Xayah,bot,1,0
16.08,Vi,jng,0,4
16.08,Karma,sup,1,2
16.08,Nautilus,sup,0,3
16.08,Rumble,top,2,1
16.08,Zoe,mid,0,3
16.08,Aatrox,jng,2,0
16.08,Bard,sup,2,0
16.08,Orianna,mid,0,2
16.08,Ryze,mid,2,0
16.08,Akali,mid,0,1
16.08,Annie,mid,0,1
16.08,Corki,bot,1,0
16.08,Ezreal,bot,1,0
16.08,Gragas,mid,1,0
16.08,Jarvan IV,jng,1,0
16.08,Jhin,bot,1,0
16.08,Kennen,top,1,0
16.08,Nami,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Pantheon,jng,0,1
16.08,Rek'Sai,top,1,0
16.08,Renekton,top,0,1
16.08,Sivir,bot,1,0
16.08,Wukong,jng,1,0
16.08,Yone,mid,1,0
16.09,Karma,sup,0,8
16.09,Akali,mid,0,5
16.09,Vi,jng,1,4
16.09,Jarvan IV,jng,1,3
16.09,Rumble,top,0,4
16.09,Seraphine,sup,0,4
16.09,Cassiopeia,mid,2,1
16.09,Aatrox,jng,2,0
16.09,Ambessa,top,2,0
16.09,Annie,mid,0,2
16.09,K'Sante,top,2,0
16.09,LeBlanc,mid,1,1
16.09,Lucian,bot,2,0
16.09,Milio,sup,2,0
16.09,Pantheon,jng,2,0
16.09,Renekton,top,2,0
16.09,Sion,top,1,1
16.09,Sylas,mid,0,2
16.09,Zoe,mid,2,0
16.09,Ahri,mid,1,0
16.09,Alistar,sup,1,0
16.09,Azir,mid,1,0
16.09,Bard,sup,1,0
16.09,Ezreal,bot,1,0
16.09,Galio,mid,0,1
16.09,Gwen,top,1,0
16.09,Jayce,top,0,1
16.09,Jinx,bot,1,0
16.09,Lulu,sup,1,0
16.09,Maokai,jng,1,0
16.09,Nautilus,sup,1,0
16.09,Neeko,sup,0,1
16.09,Rakan,sup,1,0
16.09,Sivir,bot,1,0
16.09,Thresh,sup,1,0
16.09,Twisted Fate,mid,0,1
16.09,Varus,bot,1,0
16.09,Wukong,jng,0,1
16.09,Xayah,bot,1,0
16.09,Yone,mid,1,0
16.09,Yunara,bot,1,0
16.09,Zaahen,jng,1,0
16.10,Aatrox,jng,0,3
16.10,Lucian,bot,0,3
16.10,Nautilus,sup,0,3
16.10,Jayce,top,0,2
16.10,K'Sante,top,0,2
16.10,Rumble,top,0,2
16.10,Varus,bot,0,2
16.10,Vayne,top,1,1
16.10,Ahri,mid,1,0
16.10,Akali,mid,0,1
16.10,Ashe,bot,1,0
16.10,Ezreal,bot,1,0
16.10,Jarvan IV,jng,1,0
16.10,Karma,sup,1,0
16.10,Lulu,sup,1,0
16.10,Milio,sup,1,0
16.10,Neeko,sup,1,0
16.10,Nocturne,jng,1,0
16.10,Olaf,top,0,1
16.10,Orianna,mid,1,0
16.10,Renekton,top,1,0
16.10,Ryze,mid,1,0
16.10,Sion,top,1,0
16.10,Sivir,bot,1,0
16.10,Skarner,jng,1,0
16.10,Smolder,bot,1,0
16.10,Tristana,mid,1,0
16.10,Xin Zhao,jng,1,0
16.10,Yorick,top,1,0
