patch,champ,role,picks_by,bans_vs
16.02,Yone,mid,1,0
16.03,Varus,bot,0,7
16.03,Ashe,bot,1,3
16.03,Vi,jng,1,3
16.03,Yunara,bot,2,2
16.03,Aurora,mid,2,1
16.03,Qiyana,jng,2,1
16.03,Azir,mid,2,0
16.03,Bard,sup,0,2
16.03,Karma,sup,1,1
16.03,Nautilus,sup,1,1
16.03,Nocturne,jng,0,2
16.03,Renekton,top,1,1
16.03,Rumble,top,0,2
16.03,Ryze,mid,0,2
16.03,Ahri,mid,1,0
16.03,Braum,sup,1,0
16.03,Corki,bot,1,0
16.03,Dr. Mundo,jng,1,0
16.03,Draven,bot,0,1
16.03,Ezreal,bot,1,0
16.03,Galio,mid,0,1
16.03,Jarvan IV,jng,1,0
16.03,Jayce,top,1,0
16.03,Jhin,bot,1,0
16.03,Kalista,bot,1,0
16.03,Lucian,bot,0,1
16.03,Nami,sup,1,0
16.03,Neeko,sup,1,0
16.03,Ornn,top,1,0
16.03,Poppy,top,1,0
16.03,Poppy,sup,0,1
16.03,Rakan,sup,1,0
16.03,Rek'Sai,top,1,0
16.03,Seraphine,sup,1,0
16.03,Sion,top,1,0
16.03,Sylas,top,1,0
16.03,Taliyah,mid,1,0
16.03,Tristana,bot,0,1
16.03,Twisted Fate,mid,1,0
16.03,Xin Zhao,jng,1,0
16.03,Yone,mid,0,1
16.03,Yorick,top,0,1
16.03,Zaahen,jng,1,0
16.07,Orianna,mid,1,5
16.07,Vi,jng,3,3
16.07,Bard,sup,0,5
16.07,Gnar,top,4,1
16.07,Jarvan IV,jng,1,4
16.07,Nautilus,sup,1,4
16.07,Lucian,bot,4,0
16.07,Lulu,sup,3,1
16.07,Rumble,top,2,2
16.07,Varus,bot,0,4
16.07,Ahri,mid,2,1
16.07,Ashe,bot,1,2
16.07,Milio,sup,3,0
16.07,Pantheon,jng,1,2
16.07,Ryze,mid,2,1
16.07,Skarner,jng,0,3
16.07,Azir,mid,2,0
16.07,Jhin,bot,2,0
16.07,Nocturne,jng,2,0
16.07,Twisted Fate,mid,1,1
16.07,Xin Zhao,jng,1,1
16.07,Yone,mid,1,1
16.07,Yunara,bot,2,0
16.07,Ambessa,top,0,1
16.07,Anivia,top,1,0
16.07,Aurora,mid,0,1
16.07,Cassiopeia,mid,0,1
16.07,Dr. Mundo,jng,1,0
16.07,Gragas,top,1,0
16.07,Jayce,top,0,1
16.07,Kai'Sa,bot,0,1
16.07,Lee Sin,jng,1,0
16.07,Mel,mid,0,1
16.07,Naafiri,jng,0,1
16.07,Nami,sup,1,0
16.07,Neeko,sup,0,1
16.07,Renekton,top,1,0
16.07,Seraphine,sup,1,0
16.07,Shen,sup,1,0
16.07,Tristana,bot,1,0
16.07,Trundle,jng,0,1
16.07,Varus,top,1,0
16.07,Viktor,mid,1,0
16.08,Varus,bot,0,7
16.08,Lucian,bot,2,4
16.08,Rumble,top,2,4
16.08,Orianna,mid,1,4
16.08,Vi,jng,2,3
16.08,Lulu,sup,2,2
16.08,Ahri,mid,2,1
16.08,Gnar,top,2,1
16.08,Nocturne,jng,2,1
16.08,Ryze,mid,0,3
16.08,Xin Zhao,jng,1,2
16.08,Annie,mid,1,1
16.08,Jhin,bot,2,0
16.08,Milio,sup,2,0
16.08,Nautilus,sup,1,1
16.08,Pantheon,jng,1,1
16.08,Sion,top,1,1
16.08,Yunara,bot,2,0
16.08,Anivia,top,1,0
16.08,Ashe,bot,1,0
16.08,Aurora,mid,1,0
16.08,Azir,mid,1,0
16.08,Cassiopeia,mid,0,1
16.08,Corki,bot,1,0
16.08,Gragas,top,1,0
16.08,Gwen,top,1,0
16.08,Jarvan IV,jng,1,0
16.08,Karma,sup,1,0
16.08,Lee Sin,jng,0,1
16.08,Malzahar,mid,1,0
16.08,Naafiri,jng,0,1
16.08,Nami,sup,1,0
16.08,Renekton,top,0,1
16.08,Seraphine,sup,1,0
16.08,Taliyah,mid,1,0
16.08,Trundle,jng,1,0
16.09,Varus,bot,0,12
16.09,Lucian,bot,2,6
16.09,Nocturne,jng,3,4
16.09,Vi,jng,3,4
16.09,Lulu,sup,4,2
16.09,Naafiri,jng,3,3
16.09,Rumble,top,0,6
16.09,Annie,mid,4,1
16.09,Gnar,top,2,3
16.09,Jayce,top,4,1
16.09,Nautilus,sup,2,3
16.09,Orianna,mid,1,4
16.09,Seraphine,sup,3,2
16.09,Sion,top,3,2
16.09,Ryze,mid,3,1
16.09,Yunara,bot,3,1
16.09,Bard,sup,2,1
16.09,Corki,bot,2,1
16.09,Renekton,top,2,1
16.09,Alistar,sup,0,2
16.09,Anivia,top,2,0
16.09,Ashe,bot,0,2
16.09,Azir,mid,2,0
16.09,Cassiopeia,mid,2,0
16.09,Jhin,bot,2,0
16.09,Lee Sin,jng,1,1
16.09,Milio,sup,1,1
16.09,Nami,sup,2,0
16.09,Pantheon,jng,1,1
16.09,Qiyana,jng,2,0
16.09,Shyvana,jng,2,0
16.09,Twisted Fate,mid,1,1
16.09,Vayne,top,0,2
16.09,Ahri,mid,1,0
16.09,Aurora,top,1,0
16.09,Caitlyn,bot,1,0
16.09,Ezreal,bot,1,0
16.09,Gragas,sup,1,0
16.09,Gwen,top,1,0
16.09,Karma,sup,0,1
16.09,Kog'Maw,bot,1,0
16.09,Leona,sup,0,1
16.09,Malzahar,mid,0,1
16.09,Miss Fortune,bot,1,0
16.09,Senna,bot,1,0
16.09,Shyvana,top,0,1
16.09,Sivir,bot,1,0
16.09,Skarner,jng,0,1
16.09,Sylas,mid,1,0
16.09,Trundle,jng,0,1
16.09,Xin Zhao,jng,0,1
16.1,Naafiri,jng,1,1
16.1,Ahri,mid,1,0
16.1,Ambessa,top,1,0
16.1,Aphelios,bot,1,0
16.1,Aurora,mid,1,0
16.1,Caitlyn,bot,1,0
16.1,Cassiopeia,mid,1,0
16.1,Corki,bot,1,0
16.1,Gnar,top,1,0
16.1,Jarvan IV,jng,0,1
16.1,Jayce,top,1,0
16.1,Jhin,bot,1,0
16.1,Lucian,bot,1,0
16.1,Lux,sup,1,0
16.1,Milio,sup,1,0
16.1,Nami,sup,1,0
16.1,Nautilus,sup,1,0
16.1,Nocturne,jng,0,1
16.1,Orianna,mid,0,1
16.1,Ornn,top,1,0
16.1,Ryze,mid,1,0
16.1,Shyvana,jng,1,0
16.1,Skarner,jng,1,0
16.1,Taliyah,mid,1,0
16.1,Thresh,sup,1,0
16.1,Varus,bot,0,1
16.1,Vi,jng,1,0
16.1,Wukong,jng,1,0
16.1,Zaahen,top,1,0
