patch,champ,role,picks_vs,bans_vs
16.1,Galio,mid,0,1
16.1,Gnar,top,0,1
16.1,Hwei,mid,0,1
16.1,K'Sante,top,1,0
16.1,Mel,bot,1,0
16.1,Miss Fortune,bot,1,0
16.1,Naafiri,jng,1,0
16.1,Nocturne,jng,0,1
16.1,Orianna,mid,1,0
16.1,Pantheon,jng,0,1
16.1,Rell,sup,1,0
16.1,Renekton,top,1,0
16.1,Skarner,sup,1,0
