patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.08,Ezreal,bot,1,0,1,1,0,1
16.08,Gwen,top,0,1,1,0,0,0
16.08,Jarvan IV,jng,1,0,1,0,0,0
16.08,Jhin,bot,1,0,1,0,0,0
16.08,Nami,sup,1,0,1,0,0,0
16.08,Poppy,jng,1,0,1,1,0,1
16.08,Ryze,mid,1,0,1,1,0,1
16.08,Seraphine,sup,1,0,1,0,0,0
16.08,Sylas,mid,1,0,1,0,0,0
16.08,Vladimir,mid,0,1,1,0,0,0
16.08,Zaahen,jng,1,0,1,0,0,0
16.09,Ashe,bot,0,3,1,0,1,1
16.09,Akali,mid,0,2,1,0,1,1
16.09,Gwen,top,0,2,1,0,1,1
16.09,Nocturne,jng,1,1,1,0,1,1
16.09,Aurora,mid,0,1,1,0,0,0
16.09,Azir,mid,0,1,1,0,0,0
16.09,Bard,sup,1,0,1,1,0,1
16.09,Ezreal,bot,1,0,1,1,0,1
16.09,Gnar,top,1,0,1,0,0,0
16.09,Jarvan IV,jng,0,1,1,0,1,1
16.09,Lucian,bot,0,1,1,0,0,0
16.09,Lulu,sup,1,0,1,0,0,0
16.09,Miss Fortune,bot,1,0,1,0,0,0
16.09,Nautilus,sup,1,0,1,0,0,0
16.09,Orianna,mid,0,1,1,0,0,0
16.09,Rakan,sup,0,1,1,0,0,0
16.09,Renekton,top,1,0,1,0,0,0
16.09,Rumble,top,1,0,1,1,0,1
16.09,Sylas,mid,1,0,1,0,0,0
16.09,Varus,bot,0,1,1,0,0,0
16.09,Viktor,mid,1,0,1,1,0,1
16.09,Vladimir,mid,1,0,1,0,0,0
16.09,Wukong,jng,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,1,0,1
16.09,Yunara,bot,1,0,1,0,0,0
