patch,champ,role,picks_vs,bans_vs
16.03,Seraphine,sup,1,0
16.03,Shen,top,1,0
16.03,Thresh,sup,1,0
16.03,Trundle,jng,0,1
16.03,Twisted Fate,mid,0,1
16.03,Yone,mid,0,1
16.07,Akali,mid,1,2
16.07,Ashe,bot,1,1
16.07,Azir,mid,1,1
16.07,Ezreal,bot,2,0
16.07,Jarvan IV,jng,0,2
16.07,Nocturne,jng,0,2
16.07,Pantheon,jng,1,1
16.07,Renekton,top,1,1
16.07,Rumble,top,0,2
16.07,Seraphine,sup,2,0
16.07,Vi,jng,0,2
16.07,Aurora,mid,0,1
16.07,Caitlyn,bot,1,0
16.07,Dr. Mundo,jng,0,1
16.07,Gnar,top,1,0
16.07,K'Sante,top,1,0
16.07,Karma,sup,1,0
16.07,Lee Sin,jng,0,1
16.07,Leona,sup,1,0
16.07,Mel,mid,0,1
16.07,Naafiri,jng,1,0
16.07,Ryze,mid,1,0
16.07,Skarner,jng,1,0
16.07,Twisted Fate,mid,0,1
16.07,Udyr,top,1,0
16.07,Xin Zhao,jng,1,0
16.07,Yone,mid,0,1
16.07,Zoe,mid,1,0
16.08,Pantheon,jng,0,5
16.08,Ashe,bot,0,4
16.08,Lee Sin,jng,1,3
16.08,Nautilus,sup,1,3
16.08,Bard,sup,1,1
16.08,Jhin,bot,2,0
16.08,Neeko,sup,1,1
16.08,Orianna,mid,2,0
16.08,Rumble,top,1,1
16.08,Alistar,sup,0,1
16.08,Anivia,top,1,0
16.08,Aurora,mid,1,0
16.08,Azir,mid,1,0
16.08,Gnar,top,0,1
16.08,Gwen,top,1,0
16.08,Jarvan IV,jng,1,0
16.08,Jayce,top,1,0
16.08,Karma,sup,0,1
16.08,Lissandra,mid,1,0
16.08,Lucian,bot,0,1
16.08,Lulu,sup,1,0
16.08,Naafiri,jng,1,0
16.08,Nocturne,jng,0,1
16.08,Renata Glasc,sup,1,0
16.08,Renekton,top,0,1
16.08,Ryze,mid,0,1
16.08,Sion,top,1,0
16.08,Varus,bot,1,0
16.08,Vi,jng,1,0
16.08,Xayah,bot,1,0
16.08,Xin Zhao,jng,1,0
16.08,Yunara,bot,1,0
16.09,Rumble,top,2,5
16.09,Orianna,mid,0,6
16.09,Ashe,bot,2,3
16.09,Karma,sup,1,4
16.09,Lee Sin,jng,2,3
16.09,Jarvan IV,jng,2,2
16.09,K'Sante,top,0,4
16.09,Varus,bot,2,2
16.09,Ahri,mid,3,0
16.09,Akali,mid,1,2
16.09,Annie,mid,2,1
16.09,Bard,sup,3,0
16.09,Ezreal,bot,2,1
16.09,Lucian,bot,2,1
16.09,Naafiri,jng,2,1
16.09,Nautilus,sup,1,2
16.09,Renekton,top,3,0
16.09,Seraphine,sup,3,0
16.09,Ambessa,top,1,1
16.09,Kai'Sa,bot,1,1
16.09,Lulu,sup,0,2
16.09,Milio,sup,2,0
16.09,Miss Fortune,bot,1,1
16.09,Pyke,sup,0,2
16.09,Ryze,mid,1,1
16.09,Vi,jng,1,1
16.09,Viktor,mid,2,0
16.09,Wukong,jng,2,0
16.09,Xin Zhao,jng,2,0
16.09,Alistar,sup,1,0
16.09,Anivia,mid,1,0
16.09,Aurora,mid,1,0
16.09,Cassiopeia,mid,0,1
16.09,Cho'Gath,top,1,0
16.09,Corki,bot,0,1
16.09,Galio,mid,0,1
16.09,Gnar,top,1,0
16.09,Hwei,mid,1,0
16.09,Jayce,top,1,0
16.09,Mel,bot,1,0
16.09,Mel,mid,0,1
16.09,Neeko,sup,0,1
16.09,Pantheon,jng,0,1
16.09,Rell,sup,1,0
16.09,Shen,sup,1,0
16.09,Sion,top,1,0
16.09,Sivir,bot,1,0
16.09,Skarner,jng,1,0
16.09,Sylas,mid,1,0
16.09,Trundle,jng,1,0
16.09,Twisted Fate,mid,0,1
16.09,Twisted Fate,top,1,0
16.09,Varus,top,1,0
16.09,Vayne,top,1,0
16.09,Yorick,top,0,1
16.09,Zaahen,top,0,1
16.09,Ziggs,bot,1,0
16.1,Lee Sin,jng,0,6
16.1,Akali,mid,2,3
16.1,Jarvan IV,jng,2,3
16.1,Bard,sup,1,3
16.1,Lucian,bot,0,4
16.1,Nautilus,sup,1,3
16.1,Orianna,mid,0,4
16.1,Cassiopeia,mid,2,1
16.1,Gnar,top,3,0
16.1,Karma,sup,3,0
16.1,Ryze,mid,1,2
16.1,Annie,mid,1,1
16.1,Aurora,mid,1,1
16.1,Caitlyn,bot,1,1
16.1,Jhin,bot,2,0
16.1,K'Sante,top,1,1
16.1,Mel,bot,2,0
16.1,Seraphine,sup,2,0
16.1,Sion,top,2,0
16.1,Vi,jng,1,1
16.1,Wukong,jng,2,0
16.1,Alistar,sup,1,0
16.1,Ambessa,top,1,0
16.1,Jax,jng,1,0
16.1,Jayce,jng,1,0
16.1,Maokai,jng,1,0
16.1,Mel,mid,0,1
16.1,Miss Fortune,bot,0,1
16.1,Ornn,top,1,0
16.1,Pyke,sup,0,1
16.1,Shen,top,0,1
16.1,Sivir,bot,1,0
16.1,Twisted Fate,mid,1,0
16.1,Varus,bot,0,1
16.1,Xin Zhao,jng,0,1
16.1,Zeri,bot,1,0
16.1,Ziggs,bot,1,0
