patch,champ,role,picks_vs,bans_vs
16.06,Camille,top,1,0
16.06,Dr. Mundo,jng,0,1
16.06,Ezreal,bot,1,0
16.06,Galio,mid,1,0
16.06,Karma,sup,1,0
16.06,Maokai,jng,1,0
16.06,Mel,mid,0,1
16.06,Nocturne,jng,0,1
16.06,Pyke,sup,0,1
16.06,Renekton,top,1,0
16.06,Rumble,top,0,1
16.06,Seraphine,sup,1,0
16.06,Sion,top,1,0
16.06,Sivir,bot,1,0
16.06,Taliyah,mid,0,1
16.06,Viktor,mid,1,0
16.06,Wukong,jng,1,0
16.06,Xin Zhao,jng,1,0
16.06,Yunara,bot,1,0
16.06,Yuumi,sup,1,0
16.06,Zeri,bot,1,0
16.07,Orianna,mid,0,5
16.07,Aurora,mid,2,1
16.07,Rumble,top,1,2
16.07,Dr. Mundo,jng,0,2
16.07,Gnar,top,2,0
16.07,Karma,sup,0,2
16.07,Nautilus,sup,1,1
16.07,Pantheon,jng,0,2
16.07,Xin Zhao,jng,2,0
16.07,Akali,mid,0,1
16.07,Anivia,mid,1,0
16.07,Annie,mid,0,1
16.07,Aphelios,bot,1,0
16.07,Ashe,bot,0,1
16.07,Azir,mid,1,0
16.07,Bard,sup,0,1
16.07,Braum,sup,0,1
16.07,Caitlyn,bot,0,1
16.07,Corki,bot,1,0
16.07,Ezreal,bot,1,0
16.07,Galio,mid,1,0
16.07,Jarvan IV,jng,1,0
16.07,Kalista,bot,1,0
16.07,Leona,sup,0,1
16.07,Lulu,sup,1,0
16.07,Nami,sup,1,0
16.07,Neeko,sup,1,0
16.07,Nocturne,jng,1,0
16.07,Poppy,top,1,0
16.07,Poppy,sup,0,1
16.07,Rakan,sup,1,0
16.07,Ryze,mid,0,1
16.07,Sivir,bot,0,1
16.07,Wukong,jng,1,0
16.07,Yunara,bot,1,0
16.07,Zaahen,top,1,0
16.08,Bard,sup,1,2
16.08,Nautilus,sup,0,3
16.08,Corki,bot,2,0
16.08,Karma,sup,1,1
16.08,Nami,sup,2,0
16.08,Orianna,mid,0,2
16.08,Rumble,top,0,2
16.08,Ryze,mid,0,2
16.08,Ahri,mid,1,0
16.08,Aurora,mid,0,1
16.08,Caitlyn,bot,1,0
16.08,Ezreal,bot,0,1
16.08,Jhin,bot,1,0
16.08,K'Sante,top,1,0
16.08,Kennen,top,1,0
16.08,LeBlanc,mid,0,1
16.08,Mel,mid,1,0
16.08,Neeko,sup,0,1
16.08,Nocturne,jng,0,1
16.08,Ornn,top,1,0
16.08,Pantheon,jng,1,0
16.08,Shen,jng,1,0
16.08,Sion,top,0,1
16.08,Taliyah,mid,1,0
16.08,Varus,bot,0,1
16.08,Vi,jng,1,0
16.08,Viktor,mid,1,0
16.08,Wukong,jng,1,0
16.08,Xin Zhao,jng,0,1
16.08,Zaahen,top,1,0
16.09,Jarvan IV,jng,0,4
16.09,LeBlanc,mid,0,3
16.09,Rumble,top,0,3
16.09,Ambessa,top,2,0
16.09,Ashe,bot,2,0
16.09,Bard,sup,0,2
16.09,Nautilus,sup,0,2
16.09,Neeko,sup,2,0
16.09,Seraphine,sup,2,0
16.09,Sion,top,1,1
16.09,Xin Zhao,jng,2,0
16.09,Ahri,mid,1,0
16.09,Akali,mid,1,0
16.09,Aurora,mid,1,0
16.09,Azir,mid,1,0
16.09,Jayce,top,0,1
16.09,Jhin,bot,1,0
16.09,Naafiri,jng,1,0
16.09,Nocturne,jng,0,1
16.09,Pantheon,jng,1,0
16.09,Ryze,mid,0,1
16.09,Skarner,jng,0,1
16.09,Varus,bot,1,0
16.09,Wukong,jng,0,1
16.09,Yorick,top,1,0
16.1,Anivia,mid,0,2
16.1,Karma,sup,0,2
16.1,Aatrox,jng,1,0
16.1,Akali,mid,0,1
16.1,Annie,mid,1,0
16.1,Aurora,top,1,0
16.1,Braum,sup,0,1
16.1,Ezreal,bot,1,0
16.1,Kalista,bot,0,1
16.1,Lissandra,mid,1,0
16.1,Nami,sup,1,0
16.1,Nautilus,sup,1,0
16.1,Orianna,mid,0,1
16.1,Pantheon,jng,1,0
16.1,Rumble,top,1,0
16.1,Senna,bot,1,0
16.1,Seraphine,sup,0,1
16.1,Shen,top,0,1
