patch,champ,role,picks_by,bans_vs
16.07,Qiyana,jng,0,1
16.07,Rakan,sup,0,1
16.07,Renata Glasc,sup,0,1
16.07,Sion,top,1,0
16.07,Sylas,mid,1,0
16.07,Ziggs,bot,1,0
16.08,Varus,bot,1,6
16.08,Ambessa,top,2,4
16.08,Ashe,bot,3,3
16.08,Jarvan IV,jng,4,1
16.08,Twisted Fate,mid,2,3
16.08,Aurora,mid,3,1
16.08,Ryze,mid,1,3
16.08,Karma,sup,1,2
16.08,Rumble,top,0,3
16.08,Vi,jng,1,2
16.08,Annie,mid,0,2
16.08,Azir,mid,0,2
16.08,Bard,sup,0,2
16.08,Gnar,top,2,0
16.08,Lucian,bot,2,0
16.08,Maokai,jng,1,1
16.08,Milio,sup,2,0
16.08,Nocturne,jng,2,0
16.08,Renekton,top,2,0
16.08,Seraphine,sup,2,0
16.08,Yorick,top,0,2
16.08,Ahri,mid,0,1
16.08,Alistar,sup,1,0
16.08,Caitlyn,bot,1,0
16.08,Cassiopeia,mid,1,0
16.08,Corki,bot,1,0
16.08,Ezreal,bot,0,1
16.08,Gwen,top,0,1
16.08,Jax,top,0,1
16.08,Jhin,bot,1,0
16.08,K'Sante,top,1,0
16.08,LeBlanc,mid,0,1
16.08,Lulu,sup,1,0
16.08,Naafiri,top,1,0
16.08,Nami,sup,1,0
16.08,Neeko,sup,1,0
16.08,Orianna,mid,0,1
16.08,Sylas,mid,1,0
16.08,Trundle,jng,1,0
16.08,Tryndamere,top,1,0
16.08,Vayne,top,0,1
16.08,Yone,mid,1,0
16.08,Ziggs,bot,0,1
16.09,Nocturne,jng,0,11
16.09,Jarvan IV,jng,2,5
16.09,Twisted Fate,mid,1,6
16.09,Karma,sup,3,3
16.09,Skarner,jng,3,3
16.09,Bard,sup,4,1
16.09,Naafiri,jng,2,3
16.09,Orianna,mid,1,4
16.09,Annie,mid,2,2
16.09,Ashe,bot,1,3
16.09,Cassiopeia,mid,2,2
16.09,Jhin,bot,4,0
16.09,Lucian,bot,3,1
16.09,Trundle,jng,2,2
16.09,Ambessa,top,2,1
16.09,Caitlyn,bot,3,0
16.09,Ezreal,bot,1,2
16.09,Milio,sup,3,0
16.09,Renekton,top,1,2
16.09,Rumble,top,2,1
16.09,Ryze,mid,2,1
16.09,Varus,bot,1,2
16.09,Vayne,top,0,3
16.09,Jax,top,1,1
16.09,K'Sante,top,2,0
16.09,Nautilus,sup,1,1
16.09,Seraphine,sup,0,2
16.09,Sion,top,2,0
16.09,Taliyah,mid,2,0
16.09,Yone,mid,2,0
16.09,Anivia,mid,0,1
16.09,Aurora,mid,0,1
16.09,Azir,mid,0,1
16.09,Elise,sup,1,0
16.09,Gnar,top,1,0
16.09,Hwei,mid,1,0
16.09,Jayce,top,0,1
16.09,Kai'Sa,bot,0,1
16.09,Kha'Zix,jng,0,1
16.09,Lee Sin,jng,1,0
16.09,Lulu,sup,1,0
16.09,Malphite,jng,1,0
16.09,Maokai,jng,1,0
16.09,Miss Fortune,bot,1,0
16.09,Neeko,sup,1,0
16.09,Olaf,top,1,0
16.09,Tristana,top,1,0
16.09,Vi,jng,1,0
16.09,Viktor,mid,1,0
16.09,Wukong,jng,1,0
16.09,Xin Zhao,jng,0,1
16.09,Zaahen,top,1,0
16.09,Ziggs,bot,0,1
